MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9037119,1,1,2017-08-05,Accrington,Colchester,104,2026-05-27T16:23:39
9037120,1,1,2017-08-05,Carlisle,Swindon,104,2026-05-27T16:23:39
9037122,1,1,2017-08-05,Coventry,Notts County,104,2026-05-27T16:23:39
9037123,1,1,2017-08-05,Crawley Town,Port Vale,104,2026-05-27T16:23:39
9037124,1,1,2017-08-05,Crewe,Mansfield,104,2026-05-27T16:23:39
9037125,1,1,2017-08-05,Exeter,Cambridge,104,2026-05-27T16:23:39
9037121,1,1,2017-08-05,Chesterfield,Grimsby,104,2026-05-27T16:23:39
9037128,1,1,2017-08-05,Morecambe,Cheltenham,104,2026-05-27T16:23:39
9037129,1,1,2017-08-05,Stevenage,Newport County,104,2026-05-27T16:23:39
9037126,1,1,2017-08-05,Forest Green,Barnet,104,2026-05-27T16:23:39
9037127,1,1,2017-08-05,Luton,Yeovil,104,2026-05-27T16:23:39
9037130,1,1,2017-08-05,Wycombe,Lincoln,104,2026-05-27T16:23:39
9037132,2,2,2017-08-12,Cambridge,Carlisle,104,2026-05-27T16:23:39
9037133,2,2,2017-08-12,Cheltenham,Crawley Town,104,2026-05-27T16:23:39
9037134,2,2,2017-08-12,Colchester,Stevenage,104,2026-05-27T16:23:39
9037135,2,2,2017-08-12,Crewe,Newport County,104,2026-05-27T16:23:39
9037131,2,2,2017-08-12,Barnet,Luton,104,2026-05-27T16:23:39
9037140,2,2,2017-08-12,Port Vale,Wycombe,104,2026-05-27T16:23:39
9037136,2,2,2017-08-12,Grimsby,Coventry,104,2026-05-27T16:23:39
9037137,2,2,2017-08-12,Lincoln,Morecambe,104,2026-05-27T16:23:39
9037138,2,2,2017-08-12,Mansfield,Forest Green,104,2026-05-27T16:23:39
9037139,2,2,2017-08-12,Notts County,Chesterfield,104,2026-05-27T16:23:39
9037141,2,2,2017-08-12,Swindon,Exeter,104,2026-05-27T16:23:39
9037142,2,2,2017-08-12,Yeovil,Accrington,104,2026-05-27T16:23:39
9037143,3,3,2017-08-19,Accrington,Mansfield,104,2026-05-27T16:23:39
9037144,3,3,2017-08-19,Carlisle,Cheltenham,104,2026-05-27T16:23:39
9037146,3,3,2017-08-19,Coventry,Newport County,104,2026-05-27T16:23:39
9037147,3,3,2017-08-19,Crawley Town,Cambridge,104,2026-05-27T16:23:39
9037148,3,3,2017-08-19,Crewe,Barnet,104,2026-05-27T16:23:39
9037149,3,3,2017-08-19,Exeter,Lincoln,104,2026-05-27T16:23:39
9037145,3,3,2017-08-19,Chesterfield,Port Vale,104,2026-05-27T16:23:39
9037152,3,3,2017-08-19,Morecambe,Swindon,104,2026-05-27T16:23:39
9037153,3,3,2017-08-19,Stevenage,Grimsby,104,2026-05-27T16:23:39
9037150,3,3,2017-08-19,Forest Green,Yeovil,104,2026-05-27T16:23:39
9037151,3,3,2017-08-19,Luton,Colchester,104,2026-05-27T16:23:39
9037154,3,3,2017-08-19,Wycombe,Notts County,104,2026-05-27T16:23:39
9037155,4,4,2017-08-25,Notts County,Accrington,104,2026-05-27T16:23:39
9037157,4,4,2017-08-26,Cambridge,Morecambe,104,2026-05-27T16:23:39
9037158,4,4,2017-08-26,Cheltenham,Exeter,104,2026-05-27T16:23:39
9037159,4,4,2017-08-26,Colchester,Forest Green,104,2026-05-27T16:23:39
9037156,4,4,2017-08-26,Barnet,Stevenage,104,2026-05-27T16:23:39
9037164,4,4,2017-08-26,Port Vale,Crewe,104,2026-05-27T16:23:39
9037160,4,4,2017-08-26,Grimsby,Wycombe,104,2026-05-27T16:23:39
9037161,4,4,2017-08-26,Lincoln,Carlisle,104,2026-05-27T16:23:39
9037162,4,4,2017-08-26,Mansfield,Luton,104,2026-05-27T16:23:39
9037163,4,4,2017-08-26,Newport County,Chesterfield,104,2026-05-27T16:23:39
9037165,4,4,2017-08-26,Swindon,Crawley Town,104,2026-05-27T16:23:39
9037166,4,4,2017-08-26,Yeovil,Coventry,104,2026-05-27T16:23:39
9037167,5,5,2017-09-02,Cambridge,Colchester,104,2026-05-27T16:23:39
9037168,5,5,2017-09-02,Carlisle,Mansfield,104,2026-05-27T16:23:39
9037169,5,5,2017-09-02,Cheltenham,Stevenage,104,2026-05-27T16:23:39
9037171,5,5,2017-09-02,Crawley Town,Yeovil,104,2026-05-27T16:23:39
9037172,5,5,2017-09-02,Exeter,Newport County,104,2026-05-27T16:23:39
