league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el1,2019-20,1,2019-08-03,AFC Sunderland,Oxford United,1,1,0,1,4582116
el1,2019-20,1,2019-08-03,AFC Wimbledon,Rotherham United,1,2,0,1,4582107
el1,2019-20,1,2019-08-03,Burton Albion,Ipswich Town,0,1,0,1,4582109
el1,2019-20,1,2019-08-03,Coventry City,Southend United,1,0,0,0,4582111
el1,2019-20,1,2019-08-03,Doncaster Rovers,FC Gillingham,1,1,1,1,4582112
el1,2019-20,1,2019-08-03,FC Blackpool,Bristol Rovers,2,0,1,0,4582108
el1,2019-20,1,2019-08-03,FC Bury,Milton Keynes Dons,,,,,4582110
el1,2019-20,1,2019-08-03,Lincoln City,Accrington Stanley,2,0,1,0,4582113
el1,2019-20,1,2019-08-03,Peterborough United,Fleetwood Town,1,3,0,2,4582114
el1,2019-20,1,2019-08-03,Shrewsbury Town,FC Portsmouth,1,0,0,0,4582115
el1,2019-20,1,2019-08-03,Tranmere Rovers,AFC Rochdale,2,3,0,1,4582117
el1,2019-20,1,2019-08-03,Wycombe Wanderers,Bolton Wanderers,2,0,0,0,4582118
el1,2019-20,2,2019-08-10,AFC Rochdale,Doncaster Rovers,1,1,0,0,4582128
el1,2019-20,2,2019-08-10,Accrington Stanley,FC Bury,,,,,4582119
el1,2019-20,2,2019-08-10,Bolton Wanderers,Coventry City,0,0,0,0,4582120
el1,2019-20,2,2019-08-10,Bristol Rovers,Wycombe Wanderers,0,0,0,0,4582121
el1,2019-20,2,2019-08-10,FC Gillingham,Burton Albion,1,2,1,2,4582123
el1,2019-20,2,2019-08-10,FC Portsmouth,Tranmere Rovers,2,0,1,0,4582127
el1,2019-20,2,2019-08-10,Fleetwood Town,AFC Wimbledon,2,1,0,1,4582122
el1,2019-20,2,2019-08-10,Ipswich Town,AFC Sunderland,1,1,1,0,4582124
el1,2019-20,2,2019-08-10,Milton Keynes Dons,Shrewsbury Town,1,0,0,0,4582125
el1,2019-20,2,2019-08-10,Oxford United,Peterborough United,1,0,1,0,4582126
el1,2019-20,2,2019-08-10,Rotherham United,Lincoln City,0,2,0,1,4582129
el1,2019-20,2,2019-08-10,Southend United,FC Blackpool,1,3,0,3,4582130
el1,2019-20,3,2019-08-17,AFC Sunderland,FC Portsmouth,2,1,2,1,4582140
el1,2019-20,3,2019-08-17,AFC Wimbledon,Accrington Stanley,1,1,1,0,4582131
el1,2019-20,3,2019-08-17,Burton Albion,Rotherham United,0,1,0,1,4582133
el1,2019-20,3,2019-08-17,Coventry City,Bristol Rovers,2,0,1,0,4582135
el1,2019-20,3,2019-08-17,Doncaster Rovers,Fleetwood Town,3,2,2,1,4582136
el1,2019-20,3,2019-08-17,FC Blackpool,Oxford United,2,1,2,1,4582132
el1,2019-20,3,2019-08-17,FC Bury,FC Gillingham,,,,,4582134
el1,2019-20,3,2019-08-17,Lincoln City,Southend United,4,0,2,0,4582137
el1,2019-20,3,2019-08-17,Peterborough United,Ipswich Town,2,2,1,1,4582138
el1,2019-20,3,2019-08-17,Shrewsbury Town,AFC Rochdale,0,0,0,0,4582139
el1,2019-20,3,2019-08-17,Tranmere Rovers,Bolton Wanderers,5,0,2,0,4582141
el1,2019-20,3,2019-08-17,Wycombe Wanderers,Milton Keynes Dons,3,2,2,1,4582142
el1,2019-20,4,2019-08-20,AFC Rochdale,AFC Sunderland,1,2,1,1,4582151
el1,2019-20,4,2019-08-20,Accrington Stanley,Shrewsbury Town,2,3,0,0,4582143
el1,2019-20,4,2019-08-20,Bristol Rovers,Tranmere Rovers,2,0,1,0,4582144
el1,2019-20,4,2019-08-20,FC Gillingham,FC Blackpool,2,2,2,2,4582146
el1,2019-20,4,2019-08-20,FC Portsmouth,Coventry City,3,3,2,1,4582150
el1,2019-20,4,2019-08-20,Fleetwood Town,Wycombe Wanderers,1,1,0,0,4582145
el1,2019-20,4,2019-08-20,Ipswich Town,AFC Wimbledon,2,1,0,1,4582147
el1,2019-20,4,2019-08-20,Milton Keynes Dons,Lincoln City,2,1,2,1,4582148
el1,2019-20,4,2019-08-20,Oxford United,Burton Albion,2,4,0,1,4582149
el1,2019-20,4,2019-08-20,Rotherham United,FC Bury,,,,,4582152
el1,2019-20,4,2019-08-20,Southend United,Peterborough United,0,2,0,0,4582153
el1,2019-20,4,2020-03-24,Bolton Wanderers,Doncaster Rovers,,,,,4582154
el1,2019-20,5,2019-08-24,AFC Rochdale,FC Blackpool,0,0,0,0,4582162
el1,2019-20,5,2019-08-24,AFC Sunderland,AFC Wimbledon,3,1,1,1,4582164
el1,2019-20,5,2019-08-24,Bolton Wanderers,Ipswich Town,0,5,0,1,4582155
el1,2019-20,5,2019-08-24,Bristol Rovers,Oxford United,3,1,2,1,4582156
el1,2019-20,5,2019-08-24,Coventry City,FC Gillingham,1,0,1,0,4582157
el1,2019-20,5,2019-08-24,Doncaster Rovers,Lincoln City,2,1,1,0,4582158
el1,2019-20,5,2019-08-24,Fleetwood Town,Accrington Stanley,2,0,1,0,4582159
el1,2019-20,5,2019-08-24,Milton Keynes Dons,Peterborough United,0,4,0,3,4582160
el1,2019-20,5,2019-08-24,Shrewsbury Town,Burton Albion,0,0,0,0,4582163
el1,2019-20,5,2019-08-24,Tranmere Rovers,FC Bury,,,,,4582165
el1,2019-20,5,2019-08-24,Wycombe Wanderers,Southend United,4,3,1,2,4582166
el1,2019-20,5,2019-11-26,FC Portsmouth,Rotherham United,3,2,2,1,4582161
el1,2019-20,6,2019-08-31,AFC Wimbledon,Wycombe Wanderers,0,0,0,0,4582167
el1,2019-20,6,2019-08-31,Accrington Stanley,Milton Keynes Dons,2,1,0,1,4582168
el1,2019-20,6,2019-08-31,Burton Albion,Bristol Rovers,2,0,0,0,4582170
el1,2019-20,6,2019-08-31,FC Blackpool,FC Portsmouth,1,1,0,1,4582169
el1,2019-20,6,2019-08-31,FC Bury,Doncaster Rovers,,,,,4582171
el1,2019-20,6,2019-08-31,FC Gillingham,Bolton Wanderers,5,0,2,0,4582172
el1,2019-20,6,2019-08-31,Ipswich Town,Shrewsbury Town,3,0,2,0,4582173
el1,2019-20,6,2019-08-31,Lincoln City,Fleetwood Town,2,0,2,0,4582174
el1,2019-20,6,2019-08-31,Oxford United,Coventry City,3,3,0,1,4582175
