MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9022657,1,1,2012-08-18,Rochdale,Northampton,64,2026-05-27T21:54:07
9022649,1,1,2012-08-18,AFC Wimbledon,Chesterfield,64,2026-05-27T21:54:07
9022650,1,1,2012-08-18,Bristol Rvs,Oxford,64,2026-05-27T21:54:07
9022651,1,1,2012-08-18,Cheltenham,Dag and Red,64,2026-05-27T21:54:07
9022652,1,1,2012-08-18,Exeter,Morecambe,64,2026-05-27T21:54:07
9022654,1,1,2012-08-18,Gillingham,Bradford,64,2026-05-27T21:54:07
9022656,1,1,2012-08-18,Port Vale,Barnet,64,2026-05-27T21:54:07
9022653,1,1,2012-08-18,Fleetwood Town,Torquay,64,2026-05-27T21:54:07
9022655,1,1,2012-08-18,Plymouth,Aldershot,64,2026-05-27T21:54:07
9022658,1,1,2012-08-18,Rotherham,Burton,64,2026-05-27T21:54:07
9022659,1,1,2012-08-18,Southend,Accrington,64,2026-05-27T21:54:07
9022660,1,1,2012-08-18,York,Wycombe,64,2026-05-27T21:54:07
9022661,2,2,2012-08-21,Accrington,Port Vale,64,2026-05-27T21:54:07
9022662,2,2,2012-08-21,Aldershot,Exeter,64,2026-05-27T21:54:07
9022664,2,2,2012-08-21,Bradford,Fleetwood Town,64,2026-05-27T21:54:07
9022665,2,2,2012-08-21,Burton,AFC Wimbledon,64,2026-05-27T21:54:07
9022667,2,2,2012-08-21,Dag and Red,Plymouth,64,2026-05-27T21:54:07
9022663,2,2,2012-08-21,Barnet,Bristol Rvs,64,2026-05-27T21:54:07
9022666,2,2,2012-08-21,Chesterfield,Rochdale,64,2026-05-27T21:54:07
9022668,2,2,2012-08-21,Morecambe,York,64,2026-05-27T21:54:07
9022669,2,2,2012-08-21,Northampton,Rotherham,64,2026-05-27T21:54:07
9022670,2,2,2012-08-21,Oxford,Southend,64,2026-05-27T21:54:07
9022671,2,2,2012-08-21,Torquay,Cheltenham,64,2026-05-27T21:54:07
9022672,2,2,2012-08-21,Wycombe,Gillingham,64,2026-05-27T21:54:07
9022673,3,3,2012-08-25,Accrington,Exeter,64,2026-05-27T21:54:07
9022674,3,3,2012-08-25,Aldershot,Cheltenham,64,2026-05-27T21:54:07
9022676,3,3,2012-08-25,Bradford,AFC Wimbledon,64,2026-05-27T21:54:07
9022677,3,3,2012-08-25,Burton,Fleetwood Town,64,2026-05-27T21:54:07
9022679,3,3,2012-08-25,Dag and Red,Gillingham,64,2026-05-27T21:54:07
9022675,3,3,2012-08-25,Barnet,York,64,2026-05-27T21:54:07
9022678,3,3,2012-08-25,Chesterfield,Rotherham,64,2026-05-27T21:54:07
9022680,3,3,2012-08-25,Morecambe,Port Vale,64,2026-05-27T21:54:07
