league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el1,2012-13,1,2012-08-18,Crawley Town,Scunthorpe United,3,0,1,0,1437581
el1,2012-13,1,2012-08-18,Crewe Alexandra,Notts County,1,2,0,1,1437579
el1,2012-13,1,2012-08-18,FC Bury,FC Brentford,0,0,0,0,1437575
el1,2012-13,1,2012-08-18,FC Portsmouth,AFC Bournemouth,1,1,1,0,1437582
el1,2012-13,1,2012-08-18,FC Stevenage,Carlisle United,1,1,0,0,1437584
el1,2012-13,1,2012-08-18,FC Walsall,Doncaster Rovers,0,3,0,2,1437586
el1,2012-13,1,2012-08-18,Hartlepool United,Swindon Town,0,0,0,0,1437576
el1,2012-13,1,2012-08-18,Milton Keynes Dons,Oldham Athletic,2,0,1,0,1437583
el1,2012-13,1,2012-08-18,Preston North End,Colchester United,0,0,0,0,1437578
el1,2012-13,1,2012-08-18,Sheffield United,Shrewsbury Town,1,0,1,0,1437577
el1,2012-13,1,2012-08-18,Tranmere Rovers,Leyton Orient,3,1,1,0,1437585
el1,2012-13,1,2012-08-18,Yeovil Town,Coventry City,1,1,1,1,1437580
el1,2012-13,2,2012-08-21,AFC Bournemouth,Milton Keynes Dons,1,1,1,0,1437592
el1,2012-13,2,2012-08-21,Carlisle United,Tranmere Rovers,0,3,0,2,1437596
el1,2012-13,2,2012-08-21,Colchester United,FC Portsmouth,2,2,1,1,1437589
el1,2012-13,2,2012-08-21,Coventry City,Sheffield United,1,1,0,0,1437587
el1,2012-13,2,2012-08-21,Doncaster Rovers,FC Bury,2,1,1,1,1437598
el1,2012-13,2,2012-08-21,FC Brentford,Yeovil Town,1,3,0,1,1437595
el1,2012-13,2,2012-08-21,Leyton Orient,FC Stevenage,0,1,0,1,1437594
el1,2012-13,2,2012-08-21,Notts County,Hartlepool United,2,0,1,0,1437590
el1,2012-13,2,2012-08-21,Oldham Athletic,FC Walsall,1,1,1,0,1437597
el1,2012-13,2,2012-08-21,Scunthorpe United,Crewe Alexandra,1,2,1,1,1437591
el1,2012-13,2,2012-08-21,Shrewsbury Town,Preston North End,1,0,1,0,1437588
el1,2012-13,2,2012-08-21,Swindon Town,Crawley Town,3,0,2,0,1437593
el1,2012-13,3,2012-08-25,AFC Bournemouth,Preston North End,1,1,0,0,1437605
el1,2012-13,3,2012-08-25,Carlisle United,FC Portsmouth,4,2,1,0,1437600
el1,2012-13,3,2012-08-25,Colchester United,Sheffield United,1,1,0,1,1437606
el1,2012-13,3,2012-08-25,Coventry City,FC Bury,2,2,2,0,1437607
el1,2012-13,3,2012-08-25,Doncaster Rovers,Crawley Town,0,1,0,0,1437604
el1,2012-13,3,2012-08-25,FC Brentford,Crewe Alexandra,5,1,3,0,1437602
el1,2012-13,3,2012-08-25,Notts County,FC Walsall,0,1,0,0,1437610
el1,2012-13,3,2012-08-25,Oldham Athletic,FC Stevenage,0,1,0,1,1437608
el1,2012-13,3,2012-08-25,Scunthorpe United,Yeovil Town,0,4,0,1,1437599
el1,2012-13,3,2012-08-25,Shrewsbury Town,Tranmere Rovers,1,1,1,0,1437603
el1,2012-13,3,2012-08-25,Swindon Town,Milton Keynes Dons,1,0,1,0,1437609
el1,2012-13,3,2012-10-16,Leyton Orient,Hartlepool United,1,0,0,0,1437601
el1,2012-13,4,2012-09-01,Crawley Town,Leyton Orient,1,0,0,0,1437620
el1,2012-13,4,2012-09-01,Crewe Alexandra,Coventry City,1,0,1,0,1437611
el1,2012-13,4,2012-09-01,FC Bury,Notts County,0,2,0,1,1437619
el1,2012-13,4,2012-09-01,FC Portsmouth,Oldham Athletic,0,1,0,0,1437615
el1,2012-13,4,2012-09-01,FC Stevenage,Shrewsbury Town,1,1,1,1,1437616
el1,2012-13,4,2012-09-01,FC Walsall,FC Brentford,2,2,2,0,1437617
el1,2012-13,4,2012-09-01,Hartlepool United,Scunthorpe United,2,0,1,0,1437621
el1,2012-13,4,2012-09-01,Milton Keynes Dons,Carlisle United,2,0,1,0,1437613
el1,2012-13,4,2012-09-01,Sheffield United,AFC Bournemouth,5,3,3,1,1437612
el1,2012-13,4,2012-09-01,Tranmere Rovers,Colchester United,4,0,1,0,1437618
el1,2012-13,4,2012-09-01,Yeovil Town,Doncaster Rovers,2,1,0,0,1437614
el1,2012-13,4,2012-09-02,Preston North End,Swindon Town,4,1,3,0,1437622
el1,2012-13,5,2012-09-08,Crewe Alexandra,Tranmere Rovers,0,0,0,0,1437634
el1,2012-13,5,2012-09-08,FC Brentford,Colchester United,1,0,0,0,1437631
el1,2012-13,5,2012-09-08,FC Bury,Preston North End,1,2,0,1,1437628
el1,2012-13,5,2012-09-08,FC Walsall,Milton Keynes Dons,1,0,1,0,1437630
el1,2012-13,5,2012-09-08,Hartlepool United,Carlisle United,1,2,1,0,1437625
el1,2012-13,5,2012-09-08,Notts County,Shrewsbury Town,3,2,0,0,1437633
el1,2012-13,5,2012-09-08,Scunthorpe United,Sheffield United,1,1,0,0,1437629
el1,2012-13,5,2012-09-08,Swindon Town,Leyton Orient,0,1,0,0,1437632
el1,2012-13,5,2012-09-08,Yeovil Town,AFC Bournemouth,0,1,0,1,1437624
el1,2012-13,5,2012-09-09,Coventry City,FC Stevenage,1,2,1,1,1437623
el1,2012-13,5,2012-09-09,Crawley Town,FC Portsmouth,0,3,0,0,1437627
el1,2012-13,5,2012-11-27,Doncaster Rovers,Oldham Athletic,1,0,0,0,1437626
el1,2012-13,6,2012-09-13,Leyton Orient,FC Brentford,1,0,0,0,1437643
el1,2012-13,6,2012-09-15,AFC Bournemouth,Hartlepool United,1,1,0,0,1437637
el1,2012-13,6,2012-09-15,Carlisle United,Swindon Town,2,2,2,2,1437644
el1,2012-13,6,2012-09-15,Colchester United,Doncaster Rovers,1,2,1,1,1437641
el1,2012-13,6,2012-09-15,FC Portsmouth,FC Walsall,1,2,0,0,1437636
el1,2012-13,6,2012-09-15,FC Stevenage,Crewe Alexandra,2,2,1,2,1437645
el1,2012-13,6,2012-09-15,Milton Keynes Dons,Yeovil Town,1,0,0,0,1437635
el1,2012-13,6,2012-09-15,Oldham Athletic,Notts County,2,2,0,0,1437642
el1,2012-13,6,2012-09-15,Preston North End,Crawley Town,1,2,0,0,1437640
el1,2012-13,6,2012-09-15,Sheffield United,FC Bury,1,1,1,1,1437646
el1,2012-13,6,2012-09-15,Shrewsbury Town,Scunthorpe United,0,1,0,1,1437639
el1,2012-13,6,2012-09-15,Tranmere Rovers,Coventry City,2,0,0,0,1437638
el1,2012-13,7,2012-09-18,AFC Bournemouth,FC Brentford,2,2,2,1,1437657
el1,2012-13,7,2012-09-18,Carlisle United,Crewe Alexandra,0,0,0,0,1437652
el1,2012-13,7,2012-09-18,Colchester United,Crawley Town,1,1,0,0,1437647
el1,2012-13,7,2012-09-18,FC Portsmouth,Swindon Town,1,2,0,1,1437655
el1,2012-13,7,2012-09-18,FC Stevenage,FC Walsall,3,1,1,0,1437653
el1,2012-13,7,2012-09-18,Leyton Orient,Yeovil Town,4,1,2,0,1437648
el1,2012-13,7,2012-09-18,Milton Keynes Dons,Notts County,1,1,0,1,1437650
el1,2012-13,7,2012-09-18,Oldham Athletic,Scunthorpe United,1,1,1,1,1437658
el1,2012-13,7,2012-09-18,Preston North End,Hartlepool United,5,0,2,0,1437649
el1,2012-13,7,2012-09-18,Sheffield United,Doncaster Rovers,0,0,0,0,1437651
el1,2012-13,7,2012-09-18,Shrewsbury Town,Coventry City,4,1,2,0,1437654
el1,2012-13,7,2012-09-18,Tranmere Rovers,FC Bury,3,0,1,0,1437656
el1,2012-13,8,2012-09-22,Coventry City,Carlisle United,1,2,1,1,1437664
el1,2012-13,8,2012-09-22,Crawley Town,Tranmere Rovers,2,5,2,2,1437661
el1,2012-13,8,2012-09-22,Crewe Alexandra,Leyton Orient,1,1,1,1,1437669
el1,2012-13,8,2012-09-22,Doncaster Rovers,FC Stevenage,1,1,0,1,1437666
el1,2012-13,8,2012-09-22,FC Brentford,Oldham Athletic,1,0,1,0,1437663
el1,2012-13,8,2012-09-22,FC Bury,Milton Keynes Dons,1,4,0,1,1437659
el1,2012-13,8,2012-09-22,FC Walsall,Preston North End,3,1,1,1,1437667
el1,2012-13,8,2012-09-22,Hartlepool United,Shrewsbury Town,2,2,1,1,1437668
el1,2012-13,8,2012-09-22,Notts County,FC Portsmouth,3,0,1,0,1437662
el1,2012-13,8,2012-09-22,Scunthorpe United,Colchester United,1,0,0,0,1437670
el1,2012-13,8,2012-09-22,Swindon Town,AFC Bournemouth,4,0,2,0,1437665
el1,2012-13,8,2012-09-22,Yeovil Town,Sheffield United,0,1,0,0,1437660
el1,2012-13,9,2012-09-29,AFC Bournemouth,FC Walsall,1,2,0,1,1437682
el1,2012-13,9,2012-09-29,Carlisle United,Crawley Town,0,2,0,0,1437678
el1,2012-13,9,2012-09-29,Colchester United,Hartlepool United,3,1,2,1,1437671
el1,2012-13,9,2012-09-29,FC Portsmouth,Scunthorpe United,2,1,1,1,1437679
el1,2012-13,9,2012-09-29,FC Stevenage,FC Bury,2,2,0,1,1437676
el1,2012-13,9,2012-09-29,Leyton Orient,Doncaster Rovers,0,2,0,2,1437673
el1,2012-13,9,2012-09-29,Milton Keynes Dons,Crewe Alexandra,1,0,1,0,1437674
el1,2012-13,9,2012-09-29,Oldham Athletic,Coventry City,0,1,0,0,1437675
el1,2012-13,9,2012-09-29,Preston North End,Yeovil Town,3,2,0,1,1437677
el1,2012-13,9,2012-09-29,Sheffield United,Notts County,1,1,0,0,1437672
el1,2012-13,9,2012-09-29,Shrewsbury Town,Swindon Town,0,1,0,0,1437680
el1,2012-13,9,2012-09-29,Tranmere Rovers,FC Brentford,1,1,0,0,1437681
el1,2012-13,10,2012-10-02,Coventry City,Milton Keynes Dons,1,1,1,1,1437689
el1,2012-13,10,2012-10-02,Crawley Town,AFC Bournemouth,3,1,2,0,1437694
el1,2012-13,10,2012-10-02,Crewe Alexandra,Oldham Athletic,0,2,0,0,1437692
el1,2012-13,10,2012-10-02,Doncaster Rovers,Preston North End,1,3,1,1,1437684
el1,2012-13,10,2012-10-02,FC Brentford,Shrewsbury Town,0,0,0,0,1437686
el1,2012-13,10,2012-10-02,FC Walsall,Leyton Orient,1,2,0,2,1437687
el1,2012-13,10,2012-10-02,Hartlepool United,Sheffield United,1,2,0,1,1437690
el1,2012-13,10,2012-10-02,Notts County,FC Stevenage,1,2,0,0,1437683
el1,2012-13,10,2012-10-02,Scunthorpe United,Tranmere Rovers,1,3,1,0,1437685
el1,2012-13,10,2012-10-02,Swindon Town,Colchester United,0,1,0,0,1437688
el1,2012-13,10,2012-10-02,Yeovil Town,FC Portsmouth,1,2,0,1,1437691
el1,2012-13,10,2012-10-16,FC Bury,Carlisle United,1,1,1,0,1437693
el1,2012-13,11,2012-10-06,Coventry City,AFC Bournemouth,1,0,0,0,1437704
el1,2012-13,11,2012-10-06,Crewe Alexandra,Hartlepool United,2,1,1,1,1437701
el1,2012-13,11,2012-10-06,Doncaster Rovers,Shrewsbury Town,1,0,1,0,1437706
el1,2012-13,11,2012-10-06,FC Brentford,Crawley Town,2,1,1,0,1437700
el1,2012-13,11,2012-10-06,FC Bury,Swindon Town,0,1,0,1,1437702
el1,2012-13,11,2012-10-06,FC Stevenage,Scunthorpe United,1,0,0,0,1437705
el1,2012-13,11,2012-10-06,FC Walsall,Carlisle United,1,2,1,1,1437703
el1,2012-13,11,2012-10-06,Leyton Orient,Sheffield United,0,1,0,0,1437695
el1,2012-13,11,2012-10-06,Milton Keynes Dons,FC Portsmouth,2,2,1,2,1437698
el1,2012-13,11,2012-10-06,Notts County,Tranmere Rovers,0,1,0,1,1437696
el1,2012-13,11,2012-10-06,Oldham Athletic,Preston North End,3,1,1,0,1437697
el1,2012-13,11,2012-10-06,Yeovil Town,Colchester United,3,1,2,1,1437699
el1,2012-13,12,2012-10-13,AFC Bournemouth,Leyton Orient,2,0,0,0,1437718
el1,2012-13,12,2012-10-13,Carlisle United,Notts County,0,4,0,2,1437716
el1,2012-13,12,2012-10-13,Colchester United,FC Stevenage,1,0,0,0,1437708
el1,2012-13,12,2012-10-13,Crawley Town,FC Bury,3,2,1,0,1437715
el1,2012-13,12,2012-10-13,FC Portsmouth,Crewe Alexandra,2,0,2,0,1437710
el1,2012-13,12,2012-10-13,Hartlepool United,Doncaster Rovers,1,1,0,0,1437711
el1,2012-13,12,2012-10-13,Scunthorpe United,FC Brentford,1,1,0,1,1437714
el1,2012-13,12,2012-10-13,Sheffield United,Oldham Athletic,1,1,0,0,1437712
el1,2012-13,12,2012-10-13,Swindon Town,Coventry City,2,2,0,2,1437709
el1,2012-13,12,2012-10-13,Tranmere Rovers,Yeovil Town,3,2,1,2,1437707
el1,2012-13,12,2012-10-14,Preston North End,Milton Keynes Dons,0,0,0,0,1437713
el1,2012-13,12,2012-10-14,Shrewsbury Town,FC Walsall,1,0,1,0,1437717
el1,2012-13,13,2012-10-20,AFC Bournemouth,Tranmere Rovers,3,1,0,1,1437721
el1,2012-13,13,2012-10-20,Colchester United,Carlisle United,2,0,2,0,1437725
el1,2012-13,13,2012-10-20,Coventry City,Notts County,1,2,0,1,1437729
el1,2012-13,13,2012-10-20,Doncaster Rovers,FC Brentford,2,1,0,1,1437726
el1,2012-13,13,2012-10-20,FC Portsmouth,Shrewsbury Town,3,1,0,0,1437719
el1,2012-13,13,2012-10-20,FC Walsall,Crewe Alexandra,2,2,2,1,1437728
el1,2012-13,13,2012-10-20,Hartlepool United,Crawley Town,0,1,0,1,1437723
el1,2012-13,13,2012-10-20,Milton Keynes Dons,FC Stevenage,0,1,0,1,1437724
el1,2012-13,13,2012-10-20,Oldham Athletic,Leyton Orient,2,0,0,0,1437730
el1,2012-13,13,2012-10-20,Preston North End,Sheffield United,0,1,0,1,1437722
el1,2012-13,13,2012-10-20,Swindon Town,Scunthorpe United,1,1,1,0,1437720
el1,2012-13,13,2012-10-20,Yeovil Town,FC Bury,2,1,1,0,1437727
el1,2012-13,14,2012-10-23,Carlisle United,Oldham Athletic,3,1,0,0,1437742
el1,2012-13,14,2012-10-23,Crawley Town,Milton Keynes Dons,2,0,1,0,1437736
el1,2012-13,14,2012-10-23,Crewe Alexandra,Swindon Town,2,1,2,1,1437741
el1,2012-13,14,2012-10-23,FC Brentford,Coventry City,2,1,1,1,1437734
el1,2012-13,14,2012-10-23,FC Bury,Hartlepool United,2,1,1,0,1437731
el1,2012-13,14,2012-10-23,FC Stevenage,FC Portsmouth,2,1,1,0,1437735
el1,2012-13,14,2012-10-23,Leyton Orient,Colchester United,0,2,0,1,1437737
el1,2012-13,14,2012-10-23,Notts County,AFC Bournemouth,3,3,2,0,1437733
el1,2012-13,14,2012-10-23,Scunthorpe United,Preston North End,2,3,1,3,1437732
el1,2012-13,14,2012-10-23,Sheffield United,FC Walsall,1,0,1,0,1437740
el1,2012-13,14,2012-10-23,Shrewsbury Town,Yeovil Town,1,3,0,1,1437738
el1,2012-13,14,2012-10-23,Tranmere Rovers,Doncaster Rovers,1,2,0,0,1437739
el1,2012-13,15,2012-10-27,Carlisle United,AFC Bournemouth,2,4,1,2,1437752
el1,2012-13,15,2012-10-27,Crawley Town,Oldham Athletic,1,1,0,0,1437749
el1,2012-13,15,2012-10-27,Crewe Alexandra,Yeovil Town,0,1,0,1,1437754
el1,2012-13,15,2012-10-27,FC Brentford,Hartlepool United,2,2,1,1,1437750
el1,2012-13,15,2012-10-27,FC Bury,FC Walsall,1,1,1,1,1437743
el1,2012-13,15,2012-10-27,FC Stevenage,Swindon Town,0,4,0,3,1437746
el1,2012-13,15,2012-10-27,Leyton Orient,Coventry City,0,1,0,1,1437753
el1,2012-13,15,2012-10-27,Notts County,Doncaster Rovers,0,2,0,0,1437751
el1,2012-13,15,2012-10-27,Scunthorpe United,Milton Keynes Dons,0,3,0,2,1437745
el1,2012-13,15,2012-10-27,Shrewsbury Town,Colchester United,2,2,0,1,1437744
el1,2012-13,15,2012-10-27,Tranmere Rovers,Preston North End,1,1,0,0,1437747
el1,2012-13,15,2012-10-29,Sheffield United,FC Portsmouth,1,0,0,0,1437748
el1,2012-13,16,2012-11-06,AFC Bournemouth,Shrewsbury Town,2,1,2,1,1437759
el1,2012-13,16,2012-11-06,Colchester United,Notts County,0,2,0,2,1437764
el1,2012-13,16,2012-11-06,Coventry City,Crawley Town,3,1,2,0,1437761
el1,2012-13,16,2012-11-06,Doncaster Rovers,Crewe Alexandra,0,2,0,1,1437765
el1,2012-13,16,2012-11-06,FC Portsmouth,FC Brentford,0,1,0,1,1437755
el1,2012-13,16,2012-11-06,FC Walsall,Scunthorpe United,1,4,0,2,1437762
el1,2012-13,16,2012-11-06,Oldham Athletic,FC Bury,1,2,0,1,1437760
el1,2012-13,16,2012-11-06,Preston North End,Carlisle United,1,1,0,1,1437758
el1,2012-13,16,2012-11-06,Swindon Town,Sheffield United,0,0,0,0,1437766
el1,2012-13,16,2012-11-06,Yeovil Town,FC Stevenage,1,3,1,1,1437756
el1,2012-13,16,2012-11-07,Hartlepool United,Tranmere Rovers,0,2,0,0,1437757
el1,2012-13,16,2012-11-07,Milton Keynes Dons,Leyton Orient,1,0,1,0,1437763
el1,2012-13,17,2012-11-10,Coventry City,Scunthorpe United,1,2,1,1,1437770
el1,2012-13,17,2012-11-10,Crewe Alexandra,Colchester United,3,2,0,2,1437771
el1,2012-13,17,2012-11-10,Doncaster Rovers,AFC Bournemouth,0,1,0,1,1437777
el1,2012-13,17,2012-11-10,FC Brentford,Carlisle United,2,1,1,1,1437778
el1,2012-13,17,2012-11-10,FC Bury,FC Portsmouth,2,0,1,0,1437775
el1,2012-13,17,2012-11-10,FC Stevenage,Preston North End,1,4,1,2,1437774
el1,2012-13,17,2012-11-10,FC Walsall,Swindon Town,0,2,0,1,1437772
el1,2012-13,17,2012-11-10,Leyton Orient,Shrewsbury Town,2,1,1,0,1437769
el1,2012-13,17,2012-11-10,Milton Keynes Dons,Sheffield United,1,0,0,0,1437773
el1,2012-13,17,2012-11-10,Notts County,Crawley Town,1,1,1,1,1437767
el1,2012-13,17,2012-11-10,Oldham Athletic,Tranmere Rovers,0,1,0,0,1437768
el1,2012-13,17,2012-11-10,Yeovil Town,Hartlepool United,1,0,1,0,1437776
el1,2012-13,18,2012-11-16,Tranmere Rovers,Milton Keynes Dons,0,1,0,0,1437783
el1,2012-13,18,2012-11-17,AFC Bournemouth,Oldham Athletic,4,1,0,0,1437782
el1,2012-13,18,2012-11-17,Carlisle United,Leyton Orient,1,4,1,4,1437788
el1,2012-13,18,2012-11-17,Colchester United,FC Bury,2,0,0,0,1437785
el1,2012-13,18,2012-11-17,Crawley Town,FC Walsall,2,2,1,1,1437787
el1,2012-13,18,2012-11-17,FC Portsmouth,Doncaster Rovers,0,1,0,1,1437781
el1,2012-13,18,2012-11-17,Hartlepool United,Coventry City,0,5,0,0,1437779
el1,2012-13,18,2012-11-17,Preston North End,FC Brentford,1,1,0,0,1437784
el1,2012-13,18,2012-11-17,Scunthorpe United,Notts County,2,2,2,1,1437786
el1,2012-13,18,2012-11-17,Sheffield United,FC Stevenage,4,1,1,1,1437790
el1,2012-13,18,2012-11-17,Shrewsbury Town,Crewe Alexandra,1,0,1,0,1437780
el1,2012-13,18,2012-11-17,Swindon Town,Yeovil Town,4,1,3,1,1437789
el1,2012-13,19,2012-11-20,AFC Bournemouth,FC Stevenage,1,1,0,1,1437793
el1,2012-13,19,2012-11-20,Carlisle United,Doncaster Rovers,1,3,0,2,1437792
el1,2012-13,19,2012-11-20,Colchester United,Coventry City,1,3,0,2,1437801
el1,2012-13,19,2012-11-20,Crawley Town,Yeovil Town,0,1,0,0,1437796
el1,2012-13,19,2012-11-20,FC Portsmouth,Leyton Orient,2,3,0,1,1437799
