MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9007227,1,1,2020-09-12,Sunderland,Bristol Rvs,28,2026-05-27T17:48:43
9007218,1,1,2020-09-12,Accrington,Peterboro,28,2026-05-27T17:48:43
9007219,1,1,2020-09-12,Crewe,Charlton,28,2026-05-27T17:48:43
9007220,1,1,2020-09-12,Doncaster,Milton Keynes Dons,28,2026-05-27T17:48:43
9007222,1,1,2020-09-12,Gillingham,Hull,28,2026-05-27T17:48:43
9007226,1,1,2020-09-12,Portsmouth,Shrewsbury,28,2026-05-27T17:48:43
9007221,1,1,2020-09-12,Fleetwood Town,Burton,28,2026-05-27T17:48:43
9007223,1,1,2020-09-12,Lincoln,Oxford,28,2026-05-27T17:48:43
9007224,1,1,2020-09-12,Northampton,AFC Wimbledon,28,2026-05-27T17:48:43
9007225,1,1,2020-09-12,Plymouth,Blackpool,28,2026-05-27T17:48:43
9007228,1,1,2020-09-12,Swindon,Rochdale,28,2026-05-27T17:48:43
9007229,1,1,2020-09-13,Ipswich,Wigan,28,2026-05-27T17:48:43
9007230,2,2,2020-09-19,AFC Wimbledon,Plymouth,28,2026-05-27T17:48:43
9007232,2,2,2020-09-19,Bristol Rvs,Ipswich,28,2026-05-27T17:48:43
9007233,2,2,2020-09-19,Burton,Accrington,28,2026-05-27T17:48:43
9007234,2,2,2020-09-19,Charlton,Doncaster,28,2026-05-27T17:48:43
9007231,2,2,2020-09-19,Blackpool,Swindon,28,2026-05-27T17:48:43
9007235,2,2,2020-09-19,Hull,Crewe,28,2026-05-27T17:48:43
9007236,2,2,2020-09-19,Milton Keynes Dons,Lincoln,28,2026-05-27T17:48:43
9007237,2,2,2020-09-19,Oxford,Sunderland,28,2026-05-27T17:48:43
9007238,2,2,2020-09-19,Peterboro,Fleetwood Town,28,2026-05-27T17:48:43
9007239,2,2,2020-09-19,Shrewsbury,Northampton,28,2026-05-27T17:48:43
9007240,2,2,2020-09-19,Wigan,Gillingham,28,2026-05-27T17:48:43
9007241,2,2,2020-09-20,Rochdale,Portsmouth,28,2026-05-27T17:48:43
9007251,3,3,2020-09-26,Sunderland,Peterboro,28,2026-05-27T17:48:43
9007242,3,3,2020-09-26,Accrington,Oxford,28,2026-05-27T17:48:43
9007243,3,3,2020-09-26,Crewe,Milton Keynes Dons,28,2026-05-27T17:48:43
9007244,3,3,2020-09-26,Doncaster,Bristol Rvs,28,2026-05-27T17:48:43
9007246,3,3,2020-09-26,Gillingham,Blackpool,28,2026-05-27T17:48:43
9007250,3,3,2020-09-26,Portsmouth,Wigan,28,2026-05-27T17:48:43
9007245,3,3,2020-09-26,Fleetwood Town,AFC Wimbledon,28,2026-05-27T17:48:43
9007247,3,3,2020-09-26,Ipswich,Rochdale,28,2026-05-27T17:48:43
9007248,3,3,2020-09-26,Northampton,Hull,28,2026-05-27T17:48:43
9007249,3,3,2020-09-26,Plymouth,Shrewsbury,28,2026-05-27T17:48:43
9007252,3,3,2020-09-26,Swindon,Burton,28,2026-05-27T17:48:43
9007253,3,3,2020-09-27,Lincoln,Charlton,28,2026-05-27T17:48:43
9007262,4,4,2020-10-03,Rochdale,Fleetwood Town,28,2026-05-27T17:48:43
9007254,4,4,2020-10-03,AFC Wimbledon,Accrington,28,2026-05-27T17:48:43
9007256,4,4,2020-10-03,Bristol Rvs,Northampton,28,2026-05-27T17:48:43
9007257,4,4,2020-10-03,Burton,Portsmouth,28,2026-05-27T17:48:43
9007258,4,4,2020-10-03,Charlton,Sunderland,28,2026-05-27T17:48:43
9007255,4,4,2020-10-03,Blackpool,Lincoln,28,2026-05-27T17:48:43
9007259,4,4,2020-10-03,Hull,Plymouth,28,2026-05-27T17:48:43
9007260,4,4,2020-10-03,Milton Keynes Dons,Ipswich,28,2026-05-27T17:48:43
9007261,4,4,2020-10-03,Peterboro,Swindon,28,2026-05-27T17:48:43
9007263,4,4,2020-10-03,Shrewsbury,Gillingham,28,2026-05-27T17:48:43
9007264,4,4,2020-10-03,Wigan,Doncaster,28,2026-05-27T17:48:43
