league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2024-25,9,2024-10-01,Carlisle United,Notts County,0,2,0,2,4929830
el2,2024-25,9,2024-10-01,Cheltenham Town,Accrington Stanley,2,1,0,1,4929831
el2,2024-25,9,2024-10-01,Doncaster Rovers,AFC Barrow,1,0,0,0,4929832
el2,2024-25,9,2024-10-01,FC Bromley,FC Chesterfield,2,2,1,2,4929829
el2,2024-25,9,2024-10-01,FC Gillingham,Grimsby Town,0,1,0,1,4929833
el2,2024-25,9,2024-10-01,FC Morecambe,Bradford City,1,1,1,0,4929835
el2,2024-25,9,2024-10-01,FC Port Vale,Colchester United,1,1,0,0,4929837
el2,2024-25,9,2024-10-01,FC Walsall,Fleetwood Town,2,6,2,1,4929839
el2,2024-25,9,2024-10-01,Harrogate Town,Milton Keynes Dons,1,5,0,3,4929834
el2,2024-25,9,2024-10-01,Newport County,Salford City,3,1,2,0,4929836
el2,2024-25,9,2024-10-01,Tranmere Rovers,Swindon Town,1,1,1,0,4929838
el2,2024-25,9,2025-02-11,AFC Wimbledon,Crewe Alexandra,3,0,2,0,4929828
el2,2024-25,10,2024-10-05,AFC Barrow,Cheltenham Town,2,1,0,1,4929841
el2,2024-25,10,2024-10-05,Accrington Stanley,FC Morecambe,2,1,2,0,4929840
el2,2024-25,10,2024-10-05,Colchester United,Carlisle United,0,0,0,0,4929844
el2,2024-25,10,2024-10-05,Crewe Alexandra,FC Gillingham,2,0,1,0,4929845
el2,2024-25,10,2024-10-05,FC Chesterfield,FC Walsall,2,2,1,1,4929843
el2,2024-25,10,2024-10-05,Fleetwood Town,FC Bromley,0,0,0,0,4929846
el2,2024-25,10,2024-10-05,Grimsby Town,Doncaster Rovers,0,3,0,3,4929847
el2,2024-25,10,2024-10-05,Milton Keynes Dons,Tranmere Rovers,1,1,1,0,4929848
el2,2024-25,10,2024-10-05,Notts County,FC Port Vale,0,1,0,1,4929849
el2,2024-25,10,2024-10-05,Salford City,AFC Wimbledon,1,0,0,0,4929850
el2,2024-25,10,2024-10-05,Swindon Town,Harrogate Town,0,0,0,0,4929851
el2,2024-25,10,2024-10-07,Bradford City,Newport County,3,1,1,0,4929842
el2,2024-25,11,2024-10-12,AFC Barrow,FC Morecambe,0,1,0,0,4929853
el2,2024-25,11,2024-10-12,AFC Wimbledon,Carlisle United,4,0,3,0,4929852
el2,2024-25,11,2024-10-12,Cheltenham Town,Swindon Town,2,3,0,2,4929854
el2,2024-25,11,2024-10-12,Doncaster Rovers,Crewe Alexandra,1,1,0,0,4929856
el2,2024-25,11,2024-10-12,FC Chesterfield,Notts County,2,2,1,1,4929855
el2,2024-25,11,2024-10-12,FC Gillingham,Accrington Stanley,1,2,0,0,4929858
el2,2024-25,11,2024-10-12,Harrogate Town,Newport County,1,0,1,0,4929859
el2,2024-25,11,2024-10-12,Milton Keynes Dons,FC Port Vale,0,1,0,0,4929860
el2,2024-25,11,2024-10-12,Salford City,Grimsby Town,1,2,1,2,4929861
el2,2024-25,11,2024-10-12,Tranmere Rovers,Bradford City,0,2,0,1,4929862
el2,2024-25,11,2024-11-26,FC Walsall,FC Bromley,2,2,1,0,4929863
el2,2024-25,11,2024-11-30,Fleetwood Town,Colchester United,0,0,0,0,4929857
el2,2024-25,12,2024-10-18,Newport County,FC Chesterfield,0,3,0,1,4929872
el2,2024-25,12,2024-10-19,Accrington Stanley,AFC Barrow,1,0,1,0,4929864
el2,2024-25,12,2024-10-19,Bradford City,FC Gillingham,2,1,2,1,4929865
el2,2024-25,12,2024-10-19,Carlisle United,Harrogate Town,1,1,1,1,4929867
el2,2024-25,12,2024-10-19,Colchester United,Cheltenham Town,1,2,1,2,4929868
el2,2024-25,12,2024-10-19,Crewe Alexandra,Salford City,1,1,1,1,4929869
el2,2024-25,12,2024-10-19,FC Bromley,Tranmere Rovers,1,2,0,0,4929866
el2,2024-25,12,2024-10-19,FC Morecambe,Milton Keynes Dons,1,3,1,2,4929871
el2,2024-25,12,2024-10-19,FC Port Vale,Fleetwood Town,3,1,1,1,4929874
el2,2024-25,12,2024-10-19,Grimsby Town,FC Walsall,1,4,0,0,4929870
el2,2024-25,12,2024-10-19,Notts County,AFC Wimbledon,1,0,0,0,4929873
el2,2024-25,12,2024-10-19,Swindon Town,Doncaster Rovers,1,2,0,0,4929875
el2,2024-25,13,2024-10-22,AFC Barrow,Notts County,1,1,1,0,4929877
el2,2024-25,13,2024-10-22,AFC Wimbledon,FC Morecambe,3,0,0,0,4929876
el2,2024-25,13,2024-10-22,Cheltenham Town,Bradford City,1,1,1,1,4929878
el2,2024-25,13,2024-10-22,Doncaster Rovers,FC Bromley,0,1,0,1,4929880
el2,2024-25,13,2024-10-22,FC Chesterfield,Colchester United,1,1,0,1,4929879
el2,2024-25,13,2024-10-22,FC Gillingham,Newport County,0,2,0,2,4929882
el2,2024-25,13,2024-10-22,FC Walsall,Carlisle United,3,1,1,0,4929887
el2,2024-25,13,2024-10-22,Fleetwood Town,Crewe Alexandra,0,1,0,0,4929881
el2,2024-25,13,2024-10-22,Harrogate Town,FC Port Vale,0,1,0,0,4929883
el2,2024-25,13,2024-10-22,Milton Keynes Dons,Accrington Stanley,2,1,1,0,4929884
el2,2024-25,13,2024-10-22,Salford City,Swindon Town,2,1,1,0,4929885
el2,2024-25,13,2024-10-22,Tranmere Rovers,Grimsby Town,0,1,0,0,4929886
el2,2024-25,14,2024-10-26,Accrington Stanley,FC Walsall,0,0,0,0,4929888
el2,2024-25,14,2024-10-26,Bradford City,Doncaster Rovers,1,2,0,0,4929889
el2,2024-25,14,2024-10-26,Carlisle United,Cheltenham Town,0,1,0,1,4929891
el2,2024-25,14,2024-10-26,Colchester United,Salford City,1,2,0,0,4929892
el2,2024-25,14,2024-10-26,Crewe Alexandra,Tranmere Rovers,3,1,1,1,4929893
el2,2024-25,14,2024-10-26,FC Bromley,AFC Barrow,1,1,0,1,4929890
el2,2024-25,14,2024-10-26,FC Morecambe,FC Chesterfield,2,5,1,1,4929895
el2,2024-25,14,2024-10-26,FC Port Vale,AFC Wimbledon,3,2,2,0,4929898
el2,2024-25,14,2024-10-26,Grimsby Town,Milton Keynes Dons,1,3,1,0,4929894
el2,2024-25,14,2024-10-26,Newport County,Fleetwood Town,0,0,0,0,4929896
el2,2024-25,14,2024-10-26,Notts County,Harrogate Town,1,0,0,0,4929897
el2,2024-25,14,2024-10-26,Swindon Town,FC Gillingham,1,1,0,1,4929899
el2,2024-25,15,2024-11-09,AFC Barrow,Colchester United,1,1,1,0,4929901
el2,2024-25,15,2024-11-09,AFC Wimbledon,Grimsby Town,0,1,0,1,4929900
el2,2024-25,15,2024-11-09,Cheltenham Town,FC Bromley,1,1,0,0,4929902
el2,2024-25,15,2024-11-09,Doncaster Rovers,Notts County,1,1,0,1,4929904
el2,2024-25,15,2024-11-09,FC Chesterfield,Accrington Stanley,0,3,0,1,4929903
el2,2024-25,15,2024-11-09,FC Gillingham,FC Port Vale,1,0,0,0,4929906
el2,2024-25,15,2024-11-09,FC Walsall,Crewe Alexandra,1,1,0,0,4929911
el2,2024-25,15,2024-11-09,Fleetwood Town,Bradford City,1,0,1,0,4929905
el2,2024-25,15,2024-11-09,Harrogate Town,FC Morecambe,1,2,0,1,4929907
el2,2024-25,15,2024-11-09,Milton Keynes Dons,Swindon Town,3,1,1,1,4929908
el2,2024-25,15,2024-11-09,Salford City,Carlisle United,0,1,0,0,4929909
el2,2024-25,15,2024-11-09,Tranmere Rovers,Newport County,2,1,1,0,4929910
el2,2024-25,16,2024-11-16,AFC Barrow,AFC Wimbledon,1,3,1,1,4929913
el2,2024-25,16,2024-11-16,Accrington Stanley,Swindon Town,2,2,2,1,4929912
el2,2024-25,16,2024-11-16,Colchester United,Bradford City,1,1,0,1,4929915
el2,2024-25,16,2024-11-16,Crewe Alexandra,Notts County,2,0,1,0,4929916
el2,2024-25,16,2024-11-16,Doncaster Rovers,Salford City,1,1,0,0,4929917
el2,2024-25,16,2024-11-16,FC Bromley,Carlisle United,1,1,0,0,4929914
el2,2024-25,16,2024-11-16,FC Morecambe,FC Port Vale,0,1,0,0,4929920
el2,2024-25,16,2024-11-16,Harrogate Town,FC Chesterfield,2,1,0,0,4929918
el2,2024-25,16,2024-11-16,Milton Keynes Dons,Cheltenham Town,3,2,1,2,4929919
el2,2024-25,16,2024-11-16,Newport County,Grimsby Town,0,0,0,0,4929921
el2,2024-25,16,2025-02-11,FC Walsall,FC Gillingham,1,1,0,0,4929923
el2,2024-25,16,2025-02-11,Tranmere Rovers,Fleetwood Town,0,0,0,0,4929922
el2,2024-25,17,2024-11-22,Cheltenham Town,Tranmere Rovers,1,0,0,0,4929927
el2,2024-25,17,2024-11-23,AFC Wimbledon,FC Walsall,0,1,0,0,4929924
el2,2024-25,17,2024-11-23,Carlisle United,Doncaster Rovers,0,0,0,0,4929926
el2,2024-25,17,2024-11-23,FC Chesterfield,AFC Barrow,1,0,0,0,4929928
el2,2024-25,17,2024-11-23,FC Gillingham,Harrogate Town,1,2,0,0,4929930
el2,2024-25,17,2024-11-23,Grimsby Town,Colchester United,0,1,0,0,4929931
el2,2024-25,17,2024-11-23,Notts County,Newport County,0,0,0,0,4929932
el2,2024-25,17,2024-11-23,Swindon Town,FC Morecambe,2,3,1,2,4929935
el2,2024-25,17,2024-11-25,FC Port Vale,Crewe Alexandra,1,1,1,0,4929933
el2,2024-25,17,2025-01-21,Fleetwood Town,Milton Keynes Dons,2,1,1,0,4929929
el2,2024-25,17,2025-02-04,Salford City,FC Bromley,3,3,0,2,4929934
el2,2024-25,17,2025-02-11,Bradford City,Accrington Stanley,1,0,1,0,4929925
el2,2024-25,18,2024-11-30,Carlisle United,Crewe Alexandra,1,1,1,0,4929939
el2,2024-25,18,2024-12-03,AFC Wimbledon,Newport County,2,2,2,1,4929936
el2,2024-25,18,2024-12-03,Bradford City,AFC Barrow,1,1,0,0,4929937
el2,2024-25,18,2024-12-03,Cheltenham Town,FC Port Vale,1,1,0,0,4929940
el2,2024-25,18,2024-12-03,Colchester United,Swindon Town,4,0,4,0,4929941
el2,2024-25,18,2024-12-03,FC Walsall,Notts County,3,2,0,0,4929947
el2,2024-25,18,2024-12-03,Grimsby Town,Accrington Stanley,5,2,4,0,4929943
el2,2024-25,18,2024-12-03,Milton Keynes Dons,FC Chesterfield,3,0,2,0,4929944
el2,2024-25,18,2024-12-03,Salford City,Harrogate Town,2,0,1,0,4929945
el2,2024-25,18,2024-12-03,Tranmere Rovers,FC Morecambe,2,2,0,1,4929946
el2,2024-25,18,2024-12-04,FC Bromley,FC Gillingham,2,1,0,0,4929938
el2,2024-25,18,2024-12-04,Fleetwood Town,Doncaster Rovers,2,4,2,3,4929942
el2,2024-25,19,2024-12-07,Accrington Stanley,FC Bromley,1,2,1,1,4929948
el2,2024-25,19,2024-12-07,Crewe Alexandra,Bradford City,1,1,0,0,4929951
el2,2024-25,19,2024-12-07,Doncaster Rovers,Cheltenham Town,2,2,0,1,4929952
el2,2024-25,19,2024-12-07,FC Chesterfield,Tranmere Rovers,3,0,2,0,4929950
el2,2024-25,19,2024-12-07,FC Gillingham,Salford City,1,0,0,0,4929953
el2,2024-25,19,2024-12-07,FC Morecambe,Grimsby Town,0,3,0,2,4929955
el2,2024-25,19,2024-12-07,FC Port Vale,FC Walsall,0,1,0,0,4929958
el2,2024-25,19,2024-12-07,Harrogate Town,AFC Wimbledon,0,3,0,2,4929954
el2,2024-25,19,2024-12-07,Swindon Town,Fleetwood Town,3,1,2,0,4929959
el2,2024-25,19,2025-02-11,AFC Barrow,Milton Keynes Dons,2,1,1,1,4929949
el2,2024-25,19,2025-02-11,Newport County,Carlisle United,1,0,0,0,4929956
el2,2024-25,19,2025-02-18,Notts County,Colchester United,1,1,1,0,4929957
el2,2024-25,20,2024-12-14,AFC Wimbledon,Doncaster Rovers,1,0,1,0,4929960
el2,2024-25,20,2024-12-14,Bradford City,Swindon Town,1,0,1,0,4929961
el2,2024-25,20,2024-12-14,Carlisle United,FC Chesterfield,0,2,0,1,4929963
el2,2024-25,20,2024-12-14,Cheltenham Town,FC Morecambe,2,0,1,0,4929964
el2,2024-25,20,2024-12-14,Colchester United,Newport County,0,0,0,0,4929965
el2,2024-25,20,2024-12-14,FC Bromley,FC Port Vale,0,0,0,0,4929962
el2,2024-25,20,2024-12-14,FC Walsall,AFC Barrow,1,0,1,0,4929971
el2,2024-25,20,2024-12-14,Grimsby Town,Crewe Alexandra,0,2,0,0,4929967
el2,2024-25,20,2024-12-14,Milton Keynes Dons,FC Gillingham,0,1,0,0,4929968
el2,2024-25,20,2024-12-14,Salford City,Notts County,3,0,2,0,4929969
el2,2024-25,20,2024-12-14,Tranmere Rovers,Harrogate Town,2,1,1,1,4929970
el2,2024-25,20,2024-12-16,Fleetwood Town,Accrington Stanley,1,1,0,1,4929966
el2,2024-25,21,2024-12-20,Crewe Alexandra,Colchester United,0,0,0,0,4929975
el2,2024-25,21,2024-12-20,FC Gillingham,Cheltenham Town,2,2,1,1,4929977
el2,2024-25,21,2024-12-21,AFC Barrow,Fleetwood Town,2,0,2,0,4929973
el2,2024-25,21,2024-12-21,Accrington Stanley,Salford City,0,2,0,0,4929972
el2,2024-25,21,2024-12-21,Doncaster Rovers,Tranmere Rovers,3,1,1,0,4929976
el2,2024-25,21,2024-12-21,FC Chesterfield,AFC Wimbledon,1,0,1,0,4929974
el2,2024-25,21,2024-12-21,FC Morecambe,FC Bromley,0,2,0,1,4929979
el2,2024-25,21,2024-12-21,FC Port Vale,Carlisle United,0,0,0,0,4929982
el2,2024-25,21,2024-12-21,Harrogate Town,FC Walsall,0,2,0,1,4929978
el2,2024-25,21,2024-12-21,Newport County,Milton Keynes Dons,6,3,4,1,4929980
el2,2024-25,21,2024-12-21,Notts County,Bradford City,3,0,3,0,4929981
el2,2024-25,21,2024-12-21,Swindon Town,Grimsby Town,3,1,2,0,4929983
el2,2024-25,22,2024-12-26,AFC Wimbledon,Swindon Town,1,1,0,1,4929984
el2,2024-25,22,2024-12-26,Bradford City,FC Port Vale,2,1,1,0,4929985
el2,2024-25,22,2024-12-26,Carlisle United,FC Morecambe,0,1,0,0,4929987
el2,2024-25,22,2024-12-26,Cheltenham Town,Crewe Alexandra,2,1,0,0,4929988
el2,2024-25,22,2024-12-26,Colchester United,FC Gillingham,2,0,1,0,4929989
el2,2024-25,22,2024-12-26,FC Bromley,Newport County,5,2,2,0,4929986
el2,2024-25,22,2024-12-26,FC Walsall,Doncaster Rovers,2,0,0,0,4929995
el2,2024-25,22,2024-12-26,Fleetwood Town,FC Chesterfield,2,0,1,0,4929990
el2,2024-25,22,2024-12-26,Grimsby Town,Harrogate Town,2,1,0,0,4929991
el2,2024-25,22,2024-12-26,Milton Keynes Dons,Notts County,0,2,0,0,4929992
el2,2024-25,22,2024-12-26,Salford City,AFC Barrow,3,0,2,0,4929993
el2,2024-25,22,2025-02-25,Tranmere Rovers,Accrington Stanley,0,1,0,0,4929994
el2,2024-25,23,2024-12-29,Bradford City,FC Chesterfield,2,1,1,1,4929997
el2,2024-25,23,2024-12-29,Carlisle United,Accrington Stanley,2,1,1,0,4929999
el2,2024-25,23,2024-12-29,Cheltenham Town,Notts County,3,5,1,2,4930000
el2,2024-25,23,2024-12-29,Colchester United,Doncaster Rovers,1,1,0,1,4930001
el2,2024-25,23,2024-12-29,FC Bromley,Swindon Town,1,1,0,0,4929998
el2,2024-25,23,2024-12-29,FC Walsall,Newport County,2,0,0,0,4930007
el2,2024-25,23,2024-12-29,Fleetwood Town,Harrogate Town,1,1,1,1,4930002
el2,2024-25,23,2024-12-29,Grimsby Town,FC Port Vale,3,0,1,0,4930003
el2,2024-25,23,2024-12-29,Milton Keynes Dons,Crewe Alexandra,1,1,1,0,4930004
el2,2024-25,23,2024-12-29,Salford City,FC Morecambe,1,0,0,0,4930005
el2,2024-25,23,2024-12-29,Tranmere Rovers,AFC Barrow,1,1,1,1,4930006
el2,2024-25,23,2024-12-30,AFC Wimbledon,FC Gillingham,1,0,0,0,4929996
el2,2024-25,24,2025-01-01,AFC Barrow,Bradford City,2,2,1,1,4930009
el2,2024-25,24,2025-01-01,Accrington Stanley,Grimsby Town,3,2,1,2,4930008
el2,2024-25,24,2025-01-01,Crewe Alexandra,Carlisle United,3,2,1,1,4930011
el2,2024-25,24,2025-01-01,Doncaster Rovers,Fleetwood Town,2,1,1,0,4930012
el2,2024-25,24,2025-01-01,FC Chesterfield,Milton Keynes Dons,1,2,0,2,4930010
el2,2024-25,24,2025-01-01,FC Morecambe,Tranmere Rovers,2,0,0,0,4930015
el2,2024-25,24,2025-01-01,FC Port Vale,Cheltenham Town,0,0,0,0,4930018
el2,2024-25,24,2025-01-01,Harrogate Town,Salford City,0,2,0,1,4930014
el2,2024-25,24,2025-01-01,Notts County,FC Walsall,1,2,1,0,4930017
el2,2024-25,24,2025-01-01,Swindon Town,Colchester United,3,2,1,1,4930019
el2,2024-25,24,2025-01-02,FC Gillingham,FC Bromley,0,3,0,2,4930013
el2,2024-25,24,2025-01-02,Newport County,AFC Wimbledon,1,2,0,0,4930016
el2,2024-25,25,2025-01-04,AFC Barrow,Harrogate Town,0,2,0,0,4930020
el2,2024-25,25,2025-01-04,Bradford City,Grimsby Town,3,1,1,0,4930021
el2,2024-25,25,2025-01-04,Colchester United,Accrington Stanley,0,2,0,1,4930024
el2,2024-25,25,2025-01-04,Doncaster Rovers,FC Port Vale,1,2,0,1,4930026
el2,2024-25,25,2025-01-04,Milton Keynes Dons,Salford City,0,1,0,1,4930028
el2,2024-25,25,2025-01-04,Notts County,Swindon Town,2,0,2,0,4930030
el2,2024-25,25,2025-01-04,Tranmere Rovers,Carlisle United,1,0,1,0,4930031
el2,2024-25,25,2025-01-05,Crewe Alexandra,FC Bromley,4,1,3,1,4930025
el2,2024-25,25,2025-02-04,Newport County,FC Morecambe,2,1,1,0,4930029
el2,2024-25,25,2025-02-18,Fleetwood Town,AFC Wimbledon,0,0,0,0,4930027
el2,2024-25,25,2025-02-25,Cheltenham Town,FC Walsall,2,2,0,1,4930022
el2,2024-25,25,2025-04-08,FC Chesterfield,FC Gillingham,1,1,0,1,4930023
el2,2024-25,26,2025-01-11,FC Walsall,Tranmere Rovers,5,1,2,1,4930043
el2,2024-25,26,2025-01-11,Swindon Town,Crewe Alexandra,0,0,0,0,4930042
el2,2024-25,26,2025-01-21,Harrogate Town,Colchester United,0,0,0,0,4930038
el2,2024-25,26,2025-02-18,FC Morecambe,Doncaster Rovers,0,1,0,1,4930039
el2,2024-25,26,2025-02-25,FC Bromley,Bradford City,0,1,0,0,4930034
el2,2024-25,26,2025-02-25,FC Gillingham,Fleetwood Town,1,2,1,1,4930036
el2,2024-25,26,2025-03-11,AFC Wimbledon,Cheltenham Town,1,2,1,1,4930032
el2,2024-25,26,2025-03-11,Accrington Stanley,Newport County,5,0,3,0,4930033
el2,2024-25,26,2025-03-11,Grimsby Town,Notts County,0,2,0,0,4930037
el2,2024-25,26,2025-03-11,Salford City,FC Chesterfield,0,4,0,2,4930041
