MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9012067,1,1,2023-08-05,Bolton,Lincoln,37,2026-05-27T18:18:01
9012068,1,1,2023-08-05,Cambridge,Oxford,37,2026-05-27T18:18:01
9012069,1,1,2023-08-05,Carlisle,Fleetwood Town,37,2026-05-27T18:18:01
9012070,1,1,2023-08-05,Charlton,Leyton Orient,37,2026-05-27T18:18:01
9012071,1,1,2023-08-05,Derby,Wigan,37,2026-05-27T18:18:01
9012065,1,1,2023-08-05,Barnsley,Port Vale,37,2026-05-27T18:18:01
9012066,1,1,2023-08-05,Blackpool,Burton,37,2026-05-27T18:18:01
9012073,1,1,2023-08-05,Portsmouth,Bristol Rvs,37,2026-05-27T18:18:01
9012074,1,1,2023-08-05,Reading,Peterboro,37,2026-05-27T18:18:01
9012072,1,1,2023-08-05,Northampton,Stevenage,37,2026-05-27T18:18:01
9012075,1,1,2023-08-05,Shrewsbury,Cheltenham,37,2026-05-27T18:18:01
9012076,1,1,2023-08-05,Wycombe,Exeter,37,2026-05-27T18:18:01
9012077,2,2,2023-08-12,Bristol Rvs,Barnsley,37,2026-05-27T18:18:01
9012078,2,2,2023-08-12,Burton,Derby,37,2026-05-27T18:18:01
9012079,2,2,2023-08-12,Cheltenham,Bolton,37,2026-05-27T18:18:01
9012080,2,2,2023-08-12,Exeter,Blackpool,37,2026-05-27T18:18:01
9012086,2,2,2023-08-12,Port Vale,Reading,37,2026-05-27T18:18:01
9012087,2,2,2023-08-12,Stevenage,Shrewsbury,37,2026-05-27T18:18:01
9012081,2,2,2023-08-12,Fleetwood Town,Cambridge,37,2026-05-27T18:18:01
9012082,2,2,2023-08-12,Leyton Orient,Portsmouth,37,2026-05-27T18:18:01
9012083,2,2,2023-08-12,Lincoln,Wycombe,37,2026-05-27T18:18:01
9012084,2,2,2023-08-12,Oxford,Carlisle,37,2026-05-27T18:18:01
9012085,2,2,2023-08-12,Peterboro,Charlton,37,2026-05-27T18:18:01
9012088,2,2,2023-08-12,Wigan,Northampton,37,2026-05-27T18:18:01
9012091,3,3,2023-08-15,Bolton,Fleetwood Town,37,2026-05-27T18:18:01
9012092,3,3,2023-08-15,Cambridge,Stevenage,37,2026-05-27T18:18:01
9012093,3,3,2023-08-15,Carlisle,Wigan,37,2026-05-27T18:18:01
9012094,3,3,2023-08-15,Charlton,Bristol Rvs,37,2026-05-27T18:18:01
9012095,3,3,2023-08-15,Derby,Oxford,37,2026-05-27T18:18:01
9012089,3,3,2023-08-15,Barnsley,Peterboro,37,2026-05-27T18:18:01
9012090,3,3,2023-08-15,Blackpool,Port Vale,37,2026-05-27T18:18:01
9012099,3,3,2023-08-15,Portsmouth,Exeter,37,2026-05-27T18:18:01
