league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2022-23,1,2022-07-30,AFC Rochdale,Crewe Alexandra,1,2,0,2,4786916
el2,2022-23,1,2022-07-30,AFC Wimbledon,FC Gillingham,2,0,1,0,4786910
el2,2022-23,1,2022-07-30,Bradford City,Doncaster Rovers,0,0,0,0,4786911
el2,2022-23,1,2022-07-30,Carlisle United,Crawley Town,1,0,1,0,4786912
el2,2022-23,1,2022-07-30,FC Walsall,Hartlepool United,4,0,2,0,4786921
el2,2022-23,1,2022-07-30,Harrogate Town,Swindon Town,3,0,1,0,4786913
el2,2022-23,1,2022-07-30,Leyton Orient,Grimsby Town,2,0,0,0,4786914
el2,2022-23,1,2022-07-30,Northampton Town,Colchester United,3,2,1,1,4786915
el2,2022-23,1,2022-07-30,Salford City,Mansfield Town,2,0,2,0,4786917
el2,2022-23,1,2022-07-30,Stockport County,AFC Barrow,2,3,0,3,4786918
el2,2022-23,1,2022-07-30,Sutton United,Newport County,1,1,1,1,4786919
el2,2022-23,1,2022-07-30,Tranmere Rovers,FC Stevenage,1,2,0,1,4786920
el2,2022-23,2,2022-08-06,AFC Barrow,Bradford City,3,2,0,0,4786922
el2,2022-23,2,2022-08-06,Colchester United,Carlisle United,1,1,1,1,4786923
el2,2022-23,2,2022-08-06,Crawley Town,Leyton Orient,0,1,0,0,4786924
el2,2022-23,2,2022-08-06,Crewe Alexandra,Harrogate Town,3,0,2,0,4786925
el2,2022-23,2,2022-08-06,Doncaster Rovers,Sutton United,2,1,0,1,4786926
el2,2022-23,2,2022-08-06,FC Gillingham,AFC Rochdale,1,0,1,0,4786927
el2,2022-23,2,2022-08-06,FC Stevenage,Stockport County,2,1,0,0,4786932
el2,2022-23,2,2022-08-06,Grimsby Town,Northampton Town,1,1,0,0,4786928
el2,2022-23,2,2022-08-06,Hartlepool United,AFC Wimbledon,0,0,0,0,4786929
el2,2022-23,2,2022-08-06,Mansfield Town,Tranmere Rovers,1,0,0,0,4786930
el2,2022-23,2,2022-08-06,Newport County,FC Walsall,0,1,0,0,4786931
el2,2022-23,2,2022-08-06,Swindon Town,Salford City,0,0,0,0,4786933
el2,2022-23,3,2022-08-13,AFC Rochdale,Grimsby Town,0,1,0,0,4786940
el2,2022-23,3,2022-08-13,AFC Wimbledon,Doncaster Rovers,2,2,0,0,4786934
el2,2022-23,3,2022-08-13,Bradford City,Newport County,2,0,1,0,4786935
el2,2022-23,3,2022-08-13,Carlisle United,Swindon Town,1,1,1,1,4786936
el2,2022-23,3,2022-08-13,FC Walsall,FC Stevenage,1,1,1,0,4786945
el2,2022-23,3,2022-08-13,Harrogate Town,Crawley Town,0,0,0,0,4786937
el2,2022-23,3,2022-08-13,Leyton Orient,Mansfield Town,1,0,0,0,4786938
el2,2022-23,3,2022-08-13,Northampton Town,Hartlepool United,2,1,1,1,4786939
el2,2022-23,3,2022-08-13,Salford City,Crewe Alexandra,3,0,1,0,4786941
el2,2022-23,3,2022-08-13,Stockport County,Colchester United,1,0,0,0,4786942
el2,2022-23,3,2022-08-13,Sutton United,AFC Barrow,1,0,0,0,4786943
el2,2022-23,3,2022-08-13,Tranmere Rovers,FC Gillingham,3,0,1,0,4786944
el2,2022-23,4,2022-08-16,AFC Barrow,FC Walsall,2,1,2,0,4786946
el2,2022-23,4,2022-08-16,Colchester United,Bradford City,1,0,0,0,4786947
el2,2022-23,4,2022-08-16,Crawley Town,Northampton Town,2,3,1,2,4786948
el2,2022-23,4,2022-08-16,Crewe Alexandra,Sutton United,1,0,1,0,4786949
el2,2022-23,4,2022-08-16,Doncaster Rovers,Stockport County,2,1,1,0,4786957
el2,2022-23,4,2022-08-16,FC Gillingham,Harrogate Town,0,2,0,1,4786950
el2,2022-23,4,2022-08-16,FC Stevenage,AFC Rochdale,1,0,1,0,4786955
el2,2022-23,4,2022-08-16,Hartlepool United,Tranmere Rovers,0,0,0,0,4786952
el2,2022-23,4,2022-08-16,Mansfield Town,AFC Wimbledon,5,2,2,2,4786953
el2,2022-23,4,2022-08-16,Newport County,Salford City,2,3,0,0,4786954
el2,2022-23,4,2022-08-16,Swindon Town,Leyton Orient,1,1,1,1,4786956
el2,2022-23,4,2022-09-27,Grimsby Town,Carlisle United,1,2,0,2,4786951
el2,2022-23,5,2022-08-20,AFC Barrow,Harrogate Town,1,0,1,0,4786958
el2,2022-23,5,2022-08-20,Colchester United,Leyton Orient,1,3,0,1,4786959
el2,2022-23,5,2022-08-20,Crawley Town,AFC Wimbledon,0,2,0,2,4786960
el2,2022-23,5,2022-08-20,Crewe Alexandra,Northampton Town,2,2,2,1,4786961
el2,2022-23,5,2022-08-20,Doncaster Rovers,Salford City,2,1,1,1,4786962
el2,2022-23,5,2022-08-20,FC Gillingham,FC Walsall,0,0,0,0,4786963
el2,2022-23,5,2022-08-20,FC Stevenage,Carlisle United,2,1,2,1,4786968
el2,2022-23,5,2022-08-20,Grimsby Town,Sutton United,0,0,0,0,4786964
el2,2022-23,5,2022-08-20,Hartlepool United,Bradford City,1,3,1,1,4786965
el2,2022-23,5,2022-08-20,Mansfield Town,Stockport County,2,1,0,0,4786966
el2,2022-23,5,2022-08-20,Newport County,Tranmere Rovers,2,1,2,1,4786967
el2,2022-23,5,2022-08-20,Swindon Town,AFC Rochdale,3,0,1,0,4786969
el2,2022-23,6,2022-08-27,AFC Rochdale,Crawley Town,1,1,0,1,4786976
el2,2022-23,6,2022-08-27,AFC Wimbledon,AFC Barrow,0,1,0,1,4786970
el2,2022-23,6,2022-08-27,Bradford City,Crewe Alexandra,0,0,0,0,4786971
el2,2022-23,6,2022-08-27,Carlisle United,FC Gillingham,1,0,0,0,4786972
el2,2022-23,6,2022-08-27,FC Walsall,Grimsby Town,1,2,1,0,4786981
el2,2022-23,6,2022-08-27,Harrogate Town,Newport County,0,4,0,4,4786973
el2,2022-23,6,2022-08-27,Leyton Orient,Hartlepool United,4,2,2,1,4786974
el2,2022-23,6,2022-08-27,Northampton Town,Doncaster Rovers,0,1,0,0,4786975
el2,2022-23,6,2022-08-27,Salford City,FC Stevenage,1,0,0,0,4786977
