league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el1,2015-16,1,2015-08-08,AFC Rochdale,Peterborough United,2,0,1,0,2843658
el1,2015-16,1,2015-08-08,Burton Albion,Scunthorpe United,2,1,0,0,2843650
el1,2015-16,1,2015-08-08,Colchester United,FC Blackpool,2,2,1,2,2843652
el1,2015-16,1,2015-08-08,Coventry City,Wigan Athletic,2,0,1,0,2843653
el1,2015-16,1,2015-08-08,Crewe Alexandra,FC Port Vale,0,0,0,0,2843654
el1,2015-16,1,2015-08-08,Doncaster Rovers,FC Bury,1,1,0,0,2843655
el1,2015-16,1,2015-08-08,FC Chesterfield,FC Barnsley,3,1,0,1,2843651
el1,2015-16,1,2015-08-08,FC Gillingham,Sheffield United,4,0,2,0,2843657
el1,2015-16,1,2015-08-08,FC Walsall,Oldham Athletic,1,1,1,0,2843661
el1,2015-16,1,2015-08-08,Fleetwood Town,Southend United,1,1,1,0,2843656
el1,2015-16,1,2015-08-08,Shrewsbury Town,FC Millwall,1,2,0,0,2843659
el1,2015-16,1,2015-08-08,Swindon Town,Bradford City,4,1,0,1,2843660
el1,2015-16,2,2015-08-15,Bradford City,Shrewsbury Town,1,1,1,0,2843664
el1,2015-16,2,2015-08-15,FC Barnsley,Burton Albion,1,0,0,0,2843662
el1,2015-16,2,2015-08-15,FC Blackpool,AFC Rochdale,0,2,0,0,2843663
el1,2015-16,2,2015-08-15,FC Bury,Swindon Town,2,2,1,0,2843665
el1,2015-16,2,2015-08-15,FC Millwall,Coventry City,0,4,0,3,2843666
el1,2015-16,2,2015-08-15,FC Port Vale,FC Gillingham,1,1,1,1,2843669
el1,2015-16,2,2015-08-15,Oldham Athletic,Fleetwood Town,1,0,1,0,2843667
el1,2015-16,2,2015-08-15,Peterborough United,Colchester United,2,1,2,1,2843668
el1,2015-16,2,2015-08-15,Scunthorpe United,Crewe Alexandra,2,0,1,0,2843670
el1,2015-16,2,2015-08-15,Sheffield United,FC Chesterfield,2,0,1,0,2843671
el1,2015-16,2,2015-08-15,Southend United,FC Walsall,0,2,0,1,2843672
el1,2015-16,2,2015-08-16,Wigan Athletic,Doncaster Rovers,0,0,0,0,2843673
el1,2015-16,3,2015-08-18,AFC Rochdale,FC Walsall,1,2,0,0,2843682
el1,2015-16,3,2015-08-18,Bradford City,FC Gillingham,1,2,1,0,2843675
el1,2015-16,3,2015-08-18,Colchester United,Oldham Athletic,0,0,0,0,2843677
el1,2015-16,3,2015-08-18,Coventry City,Crewe Alexandra,3,2,1,1,2843678
el1,2015-16,3,2015-08-18,FC Blackpool,Burton Albion,1,2,1,0,2843674
el1,2015-16,3,2015-08-18,FC Bury,Fleetwood Town,3,4,2,2,2843676
el1,2015-16,3,2015-08-18,FC Millwall,FC Barnsley,2,3,1,1,2843680
el1,2015-16,3,2015-08-18,Peterborough United,Sheffield United,1,3,0,1,2843681
el1,2015-16,3,2015-08-18,Shrewsbury Town,FC Chesterfield,1,2,0,0,2843683
el1,2015-16,3,2015-08-18,Swindon Town,FC Port Vale,2,2,1,1,2843684
el1,2015-16,3,2015-08-19,Doncaster Rovers,Southend United,0,0,0,0,2843679
el1,2015-16,3,2015-08-19,Wigan Athletic,Scunthorpe United,3,0,2,0,2843685
el1,2015-16,4,2015-08-22,Burton Albion,Peterborough United,2,1,1,0,2843687
el1,2015-16,4,2015-08-22,Crewe Alexandra,FC Bury,3,3,2,2,2843689
el1,2015-16,4,2015-08-22,FC Barnsley,Bradford City,0,0,0,0,2843686
el1,2015-16,4,2015-08-22,FC Chesterfield,AFC Rochdale,0,0,0,0,2843688
el1,2015-16,4,2015-08-22,FC Gillingham,Wigan Athletic,2,0,1,0,2843691
el1,2015-16,4,2015-08-22,FC Port Vale,Doncaster Rovers,3,0,1,0,2843693
el1,2015-16,4,2015-08-22,FC Walsall,Coventry City,2,1,1,0,2843697
el1,2015-16,4,2015-08-22,Fleetwood Town,Colchester United,4,0,2,0,2843690
el1,2015-16,4,2015-08-22,Oldham Athletic,Shrewsbury Town,1,1,0,0,2843692
el1,2015-16,4,2015-08-22,Scunthorpe United,FC Millwall,0,0,0,0,2843694
el1,2015-16,4,2015-08-22,Sheffield United,FC Blackpool,2,0,0,0,2843695
el1,2015-16,4,2015-08-22,Southend United,Swindon Town,0,1,0,0,2843696
el1,2015-16,5,2015-08-29,AFC Rochdale,FC Barnsley,3,0,2,0,2843706
el1,2015-16,5,2015-08-29,Bradford City,FC Port Vale,1,0,0,0,2843699
el1,2015-16,5,2015-08-29,Colchester United,Scunthorpe United,2,2,1,2,2843701
el1,2015-16,5,2015-08-29,Doncaster Rovers,Fleetwood Town,2,0,2,0,2843703
el1,2015-16,5,2015-08-29,FC Blackpool,FC Walsall,0,4,0,1,2843698
el1,2015-16,5,2015-08-29,FC Bury,Oldham Athletic,1,1,0,1,2843700
el1,2015-16,5,2015-08-29,FC Millwall,FC Chesterfield,0,2,0,1,2843704
el1,2015-16,5,2015-08-29,Peterborough United,FC Gillingham,1,1,0,0,2843705
el1,2015-16,5,2015-08-29,Shrewsbury Town,Burton Albion,0,1,0,0,2843707
el1,2015-16,5,2015-08-29,Swindon Town,Sheffield United,0,2,0,0,2843708
el1,2015-16,5,2015-08-29,Wigan Athletic,Crewe Alexandra,1,0,1,0,2843709
el1,2015-16,5,2015-08-31,Coventry City,Southend United,2,2,1,2,2843702
el1,2015-16,6,2015-09-05,Crewe Alexandra,Swindon Town,1,3,0,0,2843713
el1,2015-16,6,2015-09-05,FC Barnsley,Shrewsbury Town,1,2,1,1,2843710
el1,2015-16,6,2015-09-05,FC Chesterfield,Wigan Athletic,2,3,0,0,2843712
el1,2015-16,6,2015-09-05,FC Gillingham,Doncaster Rovers,1,0,0,0,2843715
el1,2015-16,6,2015-09-05,FC Walsall,FC Bury,0,1,0,1,2843721
el1,2015-16,6,2015-09-05,Fleetwood Town,AFC Rochdale,1,1,0,0,2843714
el1,2015-16,6,2015-09-05,Oldham Athletic,Bradford City,1,2,0,1,2843716
el1,2015-16,6,2015-09-05,Scunthorpe United,FC Blackpool,0,1,0,1,2843718
el1,2015-16,6,2015-09-05,Southend United,Peterborough United,2,1,1,0,2843720
el1,2015-16,6,2015-09-06,Burton Albion,Coventry City,1,2,1,1,2843711
el1,2015-16,6,2015-09-15,FC Port Vale,FC Millwall,0,2,0,0,2843717
el1,2015-16,6,2015-09-15,Sheffield United,Colchester United,2,3,0,2,2843719
el1,2015-16,7,2015-09-12,Burton Albion,AFC Rochdale,1,0,1,0,2843723
el1,2015-16,7,2015-09-12,Crewe Alexandra,FC Millwall,1,3,1,1,2843725
el1,2015-16,7,2015-09-12,FC Barnsley,Swindon Town,4,1,2,1,2843722
el1,2015-16,7,2015-09-12,FC Chesterfield,Colchester United,3,3,1,1,2843724
el1,2015-16,7,2015-09-12,FC Gillingham,FC Blackpool,2,1,1,0,2843727
el1,2015-16,7,2015-09-12,FC Port Vale,Wigan Athletic,3,2,1,0,2843729
el1,2015-16,7,2015-09-12,FC Walsall,Doncaster Rovers,2,0,0,0,2843733
el1,2015-16,7,2015-09-12,Fleetwood Town,Bradford City,1,1,1,1,2843726
el1,2015-16,7,2015-09-12,Oldham Athletic,Peterborough United,1,5,0,2,2843728
el1,2015-16,7,2015-09-12,Scunthorpe United,Coventry City,1,0,0,0,2843730
el1,2015-16,7,2015-09-12,Sheffield United,FC Bury,1,3,0,0,2843731
el1,2015-16,7,2015-09-12,Southend United,Shrewsbury Town,0,1,0,0,2843732
el1,2015-16,8,2015-09-19,AFC Rochdale,Scunthorpe United,2,1,0,0,2843742
el1,2015-16,8,2015-09-19,Colchester United,FC Gillingham,2,1,2,1,2843737
el1,2015-16,8,2015-09-19,Coventry City,FC Chesterfield,1,0,0,0,2843738
el1,2015-16,8,2015-09-19,Doncaster Rovers,Oldham Athletic,1,1,1,1,2843739
el1,2015-16,8,2015-09-19,FC Blackpool,FC Barnsley,1,1,0,1,2843734
el1,2015-16,8,2015-09-19,FC Bury,FC Port Vale,1,0,0,0,2843736
el1,2015-16,8,2015-09-19,FC Millwall,Southend United,0,2,0,1,2843740
el1,2015-16,8,2015-09-19,Peterborough United,FC Walsall,1,1,0,0,2843741
el1,2015-16,8,2015-09-19,Shrewsbury Town,Crewe Alexandra,0,1,0,1,2843743
el1,2015-16,8,2015-09-19,Swindon Town,Burton Albion,0,1,0,1,2843744
el1,2015-16,8,2015-09-19,Wigan Athletic,Fleetwood Town,2,1,1,0,2843745
el1,2015-16,8,2015-09-20,Bradford City,Sheffield United,2,2,1,0,2843735
el1,2015-16,9,2015-09-26,Bradford City,Peterborough United,0,2,0,0,2843747
el1,2015-16,9,2015-09-26,FC Barnsley,FC Gillingham,2,0,2,0,2843746
el1,2015-16,9,2015-09-26,FC Bury,Coventry City,2,1,1,0,2843748
el1,2015-16,9,2015-09-26,FC Chesterfield,Burton Albion,1,2,1,0,2843749
el1,2015-16,9,2015-09-26,FC Millwall,AFC Rochdale,3,1,2,1,2843751
el1,2015-16,9,2015-09-26,FC Walsall,Crewe Alexandra,1,1,1,1,2843757
el1,2015-16,9,2015-09-26,Fleetwood Town,FC Port Vale,1,2,1,0,2843750
el1,2015-16,9,2015-09-26,Oldham Athletic,Wigan Athletic,1,1,0,1,2843752
el1,2015-16,9,2015-09-26,Sheffield United,Doncaster Rovers,3,1,2,1,2843753
el1,2015-16,9,2015-09-26,Shrewsbury Town,FC Blackpool,2,0,0,0,2843754
el1,2015-16,9,2015-09-26,Southend United,Scunthorpe United,2,1,1,1,2843755
el1,2015-16,9,2015-09-26,Swindon Town,Colchester United,1,2,1,2,2843756
el1,2015-16,10,2015-09-29,AFC Rochdale,Shrewsbury Town,3,2,3,2,2843767
el1,2015-16,10,2015-09-29,Burton Albion,Sheffield United,0,0,0,0,2843759
el1,2015-16,10,2015-09-29,Colchester United,Bradford City,2,0,2,0,2843760
el1,2015-16,10,2015-09-29,Crewe Alexandra,Southend United,1,2,0,0,2843762
el1,2015-16,10,2015-09-29,Doncaster Rovers,Swindon Town,2,2,0,0,2843763
el1,2015-16,10,2015-09-29,FC Blackpool,FC Chesterfield,2,0,1,0,2843758
el1,2015-16,10,2015-09-29,FC Gillingham,Fleetwood Town,5,1,4,1,2843764
el1,2015-16,10,2015-09-29,FC Port Vale,Oldham Athletic,1,1,0,1,2843766
el1,2015-16,10,2015-09-29,Peterborough United,FC Bury,2,3,1,1,2843765
el1,2015-16,10,2015-09-29,Scunthorpe United,FC Walsall,0,1,0,1,2843768
el1,2015-16,10,2015-09-29,Wigan Athletic,FC Millwall,2,2,0,0,2843769
el1,2015-16,10,2015-11-03,Coventry City,FC Barnsley,4,3,2,0,2843761
el1,2015-16,11,2015-10-03,AFC Rochdale,Bradford City,1,3,1,1,2843779
el1,2015-16,11,2015-10-03,Burton Albion,Southend United,1,0,0,0,2843771
el1,2015-16,11,2015-10-03,Colchester United,FC Bury,0,1,0,0,2843772
el1,2015-16,11,2015-10-03,Coventry City,Shrewsbury Town,3,0,2,0,2843773
el1,2015-16,11,2015-10-03,Crewe Alexandra,FC Chesterfield,1,2,1,1,2843774
el1,2015-16,11,2015-10-03,Doncaster Rovers,FC Barnsley,2,1,1,0,2843775
el1,2015-16,11,2015-10-03,FC Blackpool,Swindon Town,1,0,1,0,2843770
el1,2015-16,11,2015-10-03,FC Gillingham,Oldham Athletic,3,3,2,2,2843776
el1,2015-16,11,2015-10-03,FC Port Vale,Sheffield United,2,1,2,0,2843778
el1,2015-16,11,2015-10-03,Peterborough United,FC Millwall,5,3,2,0,2843777
el1,2015-16,11,2015-10-03,Scunthorpe United,Fleetwood Town,1,0,0,0,2843780
el1,2015-16,11,2015-10-03,Wigan Athletic,FC Walsall,0,0,0,0,2843781
el1,2015-16,12,2015-10-10,FC Barnsley,Crewe Alexandra,1,2,1,1,2843782
el1,2015-16,12,2015-10-10,FC Bury,Wigan Athletic,2,2,1,0,2843784
el1,2015-16,12,2015-10-10,FC Chesterfield,FC Gillingham,1,3,1,1,2843785
el1,2015-16,12,2015-10-10,FC Walsall,Burton Albion,2,0,1,0,2843793
el1,2015-16,12,2015-10-10,Fleetwood Town,Coventry City,0,1,0,0,2843786
el1,2015-16,12,2015-10-10,Oldham Athletic,Scunthorpe United,2,4,2,2,2843788
el1,2015-16,12,2015-10-10,Sheffield United,AFC Rochdale,3,2,2,1,2843789
el1,2015-16,12,2015-10-10,Shrewsbury Town,Colchester United,4,2,0,2,2843790
el1,2015-16,12,2015-10-10,Southend United,FC Port Vale,1,0,0,0,2843791
el1,2015-16,12,2015-10-10,Swindon Town,Peterborough United,1,2,0,1,2843792
el1,2015-16,12,2015-10-27,FC Millwall,Doncaster Rovers,2,0,2,0,2843787
el1,2015-16,12,2015-11-03,Bradford City,FC Blackpool,1,0,1,0,2843783
el1,2015-16,13,2015-10-17,Coventry City,FC Blackpool,0,0,0,0,2843795
el1,2015-16,13,2015-10-17,Crewe Alexandra,FC Gillingham,0,1,0,0,2843796
el1,2015-16,13,2015-10-17,Doncaster Rovers,Bradford City,0,1,0,1,2843797
el1,2015-16,13,2015-10-17,FC Bury,AFC Rochdale,0,0,0,0,2843794
el1,2015-16,13,2015-10-17,FC Millwall,Swindon Town,2,0,2,0,2843799
el1,2015-16,13,2015-10-17,FC Port Vale,Peterborough United,1,1,1,0,2843801
el1,2015-16,13,2015-10-17,FC Walsall,FC Chesterfield,1,2,0,1,2843804
el1,2015-16,13,2015-10-17,Fleetwood Town,Burton Albion,4,0,1,0,2843798
el1,2015-16,13,2015-10-17,Oldham Athletic,Sheffield United,1,1,1,1,2843800
el1,2015-16,13,2015-10-17,Scunthorpe United,Shrewsbury Town,2,1,0,1,2843802
el1,2015-16,13,2015-10-17,Southend United,FC Barnsley,2,1,2,1,2843803
el1,2015-16,13,2015-10-17,Wigan Athletic,Colchester United,5,0,4,0,2843805
el1,2015-16,14,2015-10-20,AFC Rochdale,Coventry City,0,0,0,0,2843814
el1,2015-16,14,2015-10-20,Bradford City,FC Bury,2,1,1,0,2843808
el1,2015-16,14,2015-10-20,Burton Albion,Crewe Alexandra,0,0,0,0,2843809
el1,2015-16,14,2015-10-20,Colchester United,FC Port Vale,2,1,1,1,2843811
el1,2015-16,14,2015-10-20,FC Barnsley,FC Walsall,0,2,0,0,2843806
el1,2015-16,14,2015-10-20,FC Blackpool,FC Millwall,1,1,0,1,2843807
el1,2015-16,14,2015-10-20,FC Chesterfield,Southend United,3,0,2,0,2843810
el1,2015-16,14,2015-10-20,FC Gillingham,Scunthorpe United,2,1,0,0,2843812
el1,2015-16,14,2015-10-20,Peterborough United,Wigan Athletic,2,3,0,2,2843813
el1,2015-16,14,2015-10-20,Sheffield United,Fleetwood Town,3,0,1,0,2843815
el1,2015-16,14,2015-10-20,Shrewsbury Town,Doncaster Rovers,1,2,1,1,2843816
el1,2015-16,14,2015-10-20,Swindon Town,Oldham Athletic,1,2,0,1,2843817
el1,2015-16,15,2015-10-24,AFC Rochdale,Oldham Athletic,0,0,0,0,2843826
el1,2015-16,15,2015-10-24,Bradford City,Wigan Athletic,1,1,0,0,2843820
el1,2015-16,15,2015-10-24,Burton Albion,FC Port Vale,2,0,0,0,2843821
el1,2015-16,15,2015-10-24,Colchester United,FC Walsall,4,4,0,2,2843823
el1,2015-16,15,2015-10-24,FC Barnsley,Fleetwood Town,0,1,0,1,2843818
el1,2015-16,15,2015-10-24,FC Blackpool,Crewe Alexandra,2,0,0,0,2843819
el1,2015-16,15,2015-10-24,FC Chesterfield,Scunthorpe United,0,3,0,0,2843822
el1,2015-16,15,2015-10-24,FC Gillingham,Southend United,1,1,0,1,2843824
el1,2015-16,15,2015-10-24,Peterborough United,Doncaster Rovers,4,0,2,0,2843825
el1,2015-16,15,2015-10-24,Sheffield United,FC Millwall,1,2,0,1,2843827
el1,2015-16,15,2015-10-24,Shrewsbury Town,FC Bury,2,0,1,0,2843828
el1,2015-16,15,2015-10-24,Swindon Town,Coventry City,2,2,0,0,2843829
el1,2015-16,16,2015-10-31,Coventry City,Peterborough United,3,2,0,2,2843831
el1,2015-16,16,2015-10-31,Crewe Alexandra,Sheffield United,1,0,0,0,2843832
el1,2015-16,16,2015-10-31,Doncaster Rovers,Colchester United,2,0,1,0,2843833
el1,2015-16,16,2015-10-31,FC Bury,FC Blackpool,4,3,4,2,2843830
el1,2015-16,16,2015-10-31,FC Millwall,Bradford City,0,0,0,0,2843835
el1,2015-16,16,2015-10-31,FC Port Vale,Shrewsbury Town,2,0,0,0,2843837
el1,2015-16,16,2015-10-31,FC Walsall,FC Gillingham,3,2,2,2,2843840
el1,2015-16,16,2015-10-31,Fleetwood Town,FC Chesterfield,0,1,0,1,2843834
el1,2015-16,16,2015-10-31,Oldham Athletic,Burton Albion,0,1,0,1,2843836
el1,2015-16,16,2015-10-31,Scunthorpe United,FC Barnsley,2,0,2,0,2843838
el1,2015-16,16,2015-10-31,Southend United,AFC Rochdale,2,2,2,0,2843839
el1,2015-16,16,2015-10-31,Wigan Athletic,Swindon Town,1,0,0,0,2843841
el1,2015-16,17,2015-11-14,AFC Rochdale,Wigan Athletic,0,2,0,1,2843850
el1,2015-16,17,2015-11-14,Bradford City,Crewe Alexandra,2,0,1,0,2843844
el1,2015-16,17,2015-11-14,Colchester United,Coventry City,1,3,1,2,2843847
el1,2015-16,17,2015-11-14,FC Barnsley,FC Port Vale,1,2,0,1,2843842
el1,2015-16,17,2015-11-14,FC Blackpool,Doncaster Rovers,0,2,0,2,2843843
el1,2015-16,17,2015-11-14,FC Chesterfield,Oldham Athletic,1,2,1,0,2843846
el1,2015-16,17,2015-11-14,FC Gillingham,FC Bury,3,1,2,1,2843848
el1,2015-16,17,2015-11-14,Peterborough United,Fleetwood Town,2,1,0,0,2843849
el1,2015-16,17,2015-11-14,Sheffield United,Southend United,2,2,2,2,2843851
el1,2015-16,17,2015-11-14,Swindon Town,Scunthorpe United,2,1,0,0,2843853
el1,2015-16,17,2015-12-01,Burton Albion,FC Millwall,2,1,2,0,2843845
el1,2015-16,17,2015-12-01,Shrewsbury Town,FC Walsall,1,3,1,1,2843852
el1,2015-16,18,2015-11-21,Coventry City,FC Gillingham,4,1,4,0,2843855
el1,2015-16,18,2015-11-21,Crewe Alexandra,Peterborough United,1,5,0,1,2843856
el1,2015-16,18,2015-11-21,Doncaster Rovers,AFC Rochdale,0,2,0,0,2843857
el1,2015-16,18,2015-11-21,FC Bury,Burton Albion,1,0,1,0,2843854
el1,2015-16,18,2015-11-21,FC Millwall,Colchester United,4,1,2,0,2843859
el1,2015-16,18,2015-11-21,FC Port Vale,FC Chesterfield,3,2,2,1,2843861
el1,2015-16,18,2015-11-21,FC Walsall,Sheffield United,1,1,0,0,2843864
el1,2015-16,18,2015-11-21,Fleetwood Town,Swindon Town,5,1,1,0,2843858
el1,2015-16,18,2015-11-21,Oldham Athletic,FC Barnsley,1,2,0,1,2843860
el1,2015-16,18,2015-11-21,Scunthorpe United,Bradford City,0,2,0,1,2843862
el1,2015-16,18,2015-11-21,Southend United,FC Blackpool,1,0,0,0,2843863
el1,2015-16,18,2015-11-21,Wigan Athletic,Shrewsbury Town,1,0,1,0,2843865
el1,2015-16,19,2015-11-24,Bradford City,Coventry City,0,0,0,0,2843866
el1,2015-16,19,2015-11-24,Colchester United,Crewe Alexandra,2,3,1,0,2843868
el1,2015-16,19,2015-11-24,Doncaster Rovers,FC Chesterfield,3,0,0,0,2843869
el1,2015-16,19,2015-11-24,FC Bury,Scunthorpe United,1,2,0,1,2843867
el1,2015-16,19,2015-11-24,FC Gillingham,AFC Rochdale,2,0,1,0,2843871
el1,2015-16,19,2015-11-24,FC Port Vale,FC Blackpool,2,0,0,0,2843874
el1,2015-16,19,2015-11-24,Fleetwood Town,FC Millwall,2,1,0,0,2843870
el1,2015-16,19,2015-11-24,Oldham Athletic,Southend United,2,5,0,2,2843872
el1,2015-16,19,2015-11-24,Peterborough United,FC Barnsley,3,2,1,1,2843873
el1,2015-16,19,2015-11-24,Sheffield United,Shrewsbury Town,2,4,1,3,2843875
el1,2015-16,19,2015-11-24,Swindon Town,FC Walsall,2,1,1,0,2843876
el1,2015-16,19,2015-11-24,Wigan Athletic,Burton Albion,0,1,0,0,2843877
el1,2015-16,20,2015-11-28,AFC Rochdale,FC Port Vale,2,1,1,1,2843885
el1,2015-16,20,2015-11-28,Burton Albion,Colchester United,5,1,2,1,2843880
el1,2015-16,20,2015-11-28,Coventry City,Doncaster Rovers,2,2,1,0,2843882
el1,2015-16,20,2015-11-28,Crewe Alexandra,Oldham Athletic,1,0,1,0,2843883
el1,2015-16,20,2015-11-28,FC Barnsley,Sheffield United,1,1,0,1,2843878
el1,2015-16,20,2015-11-28,FC Blackpool,Fleetwood Town,1,0,1,0,2843879
el1,2015-16,20,2015-11-28,FC Chesterfield,Swindon Town,0,4,0,2,2843881
el1,2015-16,20,2015-11-28,FC Millwall,FC Bury,1,0,1,0,2843884
el1,2015-16,20,2015-11-28,FC Walsall,Bradford City,2,1,1,0,2843889
el1,2015-16,20,2015-11-28,Scunthorpe United,Peterborough United,0,4,0,1,2843886
el1,2015-16,20,2015-11-28,Shrewsbury Town,FC Gillingham,2,2,1,1,2843887
el1,2015-16,20,2015-11-28,Southend United,Wigan Athletic,0,0,0,0,2843888
el1,2015-16,21,2015-12-12,Colchester United,FC Barnsley,2,3,0,2,2843892
el1,2015-16,21,2015-12-12,Doncaster Rovers,Crewe Alexandra,3,2,1,1,2843893
el1,2015-16,21,2015-12-12,FC Bury,FC Chesterfield,1,0,0,0,2843891
el1,2015-16,21,2015-12-12,FC Gillingham,Burton Albion,0,3,0,0,2843895
el1,2015-16,21,2015-12-12,FC Port Vale,Scunthorpe United,1,1,1,1,2843898
el1,2015-16,21,2015-12-12,Peterborough United,Shrewsbury Town,1,1,0,0,2843897
el1,2015-16,21,2015-12-12,Swindon Town,AFC Rochdale,2,1,2,0,2843900
el1,2015-16,21,2015-12-12,Wigan Athletic,FC Blackpool,0,1,0,1,2843901
el1,2015-16,21,2015-12-13,Sheffield United,Coventry City,1,0,0,0,2843899
el1,2015-16,21,2016-01-09,Oldham Athletic,FC Millwall,1,2,0,1,2843896
el1,2015-16,21,2016-02-16,Bradford City,Southend United,2,0,1,0,2843890
el1,2015-16,21,2016-03-15,Fleetwood Town,FC Walsall,0,1,0,0,2843894
el1,2015-16,22,2015-12-18,Southend United,FC Bury,4,1,2,1,2843912
el1,2015-16,22,2015-12-19,AFC Rochdale,Colchester United,3,1,2,1,2843909
el1,2015-16,22,2015-12-19,Burton Albion,Doncaster Rovers,3,3,1,1,2843904
el1,2015-16,22,2015-12-19,Coventry City,Oldham Athletic,1,1,0,0,2843906
el1,2015-16,22,2015-12-19,Crewe Alexandra,Fleetwood Town,1,1,1,1,2843907
el1,2015-16,22,2015-12-19,FC Barnsley,Wigan Athletic,0,2,0,1,2843902
el1,2015-16,22,2015-12-19,FC Blackpool,Peterborough United,2,0,2,0,2843903
el1,2015-16,22,2015-12-19,FC Chesterfield,Bradford City,0,1,0,0,2843905
el1,2015-16,22,2015-12-19,FC Millwall,FC Gillingham,0,3,0,2,2843908
el1,2015-16,22,2015-12-19,Scunthorpe United,Sheffield United,0,1,0,0,2843910
el1,2015-16,22,2015-12-19,Shrewsbury Town,Swindon Town,0,1,0,1,2843911
el1,2015-16,22,2015-12-20,FC Walsall,FC Port Vale,2,0,0,0,2843913
el1,2015-16,23,2015-12-26,Colchester United,Southend United,0,2,0,0,2843917
el1,2015-16,23,2015-12-26,Coventry City,FC Port Vale,1,0,0,0,2843918
el1,2015-16,23,2015-12-26,Doncaster Rovers,Scunthorpe United,0,1,0,1,2843919
el1,2015-16,23,2015-12-26,FC Millwall,FC Walsall,0,1,0,1,2843920
el1,2015-16,23,2015-12-26,Peterborough United,FC Chesterfield,2,0,1,0,2843921
el1,2015-16,23,2015-12-26,Shrewsbury Town,Fleetwood Town,1,1,1,0,2843923
el1,2015-16,23,2015-12-26,Swindon Town,FC Gillingham,1,3,1,2,2843924
el1,2015-16,23,2016-01-12,Wigan Athletic,Sheffield United,3,3,2,0,2843925
el1,2015-16,23,2016-02-16,AFC Rochdale,Crewe Alexandra,2,2,2,2,2843922
el1,2015-16,23,2016-02-16,FC Blackpool,Oldham Athletic,0,0,0,0,2843914
el1,2015-16,23,2016-02-23,FC Bury,FC Barnsley,0,0,0,0,2843916
el1,2015-16,23,2016-03-08,Bradford City,Burton Albion,2,0,2,0,2843915
el1,2015-16,24,2015-12-28,Burton Albion,Swindon Town,1,0,0,0,2843927
el1,2015-16,24,2015-12-28,Crewe Alexandra,Shrewsbury Town,1,2,1,1,2843929
el1,2015-16,24,2015-12-28,FC Barnsley,FC Blackpool,4,2,1,0,2843926
el1,2015-16,24,2015-12-28,FC Chesterfield,Coventry City,1,1,1,0,2843928
el1,2015-16,24,2015-12-28,FC Gillingham,Colchester United,1,0,0,0,2843931
el1,2015-16,24,2015-12-28,FC Port Vale,FC Bury,1,0,0,0,2843933
el1,2015-16,24,2015-12-28,FC Walsall,Peterborough United,2,0,0,0,2843937
el1,2015-16,24,2015-12-28,Fleetwood Town,Wigan Athletic,1,3,0,1,2843930
el1,2015-16,24,2015-12-28,Oldham Athletic,Doncaster Rovers,1,2,0,2,2843932
el1,2015-16,24,2015-12-28,Scunthorpe United,AFC Rochdale,1,1,1,1,2843934
el1,2015-16,24,2015-12-28,Sheffield United,Bradford City,3,1,1,0,2843935
el1,2015-16,24,2015-12-28,Southend United,FC Millwall,0,4,0,3,2843936
el1,2015-16,25,2016-01-02,Burton Albion,FC Blackpool,1,0,0,0,2843939
el1,2015-16,25,2016-01-02,Crewe Alexandra,Coventry City,0,5,0,4,2843941
el1,2015-16,25,2016-01-02,FC Barnsley,FC Millwall,2,1,1,0,2843938
el1,2015-16,25,2016-01-02,FC Chesterfield,Shrewsbury Town,7,1,3,0,2843940
el1,2015-16,25,2016-01-02,FC Gillingham,Bradford City,3,0,2,0,2843943
el1,2015-16,25,2016-01-02,FC Walsall,AFC Rochdale,0,3,0,1,2843949
el1,2015-16,25,2016-01-02,Fleetwood Town,FC Bury,2,0,0,0,2843942
el1,2015-16,25,2016-01-02,Oldham Athletic,Colchester United,1,1,1,0,2843944
el1,2015-16,25,2016-01-02,Scunthorpe United,Wigan Athletic,1,1,1,1,2843946
el1,2015-16,25,2016-01-02,Sheffield United,Peterborough United,2,3,1,1,2843947
