league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2012-13,1,2012-08-18,AFC Rochdale,Northampton Town,0,0,0,0,1438132
el2,2012-13,1,2012-08-18,AFC Wimbledon,FC Chesterfield,1,0,1,0,1438129
el2,2012-13,1,2012-08-18,Bristol Rovers,Oxford United,0,2,0,2,1438128
el2,2012-13,1,2012-08-18,Cheltenham Town,Dagenham & Redbridge,2,0,1,0,1438135
el2,2012-13,1,2012-08-18,Exeter City,FC Morecambe,0,3,0,3,1438137
el2,2012-13,1,2012-08-18,FC Gillingham,Bradford City,3,1,1,0,1438133
el2,2012-13,1,2012-08-18,FC Port Vale,FC Barnet,3,0,2,0,1438130
el2,2012-13,1,2012-08-18,Fleetwood Town,Torquay United,0,0,0,0,1438134
el2,2012-13,1,2012-08-18,Plymouth Argyle,Aldershot Town,0,2,0,1,1438136
el2,2012-13,1,2012-08-18,Rotherham United,Burton Albion,3,0,2,0,1438138
el2,2012-13,1,2012-08-18,Southend United,Accrington Stanley,0,1,0,0,1438127
el2,2012-13,1,2012-08-18,York City,Wycombe Wanderers,1,3,0,2,1438131
el2,2012-13,2,2012-08-21,Accrington Stanley,FC Port Vale,2,0,1,0,1438140
el2,2012-13,2,2012-08-21,Aldershot Town,Exeter City,1,2,1,1,1438149
el2,2012-13,2,2012-08-21,Bradford City,Fleetwood Town,1,0,0,0,1438150
el2,2012-13,2,2012-08-21,Burton Albion,AFC Wimbledon,6,2,4,0,1438147
el2,2012-13,2,2012-08-21,Dagenham & Redbridge,Plymouth Argyle,0,0,0,0,1438145
el2,2012-13,2,2012-08-21,FC Barnet,Bristol Rovers,1,1,1,0,1438144
el2,2012-13,2,2012-08-21,FC Chesterfield,AFC Rochdale,1,1,0,0,1438141
el2,2012-13,2,2012-08-21,FC Morecambe,York City,2,2,0,0,1438148
el2,2012-13,2,2012-08-21,Northampton Town,Rotherham United,2,1,1,1,1438139
el2,2012-13,2,2012-08-21,Oxford United,Southend United,2,0,0,0,1438143
el2,2012-13,2,2012-08-21,Torquay United,Cheltenham Town,2,2,2,1,1438146
el2,2012-13,2,2012-08-21,Wycombe Wanderers,FC Gillingham,0,1,0,0,1438142
el2,2012-13,3,2012-08-25,Accrington Stanley,Exeter City,0,3,0,1,1438154
el2,2012-13,3,2012-08-25,Aldershot Town,Cheltenham Town,0,1,0,0,1438155
el2,2012-13,3,2012-08-25,Bradford City,AFC Wimbledon,5,1,5,1,1438162
el2,2012-13,3,2012-08-25,Burton Albion,Fleetwood Town,0,1,0,0,1438151
el2,2012-13,3,2012-08-25,Dagenham & Redbridge,FC Gillingham,1,2,1,1,1438160
el2,2012-13,3,2012-08-25,FC Barnet,York City,1,3,1,3,1438157
el2,2012-13,3,2012-08-25,FC Chesterfield,Rotherham United,1,1,1,0,1438158
el2,2012-13,3,2012-08-25,FC Morecambe,FC Port Vale,1,3,1,1,1438159
el2,2012-13,3,2012-08-25,Northampton Town,Southend United,3,3,0,0,1438152
el2,2012-13,3,2012-08-25,Oxford United,Plymouth Argyle,2,1,2,0,1438156
el2,2012-13,3,2012-08-25,Torquay United,AFC Rochdale,4,2,2,1,1438153
el2,2012-13,3,2012-12-01,Wycombe Wanderers,Bristol Rovers,2,0,1,0,1438161
el2,2012-13,4,2012-09-01,AFC Rochdale,FC Barnet,2,0,2,0,1438169
el2,2012-13,4,2012-09-01,AFC Wimbledon,Dagenham & Redbridge,2,2,2,1,1438166
el2,2012-13,4,2012-09-01,Bristol Rovers,FC Morecambe,0,3,0,0,1438164
el2,2012-13,4,2012-09-01,Cheltenham Town,Accrington Stanley,0,3,0,2,1438174
el2,2012-13,4,2012-09-01,Exeter City,Burton Albion,3,0,2,0,1438163
el2,2012-13,4,2012-09-01,FC Gillingham,FC Chesterfield,1,1,1,1,1438168
el2,2012-13,4,2012-09-01,FC Port Vale,Torquay United,1,1,0,1,1438167
el2,2012-13,4,2012-09-01,Fleetwood Town,Aldershot Town,4,1,1,1,1438165
el2,2012-13,4,2012-09-01,Plymouth Argyle,Northampton Town,3,2,0,1,1438171
el2,2012-13,4,2012-09-01,Rotherham United,Bradford City,4,0,3,0,1438173
el2,2012-13,4,2012-09-01,Southend United,Wycombe Wanderers,1,0,1,0,1438170
el2,2012-13,4,2012-09-01,York City,Oxford United,3,1,2,1,1438172
el2,2012-13,5,2012-09-08,AFC Rochdale,Burton Albion,0,1,0,0,1438176
el2,2012-13,5,2012-09-08,Accrington Stanley,Bradford City,1,1,0,0,1438184
el2,2012-13,5,2012-09-08,Bristol Rovers,Aldershot Town,2,2,1,1,1438178
el2,2012-13,5,2012-09-08,FC Barnet,FC Gillingham,1,3,1,3,1438183
el2,2012-13,5,2012-09-08,FC Morecambe,Fleetwood Town,0,4,0,1,1438186
el2,2012-13,5,2012-09-08,FC Port Vale,Rotherham United,6,2,4,1,1438182
el2,2012-13,5,2012-09-08,Northampton Town,AFC Wimbledon,2,0,0,0,1438185
el2,2012-13,5,2012-09-08,Oxford United,Exeter City,2,4,0,2,1438177
el2,2012-13,5,2012-09-08,Southend United,Dagenham & Redbridge,3,1,2,1,1438181
el2,2012-13,5,2012-09-08,Torquay United,Plymouth Argyle,0,0,0,0,1438175
el2,2012-13,5,2012-09-08,Wycombe Wanderers,Cheltenham Town,1,1,1,1,1438180
el2,2012-13,5,2012-09-08,York City,FC Chesterfield,2,2,1,2,1438179
el2,2012-13,6,2012-09-15,AFC Wimbledon,AFC Rochdale,1,2,0,2,1438187
el2,2012-13,6,2012-09-15,Aldershot Town,FC Morecambe,0,0,0,0,1438192
el2,2012-13,6,2012-09-15,Bradford City,FC Barnet,3,0,0,0,1438188
el2,2012-13,6,2012-09-15,Burton Albion,Oxford United,4,0,2,0,1438194
el2,2012-13,6,2012-09-15,Cheltenham Town,Southend United,1,3,1,1,1438195
el2,2012-13,6,2012-09-15,Dagenham & Redbridge,Accrington Stanley,1,1,0,0,1438197
el2,2012-13,6,2012-09-15,Exeter City,York City,1,1,0,0,1438190
el2,2012-13,6,2012-09-15,FC Chesterfield,Wycombe Wanderers,3,1,2,0,1438198
el2,2012-13,6,2012-09-15,FC Gillingham,Bristol Rovers,4,0,3,0,1438189
el2,2012-13,6,2012-09-15,Fleetwood Town,Northampton Town,1,0,0,0,1438191
el2,2012-13,6,2012-09-15,Plymouth Argyle,FC Port Vale,1,3,1,0,1438193
el2,2012-13,6,2012-09-15,Rotherham United,Torquay United,1,0,1,0,1438196
el2,2012-13,7,2012-09-18,AFC Wimbledon,Torquay United,0,1,0,1,1438206
el2,2012-13,7,2012-09-18,Aldershot Town,FC Barnet,1,0,0,0,1438204
el2,2012-13,7,2012-09-18,Bradford City,FC Morecambe,3,1,1,0,1438199
el2,2012-13,7,2012-09-18,Cheltenham Town,Oxford United,2,1,1,0,1438210
el2,2012-13,7,2012-09-18,Dagenham & Redbridge,Northampton Town,0,1,0,0,1438207
el2,2012-13,7,2012-09-18,Exeter City,Wycombe Wanderers,3,2,1,1,1438205
el2,2012-13,7,2012-09-18,FC Chesterfield,Accrington Stanley,4,3,2,1,1438200
el2,2012-13,7,2012-09-18,FC Gillingham,Southend United,1,0,1,0,1438201
el2,2012-13,7,2012-09-18,Fleetwood Town,FC Port Vale,2,5,1,2,1438209
el2,2012-13,7,2012-09-18,Plymouth Argyle,Bristol Rovers,1,1,1,0,1438202
el2,2012-13,7,2012-09-18,Rotherham United,AFC Rochdale,2,3,0,1,1438203
el2,2012-13,7,2012-09-19,Burton Albion,York City,3,1,1,1,1438208
el2,2012-13,8,2012-09-22,AFC Rochdale,Dagenham & Redbridge,2,2,2,0,1438220
el2,2012-13,8,2012-09-22,Accrington Stanley,Aldershot Town,1,0,0,0,1438221
el2,2012-13,8,2012-09-22,Bristol Rovers,Fleetwood Town,0,0,0,0,1438211
el2,2012-13,8,2012-09-22,FC Barnet,Rotherham United,0,0,0,0,1438215
el2,2012-13,8,2012-09-22,FC Morecambe,Plymouth Argyle,2,3,1,0,1438216
el2,2012-13,8,2012-09-22,FC Port Vale,FC Gillingham,0,2,0,2,1438214
el2,2012-13,8,2012-09-22,Northampton Town,FC Chesterfield,0,0,0,0,1438218
el2,2012-13,8,2012-09-22,Oxford United,Bradford City,0,2,0,0,1438213
el2,2012-13,8,2012-09-22,Southend United,Exeter City,2,1,0,0,1438219
el2,2012-13,8,2012-09-22,Torquay United,Burton Albion,1,1,1,0,1438222
el2,2012-13,8,2012-09-22,Wycombe Wanderers,AFC Wimbledon,0,1,0,1,1438212
el2,2012-13,8,2012-09-22,York City,Cheltenham Town,0,0,0,0,1438217
el2,2012-13,9,2012-09-28,Cheltenham Town,FC Morecambe,2,0,1,0,1438228
el2,2012-13,9,2012-09-29,AFC Wimbledon,Accrington Stanley,1,2,0,1,1438223
el2,2012-13,9,2012-09-29,Aldershot Town,York City,0,2,0,0,1438227
el2,2012-13,9,2012-09-29,Bradford City,FC Port Vale,0,1,0,1,1438226
el2,2012-13,9,2012-09-29,Burton Albion,Northampton Town,3,3,1,0,1438234
el2,2012-13,9,2012-09-29,Dagenham & Redbridge,Wycombe Wanderers,3,0,1,0,1438229
el2,2012-13,9,2012-09-29,Exeter City,Bristol Rovers,1,2,0,1,1438224
el2,2012-13,9,2012-09-29,FC Chesterfield,Torquay United,1,1,0,0,1438233
el2,2012-13,9,2012-09-29,FC Gillingham,AFC Rochdale,1,2,0,1,1438231
el2,2012-13,9,2012-09-29,Fleetwood Town,FC Barnet,2,1,1,1,1438230
el2,2012-13,9,2012-09-29,Plymouth Argyle,Southend United,1,1,0,0,1438232
el2,2012-13,9,2012-09-29,Rotherham United,Oxford United,3,1,1,1,1438225
el2,2012-13,10,2012-10-02,AFC Rochdale,Bradford City,0,0,0,0,1438238
el2,2012-13,10,2012-10-02,FC Barnet,Exeter City,1,2,0,1,1438244
el2,2012-13,10,2012-10-02,FC Morecambe,FC Chesterfield,2,0,1,0,1438243
el2,2012-13,10,2012-10-02,FC Port Vale,Dagenham & Redbridge,1,1,0,0,1438245
el2,2012-13,10,2012-10-02,Northampton Town,FC Gillingham,1,2,0,1,1438239
el2,2012-13,10,2012-10-02,Oxford United,AFC Wimbledon,3,2,1,2,1438237
el2,2012-13,10,2012-10-02,Southend United,Burton Albion,0,1,0,0,1438235
el2,2012-13,10,2012-10-02,Torquay United,Aldershot Town,4,3,0,2,1438240
el2,2012-13,10,2012-10-02,Wycombe Wanderers,Plymouth Argyle,1,1,1,0,1438241
el2,2012-13,10,2012-10-02,York City,Fleetwood Town,0,2,0,1,1438236
el2,2012-13,10,2012-10-03,Bristol Rovers,Cheltenham Town,0,1,0,1,1438242
el2,2012-13,10,2012-11-27,Accrington Stanley,Rotherham United,1,2,1,1,1438246
el2,2012-13,11,2012-10-13,AFC Rochdale,FC Morecambe,1,2,0,1,1438248
el2,2012-13,11,2012-10-13,AFC Wimbledon,Cheltenham Town,1,2,0,1,1438253
el2,2012-13,11,2012-10-13,Bradford City,York City,1,1,0,1,1438256
el2,2012-13,11,2012-10-13,Burton Albion,Bristol Rovers,1,1,0,1,1438258
el2,2012-13,11,2012-10-13,FC Barnet,Plymouth Argyle,1,4,1,2,1438255
el2,2012-13,11,2012-10-13,FC Chesterfield,Dagenham & Redbridge,1,2,0,1,1438250
el2,2012-13,11,2012-10-13,FC Gillingham,Aldershot Town,4,0,3,0,1438249
el2,2012-13,11,2012-10-13,Fleetwood Town,Wycombe Wanderers,0,1,0,1,1438254
el2,2012-13,11,2012-10-13,Northampton Town,Exeter City,3,0,2,0,1438252
el2,2012-13,11,2012-10-13,Rotherham United,Southend United,0,3,0,0,1438251
el2,2012-13,11,2012-10-13,Torquay United,Accrington Stanley,3,1,1,0,1438247
el2,2012-13,11,2012-10-15,FC Port Vale,Oxford United,3,0,1,0,1438257
el2,2012-13,12,2012-10-06,Accrington Stanley,AFC Rochdale,2,3,1,2,1438268
el2,2012-13,12,2012-10-06,Aldershot Town,FC Chesterfield,0,1,0,0,1438267
el2,2012-13,12,2012-10-06,Bristol Rovers,Northampton Town,3,1,0,0,1438265
el2,2012-13,12,2012-10-06,Cheltenham Town,Fleetwood Town,2,2,0,1,1438259
el2,2012-13,12,2012-10-06,Dagenham & Redbridge,Bradford City,4,3,2,0,1438261
el2,2012-13,12,2012-10-06,Exeter City,FC Port Vale,0,2,0,1,1438263
el2,2012-13,12,2012-10-06,FC Morecambe,Burton Albion,0,0,0,0,1438270
el2,2012-13,12,2012-10-06,Oxford United,FC Gillingham,0,0,0,0,1438262
el2,2012-13,12,2012-10-06,Plymouth Argyle,AFC Wimbledon,1,2,0,1,1438260
el2,2012-13,12,2012-10-06,Southend United,FC Barnet,2,2,0,0,1438266
el2,2012-13,12,2012-10-06,Wycombe Wanderers,Torquay United,2,1,1,1,1438269
el2,2012-13,12,2012-10-06,York City,Rotherham United,0,0,0,0,1438264
el2,2012-13,13,2012-10-19,FC Barnet,Northampton Town,4,0,0,0,1438281
el2,2012-13,13,2012-10-20,Aldershot Town,Rotherham United,0,3,0,1,1438277
el2,2012-13,13,2012-10-20,Bradford City,Cheltenham Town,3,1,1,1,1438272
el2,2012-13,13,2012-10-20,Bristol Rovers,Torquay United,3,2,2,0,1438274
el2,2012-13,13,2012-10-20,Exeter City,FC Chesterfield,0,1,0,1,1438279
el2,2012-13,13,2012-10-20,FC Gillingham,Burton Albion,4,1,2,0,1438278
el2,2012-13,13,2012-10-20,FC Morecambe,Southend United,1,0,0,0,1438276
el2,2012-13,13,2012-10-20,FC Port Vale,Wycombe Wanderers,4,1,0,1,1438271
el2,2012-13,13,2012-10-20,Fleetwood Town,AFC Wimbledon,1,1,1,0,1438280
el2,2012-13,13,2012-10-20,Oxford United,Accrington Stanley,5,0,3,0,1438275
el2,2012-13,13,2012-10-20,Plymouth Argyle,AFC Rochdale,3,1,2,0,1438282
el2,2012-13,13,2012-10-20,York City,Dagenham & Redbridge,3,2,2,1,1438273
el2,2012-13,14,2012-10-23,AFC Rochdale,Oxford United,2,0,0,0,1438287
el2,2012-13,14,2012-10-23,AFC Wimbledon,Bristol Rovers,3,1,3,0,1438291
el2,2012-13,14,2012-10-23,Accrington Stanley,York City,0,1,0,0,1438285
el2,2012-13,14,2012-10-23,Burton Albion,FC Port Vale,1,1,0,0,1438286
el2,2012-13,14,2012-10-23,Cheltenham Town,Plymouth Argyle,2,1,1,1,1438283
el2,2012-13,14,2012-10-23,Dagenham & Redbridge,Exeter City,1,1,1,0,1438293
el2,2012-13,14,2012-10-23,FC Chesterfield,Fleetwood Town,1,2,1,1,1438289
el2,2012-13,14,2012-10-23,Northampton Town,Bradford City,0,1,0,0,1438290
el2,2012-13,14,2012-10-23,Rotherham United,FC Morecambe,2,1,0,1,1438288
el2,2012-13,14,2012-10-23,Southend United,Aldershot Town,1,2,0,1,1438284
el2,2012-13,14,2012-10-23,Torquay United,FC Gillingham,2,1,0,0,1438292
el2,2012-13,14,2012-10-23,Wycombe Wanderers,FC Barnet,0,0,0,0,1438294
el2,2012-13,15,2012-10-27,AFC Rochdale,Fleetwood Town,0,0,0,0,1438305
el2,2012-13,15,2012-10-27,AFC Wimbledon,FC Gillingham,0,1,0,1,1438296
el2,2012-13,15,2012-10-27,Accrington Stanley,Bristol Rovers,1,0,0,0,1438298
el2,2012-13,15,2012-10-27,Burton Albion,Bradford City,1,0,0,0,1438301
el2,2012-13,15,2012-10-27,Cheltenham Town,Exeter City,3,0,0,0,1438306
el2,2012-13,15,2012-10-27,Dagenham & Redbridge,Aldershot Town,0,0,0,0,1438299
el2,2012-13,15,2012-10-27,FC Chesterfield,FC Barnet,0,1,0,0,1438300
