league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2023-24,1,2023-08-05,AFC Wrexham,Milton Keynes Dons,3,5,1,2,4853289
el2,2023-24,1,2023-08-05,Accrington Stanley,Newport County,3,0,1,0,4853278
el2,2023-24,1,2023-08-05,Crawley Town,Bradford City,1,0,1,0,4853280
el2,2023-24,1,2023-08-05,Crewe Alexandra,Mansfield Town,2,2,1,2,4853281
el2,2023-24,1,2023-08-05,Doncaster Rovers,Harrogate Town,0,1,0,0,4853282
el2,2023-24,1,2023-08-05,FC Morecambe,FC Walsall,2,1,1,1,4853285
el2,2023-24,1,2023-08-05,Forest Green Rovers,Salford City,0,2,0,0,4853283
el2,2023-24,1,2023-08-05,Grimsby Town,AFC Wimbledon,0,0,0,0,4853284
el2,2023-24,1,2023-08-05,Stockport County,FC Gillingham,0,1,0,0,4853286
el2,2023-24,1,2023-08-05,Sutton United,Notts County,5,1,2,0,4853287
el2,2023-24,1,2023-08-05,Tranmere Rovers,AFC Barrow,1,2,0,1,4853288
el2,2023-24,1,2023-11-07,Colchester United,Swindon Town,3,1,0,1,4853279
el2,2023-24,2,2023-08-12,AFC Barrow,Sutton United,2,1,0,1,4853291
el2,2023-24,2,2023-08-12,AFC Wimbledon,AFC Wrexham,1,1,0,1,4853290
el2,2023-24,2,2023-08-12,Bradford City,Colchester United,2,1,1,1,4853292
el2,2023-24,2,2023-08-12,FC Gillingham,Accrington Stanley,1,0,1,0,4853293
el2,2023-24,2,2023-08-12,FC Walsall,Stockport County,2,1,1,0,4853301
el2,2023-24,2,2023-08-12,Harrogate Town,Forest Green Rovers,0,1,0,0,4853294
el2,2023-24,2,2023-08-12,Mansfield Town,FC Morecambe,3,0,1,0,4853295
el2,2023-24,2,2023-08-12,Milton Keynes Dons,Tranmere Rovers,1,0,1,0,4853296
el2,2023-24,2,2023-08-12,Newport County,Doncaster Rovers,4,0,3,0,4853297
el2,2023-24,2,2023-08-12,Notts County,Grimsby Town,3,2,1,2,4853298
el2,2023-24,2,2023-08-12,Salford City,Crawley Town,1,1,0,1,4853299
el2,2023-24,2,2023-08-12,Swindon Town,Crewe Alexandra,2,2,1,0,4853300
el2,2023-24,3,2023-08-15,AFC Wrexham,FC Walsall,4,2,2,1,4853313
el2,2023-24,3,2023-08-15,Accrington Stanley,AFC Barrow,1,1,1,0,4853302
