MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9010967,1,1,2022-07-30,Rochdale,Crewe,35,2026-05-27T18:10:17
9010961,1,1,2022-07-30,AFC Wimbledon,Gillingham,35,2026-05-27T18:10:17
9010962,1,1,2022-07-30,Bradford,Doncaster,35,2026-05-27T18:10:17
9010963,1,1,2022-07-30,Carlisle,Crawley Town,35,2026-05-27T18:10:17
9010972,1,1,2022-07-30,Walsall,Hartlepool,35,2026-05-27T18:10:17
9010964,1,1,2022-07-30,Harrogate,Swindon,35,2026-05-27T18:10:17
9010965,1,1,2022-07-30,Leyton Orient,Grimsby,35,2026-05-27T18:10:17
9010966,1,1,2022-07-30,Northampton,Colchester,35,2026-05-27T18:10:17
9010968,1,1,2022-07-30,Salford,Mansfield,35,2026-05-27T18:10:17
9010969,1,1,2022-07-30,Stockport,Barrow,35,2026-05-27T18:10:17
9010970,1,1,2022-07-30,Sutton,Newport County,35,2026-05-27T18:10:17
9010971,1,1,2022-07-30,Tranmere,Stevenage,35,2026-05-27T18:10:17
9010973,2,2,2022-08-06,Barrow,Bradford,35,2026-05-27T18:10:17
9010974,2,2,2022-08-06,Colchester,Carlisle,35,2026-05-27T18:10:17
9010975,2,2,2022-08-06,Crawley Town,Leyton Orient,35,2026-05-27T18:10:17
9010976,2,2,2022-08-06,Crewe,Harrogate,35,2026-05-27T18:10:17
9010977,2,2,2022-08-06,Doncaster,Sutton,35,2026-05-27T18:10:17
9010978,2,2,2022-08-06,Gillingham,Rochdale,35,2026-05-27T18:10:17
9010983,2,2,2022-08-06,Stevenage,Stockport,35,2026-05-27T18:10:17
9010979,2,2,2022-08-06,Grimsby,Northampton,35,2026-05-27T18:10:17
9010980,2,2,2022-08-06,Hartlepool,AFC Wimbledon,35,2026-05-27T18:10:17
9010981,2,2,2022-08-06,Mansfield,Tranmere,35,2026-05-27T18:10:17
9010982,2,2,2022-08-06,Newport County,Walsall,35,2026-05-27T18:10:17
9010984,2,2,2022-08-06,Swindon,Salford,35,2026-05-27T18:10:17
9010991,3,3,2022-08-13,Rochdale,Grimsby,35,2026-05-27T18:10:17
9010985,3,3,2022-08-13,AFC Wimbledon,Doncaster,35,2026-05-27T18:10:17
9010986,3,3,2022-08-13,Bradford,Newport County,35,2026-05-27T18:10:17
9010987,3,3,2022-08-13,Carlisle,Swindon,35,2026-05-27T18:10:17
9010996,3,3,2022-08-13,Walsall,Stevenage,35,2026-05-27T18:10:17
9010988,3,3,2022-08-13,Harrogate,Crawley Town,35,2026-05-27T18:10:17
9010989,3,3,2022-08-13,Leyton Orient,Mansfield,35,2026-05-27T18:10:17
9010990,3,3,2022-08-13,Northampton,Hartlepool,35,2026-05-27T18:10:17
9010992,3,3,2022-08-13,Salford,Crewe,35,2026-05-27T18:10:17
9010993,3,3,2022-08-13,Stockport,Colchester,35,2026-05-27T18:10:17
9010994,3,3,2022-08-13,Sutton,Barrow,35,2026-05-27T18:10:17
9010995,3,3,2022-08-13,Tranmere,Gillingham,35,2026-05-27T18:10:17
9010997,4,4,2022-08-16,Barrow,Walsall,35,2026-05-27T18:10:17
9010998,4,4,2022-08-16,Colchester,Bradford,35,2026-05-27T18:10:17
9010999,4,4,2022-08-16,Crawley Town,Northampton,35,2026-05-27T18:10:17
9011000,4,4,2022-08-16,Crewe,Sutton,35,2026-05-27T18:10:17
9011001,4,4,2022-08-16,Doncaster,Stockport,35,2026-05-27T18:10:17
9011002,4,4,2022-08-16,Gillingham,Harrogate,35,2026-05-27T18:10:17
9011006,4,4,2022-08-16,Stevenage,Rochdale,35,2026-05-27T18:10:17
9011003,4,4,2022-08-16,Hartlepool,Tranmere,35,2026-05-27T18:10:17
9011004,4,4,2022-08-16,Mansfield,AFC Wimbledon,35,2026-05-27T18:10:17
9011005,4,4,2022-08-16,Newport County,Salford,35,2026-05-27T18:10:17
9011007,4,4,2022-08-16,Swindon,Leyton Orient,35,2026-05-27T18:10:17
9011080,11,4,2022-09-27,Grimsby,Carlisle,35,2026-05-27T18:10:17
9011009,5,5,2022-08-20,Barrow,Harrogate,35,2026-05-27T18:10:17
9011010,5,5,2022-08-20,Colchester,Leyton Orient,35,2026-05-27T18:10:17
9011011,5,5,2022-08-20,Crawley Town,AFC Wimbledon,35,2026-05-27T18:10:17
9011012,5,5,2022-08-20,Crewe,Northampton,35,2026-05-27T18:10:17
9011013,5,5,2022-08-20,Doncaster,Salford,35,2026-05-27T18:10:17
9011014,5,5,2022-08-20,Gillingham,Walsall,35,2026-05-27T18:10:17
9011018,5,5,2022-08-20,Stevenage,Carlisle,35,2026-05-27T18:10:17
9011015,5,5,2022-08-20,Grimsby,Sutton,35,2026-05-27T18:10:17
9011008,5,5,2022-08-20,Hartlepool,Bradford,35,2026-05-27T18:10:17
9011016,5,5,2022-08-20,Mansfield,Stockport,35,2026-05-27T18:10:17
9011017,5,5,2022-08-20,Newport County,Tranmere,35,2026-05-27T18:10:17
9011019,5,5,2022-08-20,Swindon,Rochdale,35,2026-05-27T18:10:17
9011026,6,6,2022-08-27,Rochdale,Crawley Town,35,2026-05-27T18:10:17
9011020,6,6,2022-08-27,AFC Wimbledon,Barrow,35,2026-05-27T18:10:17
9011021,6,6,2022-08-27,Bradford,Crewe,35,2026-05-27T18:10:17
9011022,6,6,2022-08-27,Carlisle,Gillingham,35,2026-05-27T18:10:17
9011031,6,6,2022-08-27,Walsall,Grimsby,35,2026-05-27T18:10:17
9011023,6,6,2022-08-27,Harrogate,Newport County,35,2026-05-27T18:10:17
9011024,6,6,2022-08-27,Leyton Orient,Hartlepool,35,2026-05-27T18:10:17
9011025,6,6,2022-08-27,Northampton,Doncaster,35,2026-05-27T18:10:17
9011027,6,6,2022-08-27,Salford,Stevenage,35,2026-05-27T18:10:17
9011028,6,6,2022-08-27,Stockport,Swindon,35,2026-05-27T18:10:17
9011029,6,6,2022-08-27,Sutton,Mansfield,35,2026-05-27T18:10:17
9011030,6,6,2022-08-27,Tranmere,Colchester,35,2026-05-27T18:10:17
9011032,7,7,2022-09-03,Bradford,Walsall,35,2026-05-27T18:10:17
9011033,7,7,2022-09-03,Carlisle,Rochdale,35,2026-05-27T18:10:17
9011034,7,7,2022-09-03,Colchester,Hartlepool,35,2026-05-27T18:10:17
9011035,7,7,2022-09-03,Crewe,Stevenage,35,2026-05-27T18:10:17
9011036,7,7,2022-09-03,Doncaster,Mansfield,35,2026-05-27T18:10:17
9011037,7,7,2022-09-03,Gillingham,Swindon,35,2026-05-27T18:10:17
9011038,7,7,2022-09-03,Leyton Orient,Tranmere,35,2026-05-27T18:10:17
9011039,7,7,2022-09-03,Newport County,Grimsby,35,2026-05-27T18:10:17
9011040,7,7,2022-09-03,Northampton,Barrow,35,2026-05-27T18:10:17
9011041,7,7,2022-09-03,Salford,Crawley Town,35,2026-05-27T18:10:17
9011042,7,7,2022-09-03,Stockport,AFC Wimbledon,35,2026-05-27T18:10:17
9011043,7,7,2022-09-03,Sutton,Harrogate,35,2026-05-27T18:10:17
9011094,12,8,2022-10-04,Stevenage,Sutton,35,2026-05-27T18:10:17
9011096,12,8,2022-10-04,Walsall,Northampton,35,2026-05-27T18:10:17
9011093,12,8,2022-10-04,Hartlepool,Doncaster,35,2026-05-27T18:10:17
9011095,12,8,2022-10-04,Swindon,Newport County,35,2026-05-27T18:10:17
9011157,18,8,2022-11-01,Barrow,Colchester,35,2026-05-27T18:10:17
9011158,18,8,2022-11-01,Tranmere,Stockport,35,2026-05-27T18:10:17
9011162,18,8,2022-11-08,Rochdale,Salford,35,2026-05-27T18:10:17
9011159,18,8,2022-11-08,AFC Wimbledon,Leyton Orient,35,2026-05-27T18:10:17
9011160,18,8,2022-11-08,Harrogate,Carlisle,35,2026-05-27T18:10:17
9011161,18,8,2022-11-08,Mansfield,Bradford,35,2026-05-27T18:10:17
9011187,21,8,2022-11-22,Crawley Town,Gillingham,35,2026-05-27T18:10:17
9011484,56,8,2023-04-25,Grimsby,Crewe,35,2026-05-27T18:10:17
9011045,8,9,2022-09-13,Barrow,Doncaster,35,2026-05-27T18:10:17
