league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
econf,2017-18,3,2017-08-12,FC Chester,Halifax Town,0,0,0,0,3970700
econf,2017-18,3,2017-08-12,FC Eastleigh,Dagenham & Redbridge,2,2,2,1,3970702
econf,2017-18,3,2017-08-12,FC Gateshead,Torquay United,3,0,1,0,3970704
econf,2017-18,3,2017-08-12,Leyton Orient,Maidstone United,2,0,0,0,3970705
econf,2017-18,3,2017-08-12,Macclesfield Town,FC Bromley,0,0,0,0,3970706
econf,2017-18,3,2017-08-12,Maidenhead United,Hartlepool United,2,1,1,0,3970707
econf,2017-18,3,2017-08-12,Tranmere Rovers,Sutton United,0,1,0,1,3970709
econf,2017-18,4,2017-08-15,AFC Fylde,Maidenhead United,1,4,1,2,3970714
econf,2017-18,4,2017-08-15,AFC Guiseley,Tranmere Rovers,0,0,0,0,3970713
econf,2017-18,4,2017-08-15,AFC Wrexham,FC Gateshead,1,0,0,0,3970716
econf,2017-18,4,2017-08-15,Dagenham & Redbridge,Ebbsfleet United,3,3,2,0,3970711
econf,2017-18,4,2017-08-15,FC Bromley,Leyton Orient,6,1,2,0,3970710
econf,2017-18,4,2017-08-15,FC Woking,FC Eastleigh,2,1,1,0,3970721
econf,2017-18,4,2017-08-15,Halifax Town,Dover Athletic,1,2,0,0,3970712
econf,2017-18,4,2017-08-15,Hartlepool United,FC Chester,1,1,0,1,3970715
econf,2017-18,4,2017-08-15,Maidstone United,Aldershot Town,1,1,0,0,3970717
econf,2017-18,4,2017-08-15,Solihull Moors,AFC Barrow,3,3,0,2,3970718
econf,2017-18,4,2017-08-15,Sutton United,Macclesfield Town,2,1,0,1,3970719
econf,2017-18,4,2017-08-15,Torquay United,Boreham Wood,2,4,0,0,3970720
econf,2017-18,5,2017-08-19,AFC Fylde,Dagenham & Redbridge,2,2,1,1,3970732
econf,2017-18,5,2017-08-19,AFC Guiseley,Torquay United,3,2,1,2,3970728
econf,2017-18,5,2017-08-19,Boreham Wood,Aldershot Town,2,1,2,0,3970722
econf,2017-18,5,2017-08-19,Dover Athletic,AFC Barrow,1,1,0,0,3970725
econf,2017-18,5,2017-08-19,FC Bromley,Hartlepool United,2,0,1,0,3970723
econf,2017-18,5,2017-08-19,FC Chester,Sutton United,2,3,1,2,3970724
econf,2017-18,5,2017-08-19,FC Eastleigh,Tranmere Rovers,2,0,0,0,3970726
econf,2017-18,5,2017-08-19,FC Gateshead,Macclesfield Town,3,0,2,0,3970727
econf,2017-18,5,2017-08-19,FC Woking,Leyton Orient,0,2,0,0,3970733
econf,2017-18,5,2017-08-19,Maidenhead United,Ebbsfleet United,1,1,1,0,3970729
econf,2017-18,5,2017-08-19,Maidstone United,AFC Wrexham,2,1,2,1,3970730
econf,2017-18,5,2017-08-19,Solihull Moors,Halifax Town,0,1,0,1,3970731
econf,2017-18,6,2017-08-25,Macclesfield Town,Dover Athletic,1,0,0,0,3970740
econf,2017-18,6,2017-08-26,AFC Barrow,Maidenhead United,1,1,0,1,3970734
econf,2017-18,6,2017-08-26,AFC Wrexham,FC Woking,1,0,1,0,3970745
econf,2017-18,6,2017-08-26,Aldershot Town,FC Chester,1,2,1,0,3970744
econf,2017-18,6,2017-08-26,Dagenham & Redbridge,FC Bromley,5,1,3,1,3970735
econf,2017-18,6,2017-08-26,Ebbsfleet United,FC Gateshead,0,0,0,0,3970736
econf,2017-18,6,2017-08-26,Halifax Town,AFC Guiseley,2,0,1,0,3970737
econf,2017-18,6,2017-08-26,Hartlepool United,AFC Fylde,0,2,0,1,3970738
econf,2017-18,6,2017-08-26,Leyton Orient,FC Eastleigh,1,1,0,1,3970739
econf,2017-18,6,2017-08-26,Sutton United,Maidstone United,1,3,1,0,3970741
econf,2017-18,6,2017-08-26,Torquay United,Solihull Moors,1,2,0,0,3970742
econf,2017-18,6,2017-08-26,Tranmere Rovers,Boreham Wood,2,2,0,0,3970743
econf,2017-18,7,2017-08-28,AFC Fylde,AFC Barrow,1,0,0,0,3970750
econf,2017-18,7,2017-08-28,AFC Guiseley,Hartlepool United,0,1,0,0,3970754
econf,2017-18,7,2017-08-28,Boreham Wood,AFC Wrexham,0,1,0,0,3970746
econf,2017-18,7,2017-08-28,Dover Athletic,Ebbsfleet United,1,1,1,0,3970749
econf,2017-18,7,2017-08-28,FC Bromley,Sutton United,0,1,0,1,3970747
econf,2017-18,7,2017-08-28,FC Chester,Macclesfield Town,0,2,0,1,3970748
econf,2017-18,7,2017-08-28,FC Eastleigh,Aldershot Town,0,0,0,0,3970751
econf,2017-18,7,2017-08-28,FC Gateshead,Halifax Town,0,0,0,0,3970753
econf,2017-18,7,2017-08-28,FC Woking,Torquay United,4,1,2,1,3970752
econf,2017-18,7,2017-08-28,Maidenhead United,Leyton Orient,0,1,0,1,3970755
econf,2017-18,7,2017-08-28,Maidstone United,Dagenham & Redbridge,0,0,0,0,3970756
econf,2017-18,7,2017-08-28,Solihull Moors,Tranmere Rovers,0,2,0,1,3970757
econf,2017-18,8,2017-09-02,AFC Barrow,Boreham Wood,2,1,2,1,3970758
econf,2017-18,8,2017-09-02,AFC Wrexham,FC Bromley,2,0,0,0,3970764
econf,2017-18,8,2017-09-02,Aldershot Town,Solihull Moors,1,0,1,0,3970762
econf,2017-18,8,2017-09-02,Dagenham & Redbridge,FC Gateshead,3,1,1,1,3970759
econf,2017-18,8,2017-09-02,Ebbsfleet United,FC Eastleigh,2,2,1,1,3970760
econf,2017-18,8,2017-09-02,Halifax Town,AFC Fylde,2,1,0,0,3970761
econf,2017-18,8,2017-09-02,Hartlepool United,Maidstone United,3,1,1,0,3970763
econf,2017-18,8,2017-09-02,Leyton Orient,AFC Guiseley,4,1,2,1,3970765
econf,2017-18,8,2017-09-02,Macclesfield Town,FC Woking,1,3,1,2,3970766
econf,2017-18,8,2017-09-02,Sutton United,Maidenhead United,0,2,0,0,3970767
econf,2017-18,8,2017-09-02,Torquay United,FC Chester,1,1,1,0,3970768
econf,2017-18,8,2017-09-02,Tranmere Rovers,Dover Athletic,0,1,0,0,3970769
econf,2017-18,9,2017-09-09,AFC Fylde,FC Bromley,2,2,0,1,3970780
econf,2017-18,9,2017-09-09,AFC Guiseley,FC Eastleigh,0,0,0,0,3970774
econf,2017-18,9,2017-09-09,Aldershot Town,Dover Athletic,0,2,0,1,3970770
econf,2017-18,9,2017-09-09,Boreham Wood,Leyton Orient,2,0,1,0,3970771
econf,2017-18,9,2017-09-09,FC Chester,Ebbsfleet United,1,1,0,0,3970772
econf,2017-18,9,2017-09-09,Halifax Town,Maidenhead United,3,2,1,0,3970773
econf,2017-18,9,2017-09-09,Hartlepool United,Dagenham & Redbridge,1,0,0,0,3970775
econf,2017-18,9,2017-09-09,Maidstone United,FC Woking,3,1,1,0,3970776
econf,2017-18,9,2017-09-09,Solihull Moors,Macclesfield Town,0,1,0,0,3970777
econf,2017-18,9,2017-09-09,Sutton United,FC Gateshead,1,1,1,1,3970778
econf,2017-18,9,2017-09-09,Torquay United,AFC Wrexham,0,0,0,0,3970779
econf,2017-18,9,2017-09-09,Tranmere Rovers,AFC Barrow,1,0,0,0,3970781
econf,2017-18,10,2017-09-12,AFC Barrow,AFC Guiseley,0,0,0,0,3970786
econf,2017-18,10,2017-09-12,AFC Wrexham,Hartlepool United,0,0,0,0,3970788
econf,2017-18,10,2017-09-12,Dagenham & Redbridge,Sutton United,1,2,1,1,3970783
econf,2017-18,10,2017-09-12,Dover Athletic,Boreham Wood,0,1,0,1,3970784
econf,2017-18,10,2017-09-12,Ebbsfleet United,Aldershot Town,0,2,0,1,3970787
econf,2017-18,10,2017-09-12,FC Bromley,Torquay United,3,1,1,1,3970782
econf,2017-18,10,2017-09-12,FC Eastleigh,Maidstone United,0,1,0,0,3970785
econf,2017-18,10,2017-09-12,FC Gateshead,FC Chester,3,2,1,0,3970789
econf,2017-18,10,2017-09-12,FC Woking,Solihull Moors,2,1,1,0,3970793
econf,2017-18,10,2017-09-12,Leyton Orient,Halifax Town,0,3,0,2,3970790
econf,2017-18,10,2017-09-12,Macclesfield Town,AFC Fylde,2,1,1,0,3970791
econf,2017-18,10,2017-09-12,Maidenhead United,Tranmere Rovers,1,0,0,0,3970792
econf,2017-18,11,2017-09-16,AFC Barrow,Torquay United,1,1,0,1,3970804
econf,2017-18,11,2017-09-16,AFC Wrexham,AFC Guiseley,1,1,0,1,3970805
econf,2017-18,11,2017-09-16,Dagenham & Redbridge,Halifax Town,3,1,3,0,3970795
econf,2017-18,11,2017-09-16,Dover Athletic,FC Chester,4,0,1,0,3970796
econf,2017-18,11,2017-09-16,Ebbsfleet United,Tranmere Rovers,0,0,0,0,3970798
econf,2017-18,11,2017-09-16,FC Bromley,Solihull Moors,1,0,0,0,3970794
econf,2017-18,11,2017-09-16,FC Eastleigh,AFC Fylde,2,2,1,1,3970797
econf,2017-18,11,2017-09-16,FC Gateshead,Aldershot Town,0,1,0,0,3970799
econf,2017-18,11,2017-09-16,FC Woking,Sutton United,2,0,0,0,3970803
econf,2017-18,11,2017-09-16,Leyton Orient,Hartlepool United,1,2,1,1,3970800
econf,2017-18,11,2017-09-16,Macclesfield Town,Maidstone United,1,4,0,2,3970801
econf,2017-18,11,2017-09-16,Maidenhead United,Boreham Wood,2,1,1,0,3970802
econf,2017-18,12,2017-09-23,AFC Fylde,FC Woking,1,2,1,0,3970816
econf,2017-18,12,2017-09-23,AFC Guiseley,Dover Athletic,1,1,1,1,3970810
econf,2017-18,12,2017-09-23,Aldershot Town,Leyton Orient,2,2,2,1,3970806
econf,2017-18,12,2017-09-23,Boreham Wood,Ebbsfleet United,0,1,0,0,3970807
econf,2017-18,12,2017-09-23,FC Chester,Maidenhead United,2,0,1,0,3970808
econf,2017-18,12,2017-09-23,Halifax Town,FC Bromley,2,1,0,0,3970809
econf,2017-18,12,2017-09-23,Hartlepool United,FC Eastleigh,1,2,0,0,3970811
econf,2017-18,12,2017-09-23,Maidstone United,FC Gateshead,2,2,1,0,3970812
econf,2017-18,12,2017-09-23,Solihull Moors,Dagenham & Redbridge,2,2,2,1,3970813
econf,2017-18,12,2017-09-23,Sutton United,AFC Barrow,3,2,1,1,3970814
econf,2017-18,12,2017-09-23,Torquay United,Macclesfield Town,0,1,0,0,3970815
econf,2017-18,12,2017-09-23,Tranmere Rovers,AFC Wrexham,0,1,0,0,3970817
econf,2017-18,13,2017-09-30,AFC Barrow,Maidstone United,0,1,0,0,3970822
econf,2017-18,13,2017-09-30,AFC Wrexham,Sutton United,1,1,1,0,3970824
econf,2017-18,13,2017-09-30,Dagenham & Redbridge,Torquay United,1,0,0,0,3970819
econf,2017-18,13,2017-09-30,Dover Athletic,Solihull Moors,1,0,0,0,3970820
econf,2017-18,13,2017-09-30,Ebbsfleet United,Halifax Town,2,0,0,0,3970823
econf,2017-18,13,2017-09-30,FC Bromley,Tranmere Rovers,0,1,0,0,3970818
econf,2017-18,13,2017-09-30,FC Gateshead,Boreham Wood,1,1,1,0,3970825
econf,2017-18,13,2017-09-30,FC Woking,Hartlepool United,1,1,1,1,3970829
econf,2017-18,13,2017-09-30,Leyton Orient,AFC Fylde,1,2,0,1,3970826
econf,2017-18,13,2017-09-30,Macclesfield Town,Aldershot Town,2,0,1,0,3970827
econf,2017-18,13,2017-09-30,Maidenhead United,AFC Guiseley,3,0,3,0,3970828
econf,2017-18,13,2017-11-04,FC Eastleigh,FC Chester,2,2,1,0,3970821
econf,2017-18,14,2017-10-03,AFC Fylde,FC Gateshead,0,0,0,0,3970834
econf,2017-18,14,2017-10-03,AFC Guiseley,Macclesfield Town,1,2,1,1,3970835
econf,2017-18,14,2017-10-03,Aldershot Town,Dagenham & Redbridge,1,1,1,0,3970830
econf,2017-18,14,2017-10-03,Boreham Wood,FC Eastleigh,1,0,0,0,3970831
econf,2017-18,14,2017-10-03,FC Chester,FC Woking,0,2,0,1,3970832
econf,2017-18,14,2017-10-03,Halifax Town,AFC Wrexham,0,0,0,0,3970833
econf,2017-18,14,2017-10-03,Hartlepool United,AFC Barrow,1,0,0,0,3970837
econf,2017-18,14,2017-10-03,Maidstone United,FC Bromley,0,2,0,1,3970838
econf,2017-18,14,2017-10-03,Solihull Moors,Ebbsfleet United,1,3,0,2,3970839
econf,2017-18,14,2017-10-03,Sutton United,Dover Athletic,2,2,0,1,3970840
econf,2017-18,14,2017-10-03,Torquay United,Maidenhead United,4,0,4,0,3970841
econf,2017-18,14,2017-10-04,Tranmere Rovers,Leyton Orient,2,1,1,1,3970836
econf,2017-18,15,2017-10-07,AFC Barrow,Leyton Orient,2,2,2,2,3970852
econf,2017-18,15,2017-10-07,AFC Wrexham,FC Eastleigh,2,1,0,1,3970853
econf,2017-18,15,2017-10-07,Boreham Wood,Halifax Town,1,1,1,0,3970842
econf,2017-18,15,2017-10-07,FC Gateshead,FC Bromley,1,2,0,0,3970843
econf,2017-18,15,2017-10-07,FC Woking,Dagenham & Redbridge,1,0,0,0,3970851
econf,2017-18,15,2017-10-07,Macclesfield Town,Ebbsfleet United,1,0,1,0,3970844
econf,2017-18,15,2017-10-07,Maidenhead United,Aldershot Town,3,3,1,2,3970845
econf,2017-18,15,2017-10-07,Maidstone United,AFC Guiseley,1,1,1,0,3970846
econf,2017-18,15,2017-10-07,Solihull Moors,Hartlepool United,1,2,0,0,3970847
econf,2017-18,15,2017-10-07,Sutton United,AFC Fylde,2,1,2,0,3970848
econf,2017-18,15,2017-10-07,Torquay United,Dover Athletic,0,2,0,1,3970849
econf,2017-18,15,2017-10-07,Tranmere Rovers,FC Chester,0,0,0,0,3970850
econf,2017-18,16,2017-10-21,AFC Guiseley,Solihull Moors,4,2,1,1,3970864
econf,2017-18,16,2017-10-21,Aldershot Town,Tranmere Rovers,2,1,0,1,3970854
econf,2017-18,16,2017-10-21,Dagenham & Redbridge,AFC Wrexham,0,1,0,0,3970857
econf,2017-18,16,2017-10-21,Dover Athletic,Maidenhead United,1,1,0,0,3970859
econf,2017-18,16,2017-10-21,Ebbsfleet United,AFC Barrow,3,2,1,0,3970862
econf,2017-18,16,2017-10-21,FC Bromley,FC Woking,2,0,2,0,3970855
econf,2017-18,16,2017-10-21,FC Chester,Boreham Wood,1,2,0,2,3970856
econf,2017-18,16,2017-10-21,FC Eastleigh,FC Gateshead,3,2,1,0,3970861
econf,2017-18,16,2017-10-21,Halifax Town,Torquay United,1,1,0,0,3970863
econf,2017-18,16,2017-10-21,Hartlepool United,Sutton United,1,1,1,0,3970865
econf,2017-18,16,2017-10-21,Leyton Orient,Macclesfield Town,0,1,0,1,3970860
econf,2017-18,16,2018-01-23,AFC Fylde,Maidstone United,3,0,2,0,3970858
econf,2017-18,17,2017-10-24,AFC Fylde,AFC Wrexham,2,0,1,0,3970870
econf,2017-18,17,2017-10-24,AFC Guiseley,Boreham Wood,0,0,0,0,3970876
econf,2017-18,17,2017-10-24,Aldershot Town,Sutton United,2,2,2,2,3970866
econf,2017-18,17,2017-10-24,Dagenham & Redbridge,Macclesfield Town,1,0,0,0,3970869
econf,2017-18,17,2017-10-24,Dover Athletic,FC Woking,3,1,2,0,3970871
econf,2017-18,17,2017-10-24,Ebbsfleet United,Torquay United,0,1,0,0,3970874
econf,2017-18,17,2017-10-24,FC Bromley,Maidenhead United,2,3,2,3,3970867
econf,2017-18,17,2017-10-24,FC Chester,AFC Barrow,3,2,2,2,3970868
econf,2017-18,17,2017-10-24,FC Eastleigh,Solihull Moors,1,2,0,1,3970873
econf,2017-18,17,2017-10-24,Halifax Town,Maidstone United,0,2,0,1,3970875
econf,2017-18,17,2017-10-24,Hartlepool United,Tranmere Rovers,1,1,0,0,3970877
econf,2017-18,17,2017-10-24,Leyton Orient,FC Gateshead,0,2,0,1,3970872
econf,2017-18,18,2017-10-28,AFC Barrow,Aldershot Town,3,1,2,0,3970888
econf,2017-18,18,2017-10-28,AFC Wrexham,Leyton Orient,2,2,1,1,3970889
econf,2017-18,18,2017-10-28,Boreham Wood,FC Bromley,2,2,2,2,3970878
econf,2017-18,18,2017-10-28,FC Gateshead,Dover Athletic,0,0,0,0,3970879
econf,2017-18,18,2017-10-28,FC Woking,AFC Guiseley,2,3,1,1,3970887
econf,2017-18,18,2017-10-28,Macclesfield Town,FC Eastleigh,1,2,0,1,3970880
econf,2017-18,18,2017-10-28,Maidenhead United,Dagenham & Redbridge,1,1,1,0,3970881
econf,2017-18,18,2017-10-28,Maidstone United,FC Chester,1,0,0,0,3970882
econf,2017-18,18,2017-10-28,Solihull Moors,AFC Fylde,0,4,0,2,3970883
econf,2017-18,18,2017-10-28,Sutton United,Ebbsfleet United,0,0,0,0,3970884
econf,2017-18,18,2017-10-28,Torquay United,Hartlepool United,0,2,0,0,3970885
econf,2017-18,18,2017-10-28,Tranmere Rovers,Halifax Town,4,2,2,0,3970886
econf,2017-18,19,2017-11-08,FC Chester,AFC Wrexham,0,1,0,1,3970892
econf,2017-18,19,2017-11-11,AFC Barrow,Macclesfield Town,0,2,0,1,3970890
econf,2017-18,19,2017-11-11,AFC Guiseley,FC Bromley,0,1,0,0,3970898
econf,2017-18,19,2017-11-11,Aldershot Town,AFC Fylde,2,1,1,0,3970894
econf,2017-18,19,2017-11-11,Boreham Wood,Hartlepool United,0,0,0,0,3970891
econf,2017-18,19,2017-11-11,Dover Athletic,FC Eastleigh,2,0,1,0,3970893
econf,2017-18,19,2017-11-11,Ebbsfleet United,Leyton Orient,2,1,2,0,3970895
econf,2017-18,19,2017-11-11,Halifax Town,FC Woking,0,0,0,0,3970897
econf,2017-18,19,2017-11-11,Maidenhead United,FC Gateshead,0,3,0,2,3970899
econf,2017-18,19,2017-11-11,Solihull Moors,Sutton United,0,2,0,1,3970900
econf,2017-18,19,2017-11-11,Torquay United,Maidstone United,0,1,0,1,3970901
econf,2017-18,19,2017-11-11,Tranmere Rovers,Dagenham & Redbridge,2,0,2,0,3970896
econf,2017-18,20,2017-11-18,AFC Fylde,Torquay United,2,0,1,0,3970906
econf,2017-18,20,2017-11-18,AFC Wrexham,Ebbsfleet United,2,0,1,0,3970908
econf,2017-18,20,2017-11-18,Dagenham & Redbridge,AFC Guiseley,3,2,2,2,3970903
econf,2017-18,20,2017-11-18,FC Bromley,FC Chester,1,1,1,1,3970902
econf,2017-18,20,2017-11-18,FC Eastleigh,AFC Barrow,0,2,0,1,3970904
econf,2017-18,20,2017-11-18,FC Gateshead,Tranmere Rovers,1,0,0,0,3970905
econf,2017-18,20,2017-11-18,FC Woking,Maidenhead United,1,1,1,1,3970913
econf,2017-18,20,2017-11-18,Hartlepool United,Aldershot Town,0,2,0,1,3970907
econf,2017-18,20,2017-11-18,Leyton Orient,Dover Athletic,1,1,0,1,3970909
econf,2017-18,20,2017-11-18,Macclesfield Town,Boreham Wood,0,0,0,0,3970910
econf,2017-18,20,2017-11-18,Maidstone United,Solihull Moors,1,1,1,0,3970911
econf,2017-18,20,2017-11-18,Sutton United,Halifax Town,3,2,1,0,3970912
econf,2017-18,21,2017-11-21,AFC Wrexham,Solihull Moors,1,0,1,0,3970925
econf,2017-18,21,2017-11-21,Dagenham & Redbridge,Dover Athletic,1,0,1,0,3970915
econf,2017-18,21,2017-11-21,FC Eastleigh,Maidenhead United,2,2,0,1,3970916
econf,2017-18,21,2017-11-21,FC Gateshead,AFC Barrow,1,2,1,1,3970917
econf,2017-18,21,2017-11-21,FC Woking,Ebbsfleet United,1,0,1,0,3970923
econf,2017-18,21,2017-11-21,Hartlepool United,Halifax Town,4,0,3,0,3970918
econf,2017-18,21,2017-11-21,Leyton Orient,FC Chester,2,2,1,2,3970919
econf,2017-18,21,2017-11-21,Macclesfield Town,Tranmere Rovers,2,2,1,2,3970920
econf,2017-18,21,2017-11-21,Maidstone United,Boreham Wood,0,4,0,2,3970921
econf,2017-18,21,2017-11-21,Sutton United,Torquay United,0,1,0,1,3970922
econf,2017-18,21,2017-11-28,FC Bromley,Aldershot Town,0,2,0,1,3970914
econf,2017-18,21,2018-01-13,AFC Fylde,AFC Guiseley,2,1,1,1,3970924
econf,2017-18,22,2017-11-25,AFC Barrow,FC Bromley,0,3,0,1,3970926
econf,2017-18,22,2017-11-25,AFC Guiseley,Sutton United,0,2,0,2,3970934
econf,2017-18,22,2017-11-25,Aldershot Town,AFC Wrexham,2,0,2,0,3970930
econf,2017-18,22,2017-11-25,Boreham Wood,FC Woking,2,1,1,0,3970927
econf,2017-18,22,2017-11-25,Dover Athletic,AFC Fylde,0,1,0,0,3970929
econf,2017-18,22,2017-11-25,Ebbsfleet United,Hartlepool United,3,0,1,0,3970931
econf,2017-18,22,2017-11-25,FC Chester,Dagenham & Redbridge,0,4,0,0,3970928
econf,2017-18,22,2017-11-25,Halifax Town,FC Eastleigh,3,3,1,2,3970933
econf,2017-18,22,2017-11-25,Maidenhead United,Macclesfield Town,1,1,0,0,3970935
econf,2017-18,22,2017-11-25,Solihull Moors,FC Gateshead,1,1,0,1,3970936
econf,2017-18,22,2017-11-25,Torquay United,Leyton Orient,3,0,2,0,3970937
econf,2017-18,22,2017-11-25,Tranmere Rovers,Maidstone United,4,0,2,0,3970932
econf,2017-18,23,2017-12-02,AFC Wrexham,Maidenhead United,2,0,1,0,3970949
econf,2017-18,23,2017-12-02,FC Bromley,Dover Athletic,2,2,2,0,3970938
econf,2017-18,23,2017-12-02,Halifax Town,AFC Barrow,0,1,0,0,3970940
econf,2017-18,23,2017-12-02,Hartlepool United,Macclesfield Town,1,2,1,0,3970942
econf,2017-18,23,2017-12-02,Solihull Moors,Leyton Orient,1,0,0,0,3970944
econf,2017-18,23,2017-12-02,Sutton United,FC Eastleigh,2,0,1,0,3970945
econf,2017-18,23,2017-12-02,Torquay United,Aldershot Town,0,0,0,0,3970946
econf,2017-18,23,2018-01-09,AFC Fylde,FC Chester,1,1,0,0,3970948
econf,2017-18,23,2018-01-09,Dagenham & Redbridge,Boreham Wood,2,3,0,1,3970939
econf,2017-18,23,2018-01-09,Maidstone United,Ebbsfleet United,1,2,0,0,3970943
econf,2017-18,23,2018-01-13,FC Woking,Tranmere Rovers,0,1,0,1,3970947
econf,2017-18,23,2018-02-13,AFC Guiseley,FC Gateshead,0,1,0,1,3970941
econf,2017-18,24,2017-12-09,AFC Barrow,Dagenham & Redbridge,0,1,0,0,3970950
econf,2017-18,24,2017-12-09,Aldershot Town,Halifax Town,0,1,0,1,3970960
econf,2017-18,24,2017-12-09,Boreham Wood,AFC Fylde,1,0,1,0,3970951
econf,2017-18,24,2017-12-09,Dover Athletic,Hartlepool United,4,0,2,0,3970953
econf,2017-18,24,2017-12-09,Ebbsfleet United,AFC Guiseley,4,0,2,0,3970955
econf,2017-18,24,2017-12-09,FC Chester,Solihull Moors,1,0,0,0,3970952
econf,2017-18,24,2017-12-09,FC Eastleigh,FC Bromley,4,4,2,2,3970954
econf,2017-18,24,2017-12-09,Leyton Orient,Sutton United,4,1,1,0,3970957
econf,2017-18,24,2017-12-09,Macclesfield Town,AFC Wrexham,4,1,1,0,3970958
econf,2017-18,24,2017-12-09,Maidenhead United,Maidstone United,0,0,0,0,3970959
econf,2017-18,24,2017-12-09,Tranmere Rovers,Torquay United,3,0,1,0,3970961
econf,2017-18,24,2018-01-23,FC Gateshead,FC Woking,1,1,0,0,3970956
econf,2017-18,25,2017-12-12,Torquay United,FC Gateshead,1,1,0,1,3970972
econf,2017-18,25,2017-12-23,AFC Fylde,Ebbsfleet United,1,1,0,0,3970966
econf,2017-18,25,2017-12-23,AFC Guiseley,Aldershot Town,1,1,1,0,3970965
econf,2017-18,25,2017-12-23,AFC Wrexham,Dover Athletic,0,0,0,0,3970968
econf,2017-18,25,2017-12-23,Dagenham & Redbridge,FC Eastleigh,1,2,1,1,3970963
econf,2017-18,25,2017-12-23,FC Bromley,Macclesfield Town,1,1,0,1,3970962
econf,2017-18,25,2017-12-23,FC Woking,AFC Barrow,1,2,1,2,3970973
econf,2017-18,25,2017-12-23,Halifax Town,FC Chester,4,0,4,0,3970964
econf,2017-18,25,2017-12-23,Hartlepool United,Maidenhead United,1,2,1,0,3970967
econf,2017-18,25,2017-12-23,Maidstone United,Leyton Orient,0,2,0,1,3970969
econf,2017-18,25,2017-12-23,Solihull Moors,Boreham Wood,0,0,0,0,3970970
econf,2017-18,25,2017-12-23,Sutton United,Tranmere Rovers,1,3,1,2,3970971
econf,2017-18,26,2017-12-26,AFC Barrow,AFC Wrexham,1,1,1,1,3970974
econf,2017-18,26,2017-12-26,Aldershot Town,FC Woking,3,1,2,1,3970978
econf,2017-18,26,2017-12-26,Boreham Wood,Sutton United,0,4,0,2,3970975
econf,2017-18,26,2017-12-26,Dover Athletic,Maidstone United,2,2,0,2,3970977
econf,2017-18,26,2017-12-26,Ebbsfleet United,FC Bromley,2,1,2,1,3970981
econf,2017-18,26,2017-12-26,FC Chester,AFC Guiseley,0,2,0,2,3970976
econf,2017-18,26,2017-12-26,FC Eastleigh,Torquay United,1,1,0,0,3970979
econf,2017-18,26,2017-12-26,FC Gateshead,Hartlepool United,2,2,1,1,3970982
econf,2017-18,26,2017-12-26,Leyton Orient,Dagenham & Redbridge,2,0,0,0,3970983
