league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2015-16,1,2015-08-08,AFC Wimbledon,Plymouth Argyle,0,2,0,1,2844203
el2,2015-16,1,2015-08-08,Accrington Stanley,Luton Town,1,1,0,0,2844202
el2,2015-16,1,2015-08-08,Bristol Rovers,Northampton Town,0,1,0,0,2844204
el2,2015-16,1,2015-08-08,Cambridge United,Newport County,3,0,1,0,2844205
el2,2015-16,1,2015-08-08,Exeter City,Yeovil Town,3,2,2,0,2844206
el2,2015-16,1,2015-08-08,FC Portsmouth,Dagenham & Redbridge,3,0,0,0,2844211
el2,2015-16,1,2015-08-08,FC Stevenage,Notts County,0,2,0,1,2844212
el2,2015-16,1,2015-08-08,Hartlepool United,FC Morecambe,2,0,1,0,2844207
el2,2015-16,1,2015-08-08,Leyton Orient,FC Barnet,2,0,0,0,2844208
el2,2015-16,1,2015-08-08,Mansfield Town,Carlisle United,1,1,1,1,2844209
el2,2015-16,1,2015-08-08,Oxford United,Crawley Town,1,1,0,0,2844210
el2,2015-16,1,2015-08-08,Wycombe Wanderers,York City,3,0,2,0,2844213
el2,2015-16,2,2015-08-14,Notts County,Mansfield Town,0,2,0,1,2844222
el2,2015-16,2,2015-08-15,Carlisle United,Cambridge United,4,4,2,3,2844215
el2,2015-16,2,2015-08-15,Crawley Town,AFC Wimbledon,1,2,1,0,2844216
el2,2015-16,2,2015-08-15,Dagenham & Redbridge,Leyton Orient,1,3,0,2,2844217
el2,2015-16,2,2015-08-15,FC Barnet,Wycombe Wanderers,0,2,0,0,2844214
el2,2015-16,2,2015-08-15,FC Morecambe,Accrington Stanley,1,0,1,0,2844219
el2,2015-16,2,2015-08-15,Luton Town,Oxford United,2,2,1,0,2844218
el2,2015-16,2,2015-08-15,Newport County,FC Stevenage,2,2,0,1,2844220
el2,2015-16,2,2015-08-15,Northampton Town,Exeter City,3,0,2,0,2844221
el2,2015-16,2,2015-08-15,Plymouth Argyle,FC Portsmouth,1,2,0,1,2844223
el2,2015-16,2,2015-08-15,Yeovil Town,Bristol Rovers,0,1,0,0,2844224
el2,2015-16,2,2015-08-15,York City,Hartlepool United,1,2,0,0,2844225
el2,2015-16,3,2015-08-18,AFC Wimbledon,Cambridge United,1,2,1,0,2844227
el2,2015-16,3,2015-08-18,Accrington Stanley,Mansfield Town,1,0,1,0,2844226
el2,2015-16,3,2015-08-18,Crawley Town,FC Portsmouth,0,0,0,0,2844229
el2,2015-16,3,2015-08-18,Dagenham & Redbridge,Exeter City,1,2,0,1,2844230
el2,2015-16,3,2015-08-18,FC Barnet,Northampton Town,2,0,0,0,2844228
el2,2015-16,3,2015-08-18,FC Morecambe,Wycombe Wanderers,0,1,0,0,2844234
el2,2015-16,3,2015-08-18,Hartlepool United,Newport County,1,0,0,0,2844231
