MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9024991,1,1,2013-08-02,Sheffield United,Notts County,71,2026-05-27T21:44:20
9024992,1,1,2013-08-03,Bristol City,Bradford,71,2026-05-27T21:44:20
9024993,1,1,2013-08-03,Carlisle,Leyton Orient,71,2026-05-27T21:44:20
9024994,1,1,2013-08-03,Crawley Town,Coventry,71,2026-05-27T21:44:20
9024995,1,1,2013-08-03,Crewe,Rotherham,71,2026-05-27T21:44:20
9024996,1,1,2013-08-03,Gillingham,Colchester,71,2026-05-27T21:44:20
9024998,1,1,2013-08-03,Port Vale,Brentford,71,2026-05-27T21:44:20
9025001,1,1,2013-08-03,Stevenage,Oldham,71,2026-05-27T21:44:20
9025002,1,1,2013-08-03,Walsall,Tranmere,71,2026-05-27T21:44:20
9024997,1,1,2013-08-03,Peterboro,Swindon,71,2026-05-27T21:44:20
9024999,1,1,2013-08-03,Preston,Wolves,71,2026-05-27T21:44:20
9025000,1,1,2013-08-03,Shrewsbury,Milton Keynes Dons,71,2026-05-27T21:44:20
9025003,2,2,2013-08-10,Bradford,Carlisle,71,2026-05-27T21:44:20
9025005,2,2,2013-08-10,Colchester,Port Vale,71,2026-05-27T21:44:20
9025004,2,2,2013-08-10,Brentford,Sheffield United,71,2026-05-27T21:44:20
9025006,2,2,2013-08-10,Leyton Orient,Shrewsbury,71,2026-05-27T21:44:20
9025007,2,2,2013-08-10,Milton Keynes Dons,Crewe,71,2026-05-27T21:44:20
9025008,2,2,2013-08-10,Notts County,Peterboro,71,2026-05-27T21:44:20
9025009,2,2,2013-08-10,Oldham,Walsall,71,2026-05-27T21:44:20
9025010,2,2,2013-08-10,Rotherham,Preston,71,2026-05-27T21:44:20
9025011,2,2,2013-08-10,Swindon,Stevenage,71,2026-05-27T21:44:20
9025012,2,2,2013-08-10,Tranmere,Crawley Town,71,2026-05-27T21:44:20
9025013,2,2,2013-08-10,Wolves,Gillingham,71,2026-05-27T21:44:20
9025014,2,2,2013-08-11,Coventry,Bristol City,71,2026-05-27T21:44:20
9025015,3,3,2013-08-17,Bristol City,Wolves,71,2026-05-27T21:44:20
9025016,3,3,2013-08-17,Carlisle,Coventry,71,2026-05-27T21:44:20
9025017,3,3,2013-08-17,Crawley Town,Rotherham,71,2026-05-27T21:44:20
9025018,3,3,2013-08-17,Crewe,Tranmere,71,2026-05-27T21:44:20
9025019,3,3,2013-08-17,Gillingham,Brentford,71,2026-05-27T21:44:20
9025021,3,3,2013-08-17,Port Vale,Bradford,71,2026-05-27T21:44:20
9025025,3,3,2013-08-17,Stevenage,Leyton Orient,71,2026-05-27T21:44:20
9025026,3,3,2013-08-17,Walsall,Notts County,71,2026-05-27T21:44:20
9025020,3,3,2013-08-17,Peterboro,Oldham,71,2026-05-27T21:44:20
9025022,3,3,2013-08-17,Preston,Milton Keynes Dons,71,2026-05-27T21:44:20
9025023,3,3,2013-08-17,Sheffield United,Colchester,71,2026-05-27T21:44:20
9025024,3,3,2013-08-17,Shrewsbury,Swindon,71,2026-05-27T21:44:20
9025027,4,4,2013-08-23,Colchester,Carlisle,71,2026-05-27T21:44:20
9025028,4,4,2013-08-23,Wolves,Crawley Town,71,2026-05-27T21:44:20
9025029,4,4,2013-08-24,Bradford,Sheffield United,71,2026-05-27T21:44:20
9025030,4,4,2013-08-24,Brentford,Walsall,71,2026-05-27T21:44:20
9025031,4,4,2013-08-24,Leyton Orient,Crewe,71,2026-05-27T21:44:20
9025032,4,4,2013-08-24,Milton Keynes Dons,Bristol City,71,2026-05-27T21:44:20
9025033,4,4,2013-08-24,Notts County,Stevenage,71,2026-05-27T21:44:20
9025034,4,4,2013-08-24,Oldham,Port Vale,71,2026-05-27T21:44:20
9025035,4,4,2013-08-24,Rotherham,Shrewsbury,71,2026-05-27T21:44:20
9025036,4,4,2013-08-24,Swindon,Gillingham,71,2026-05-27T21:44:20
9025037,4,4,2013-08-24,Tranmere,Peterboro,71,2026-05-27T21:44:20
9025038,4,4,2013-08-25,Coventry,Preston,71,2026-05-27T21:44:20
9025040,5,5,2013-08-31,Colchester,Leyton Orient,71,2026-05-27T21:44:20
9025039,5,5,2013-08-31,Brentford,Carlisle,71,2026-05-27T21:44:20
9025041,5,5,2013-08-31,Gillingham,Bristol City,71,2026-05-27T21:44:20
9025045,5,5,2013-08-31,Port Vale,Wolves,71,2026-05-27T21:44:20
9025048,5,5,2013-08-31,Stevenage,Bradford,71,2026-05-27T21:44:20
9025050,5,5,2013-08-31,Walsall,Preston,71,2026-05-27T21:44:20
9025042,5,5,2013-08-31,Notts County,Rotherham,71,2026-05-27T21:44:20
9025043,5,5,2013-08-31,Oldham,Tranmere,71,2026-05-27T21:44:20
9025044,5,5,2013-08-31,Peterboro,Crawley Town,71,2026-05-27T21:44:20
9025046,5,5,2013-08-31,Sheffield United,Milton Keynes Dons,71,2026-05-27T21:44:20
9025047,5,5,2013-08-31,Shrewsbury,Coventry,71,2026-05-27T21:44:20
9025049,5,5,2013-08-31,Swindon,Crewe,71,2026-05-27T21:44:20
9025051,6,6,2013-09-07,Bradford,Brentford,71,2026-05-27T21:44:20
9025052,6,6,2013-09-07,Carlisle,Port Vale,71,2026-05-27T21:44:20
9025053,6,6,2013-09-07,Crawley Town,Gillingham,71,2026-05-27T21:44:20
9025054,6,6,2013-09-07,Crewe,Peterboro,71,2026-05-27T21:44:20
9025055,6,6,2013-09-07,Milton Keynes Dons,Swindon,71,2026-05-27T21:44:20
9025056,6,6,2013-09-07,Rotherham,Sheffield United,71,2026-05-27T21:44:20
9025057,6,6,2013-09-07,Tranmere,Stevenage,71,2026-05-27T21:44:20
9025058,6,6,2013-09-08,Coventry,Colchester,71,2026-05-27T21:44:20
9025059,6,6,2013-09-09,Preston,Oldham,71,2026-05-27T21:44:20
9025072,8,6,2013-09-17,Bristol City,Shrewsbury,71,2026-05-27T21:44:20
9025073,8,6,2013-09-17,Leyton Orient,Notts County,71,2026-05-27T21:44:20
9025074,8,6,2013-09-17,Wolves,Walsall,71,2026-05-27T21:44:20
9025060,7,7,2013-09-14,Bradford,Colchester,71,2026-05-27T21:44:20
9025061,7,7,2013-09-14,Bristol City,Peterboro,71,2026-05-27T21:44:20
9025062,7,7,2013-09-14,Carlisle,Sheffield United,71,2026-05-27T21:44:20
9025063,7,7,2013-09-14,Crawley Town,Shrewsbury,71,2026-05-27T21:44:20
9025064,7,7,2013-09-14,Crewe,Walsall,71,2026-05-27T21:44:20
9025065,7,7,2013-09-14,Leyton Orient,Port Vale,71,2026-05-27T21:44:20
9025066,7,7,2013-09-14,Milton Keynes Dons,Notts County,71,2026-05-27T21:44:20
9025067,7,7,2013-09-14,Preston,Stevenage,71,2026-05-27T21:44:20
9025068,7,7,2013-09-14,Rotherham,Oldham,71,2026-05-27T21:44:20
9025069,7,7,2013-09-14,Tranmere,Brentford,71,2026-05-27T21:44:20
9025070,7,7,2013-09-14,Wolves,Swindon,71,2026-05-27T21:44:20
9025071,7,7,2013-09-15,Coventry,Gillingham,71,2026-05-27T21:44:20
9025075,8,8,2013-09-21,Colchester,Crawley Town,71,2026-05-27T21:44:20
9025076,8,8,2013-09-21,Gillingham,Bradford,71,2026-05-27T21:44:20
9025080,8,8,2013-09-21,Port Vale,Coventry,71,2026-05-27T21:44:20
9025083,8,8,2013-09-21,Stevenage,Carlisle,71,2026-05-27T21:44:20
9025085,9,8,2013-09-21,Walsall,Rotherham,71,2026-05-27T21:44:20
9025077,9,8,2013-09-21,Notts County,Tranmere,71,2026-05-27T21:44:20
9025078,8,8,2013-09-21,Oldham,Crewe,71,2026-05-27T21:44:20
9025079,8,8,2013-09-21,Peterboro,Milton Keynes Dons,71,2026-05-27T21:44:20
9025081,8,8,2013-09-21,Sheffield United,Preston,71,2026-05-27T21:44:20
9025082,9,8,2013-09-21,Shrewsbury,Wolves,71,2026-05-27T21:44:20
9025084,9,8,2013-09-21,Swindon,Bristol City,71,2026-05-27T21:44:20
9025086,9,8,2013-09-23,Brentford,Leyton Orient,71,2026-05-27T21:44:20
9025087,10,9,2013-09-28,Bradford,Shrewsbury,71,2026-05-27T21:44:20
9025088,10,9,2013-09-28,Bristol City,Colchester,71,2026-05-27T21:44:20
9025089,10,9,2013-09-28,Carlisle,Notts County,71,2026-05-27T21:44:20
9025090,9,9,2013-09-28,Crawley Town,Oldham,71,2026-05-27T21:44:20
9025091,9,9,2013-09-28,Crewe,Gillingham,71,2026-05-27T21:44:20
9025092,10,9,2013-09-28,Leyton Orient,Walsall,71,2026-05-27T21:44:20
9025093,9,9,2013-09-28,Milton Keynes Dons,Stevenage,71,2026-05-27T21:44:20
9025094,10,9,2013-09-28,Preston,Swindon,71,2026-05-27T21:44:20
9025095,10,9,2013-09-28,Rotherham,Peterboro,71,2026-05-27T21:44:20
9025096,10,9,2013-09-28,Tranmere,Port Vale,71,2026-05-27T21:44:20
9025097,10,9,2013-09-28,Wolves,Sheffield United,71,2026-05-27T21:44:20
9025098,10,9,2013-09-29,Coventry,Brentford,71,2026-05-27T21:44:20
9025099,11,10,2013-10-04,Sheffield United,Crawley Town,71,2026-05-27T21:44:20
9025101,11,10,2013-10-05,Colchester,Wolves,71,2026-05-27T21:44:20
9025100,11,10,2013-10-05,Brentford,Rotherham,71,2026-05-27T21:44:20
9025102,10,10,2013-10-05,Gillingham,Milton Keynes Dons,71,2026-05-27T21:44:20
9025106,11,10,2013-10-05,Port Vale,Bristol City,71,2026-05-27T21:44:20
9025108,11,10,2013-10-05,Stevenage,Coventry,71,2026-05-27T21:44:20
9025110,11,10,2013-10-05,Walsall,Bradford,71,2026-05-27T21:44:20
9025103,11,10,2013-10-05,Notts County,Crewe,71,2026-05-27T21:44:20
9025104,11,10,2013-10-05,Oldham,Leyton Orient,71,2026-05-27T21:44:20
9025105,11,10,2013-10-05,Peterboro,Preston,71,2026-05-27T21:44:20
9025107,11,10,2013-10-05,Shrewsbury,Carlisle,71,2026-05-27T21:44:20
9025109,11,10,2013-10-05,Swindon,Tranmere,71,2026-05-27T21:44:20
9025111,12,11,2013-10-12,Colchester,Walsall,71,2026-05-27T21:44:20
9025113,12,11,2013-10-12,Port Vale,Peterboro,71,2026-05-27T21:44:20
9025117,12,11,2013-10-12,Stevenage,Brentford,71,2026-05-27T21:44:20
9025112,12,11,2013-10-12,Leyton Orient,Milton Keynes Dons,71,2026-05-27T21:44:20
9025114,12,11,2013-10-12,Preston,Crewe,71,2026-05-27T21:44:20
9025115,12,11,2013-10-12,Rotherham,Swindon,71,2026-05-27T21:44:20
9025116,12,11,2013-10-12,Shrewsbury,Gillingham,71,2026-05-27T21:44:20
9025118,12,11,2013-10-13,Bradford,Tranmere,71,2026-05-27T21:44:20
9025119,12,11,2013-10-13,Coventry,Sheffield United,71,2026-05-27T21:44:20
9025156,16,11,2013-10-29,Notts County,Oldham,71,2026-05-27T21:44:20
9025169,18,11,2013-11-05,Bristol City,Crawley Town,71,2026-05-27T21:44:20
9025170,17,11,2013-11-05,Carlisle,Wolves,71,2026-05-27T21:44:20
9025120,13,12,2013-10-18,Swindon,Notts County,71,2026-05-27T21:44:20
9025122,13,12,2013-10-19,Crawley Town,Bradford,71,2026-05-27T21:44:20
9025123,13,12,2013-10-19,Crewe,Bristol City,71,2026-05-27T21:44:20
9025121,13,12,2013-10-19,Brentford,Colchester,71,2026-05-27T21:44:20
9025124,13,12,2013-10-19,Gillingham,Preston,71,2026-05-27T21:44:20
9025130,13,12,2013-10-19,Walsall,Stevenage,71,2026-05-27T21:44:20
9025125,13,12,2013-10-19,Milton Keynes Dons,Rotherham,71,2026-05-27T21:44:20
9025126,12,12,2013-10-19,Oldham,Carlisle,71,2026-05-27T21:44:20
9025127,13,12,2013-10-19,Peterboro,Shrewsbury,71,2026-05-27T21:44:20
9025128,13,12,2013-10-19,Sheffield United,Port Vale,71,2026-05-27T21:44:20
9025129,13,12,2013-10-19,Tranmere,Leyton Orient,71,2026-05-27T21:44:20
9025131,13,12,2013-10-19,Wolves,Coventry,71,2026-05-27T21:44:20
9025132,14,13,2013-10-22,Bristol City,Brentford,71,2026-05-27T21:44:20
9025133,14,13,2013-10-22,Coventry,Leyton Orient,71,2026-05-27T21:44:20
9025134,14,13,2013-10-22,Crawley Town,Port Vale,71,2026-05-27T21:44:20
9025135,14,13,2013-10-22,Crewe,Stevenage,71,2026-05-27T21:44:20
9025136,14,13,2013-10-22,Gillingham,Notts County,71,2026-05-27T21:44:20
9025137,14,13,2013-10-22,Milton Keynes Dons,Carlisle,71,2026-05-27T21:44:20
9025138,14,13,2013-10-22,Peterboro,Sheffield United,71,2026-05-27T21:44:20
9025139,14,13,2013-10-22,Preston,Bradford,71,2026-05-27T21:44:20
9025140,14,13,2013-10-22,Rotherham,Tranmere,71,2026-05-27T21:44:20
9025141,14,13,2013-10-22,Shrewsbury,Colchester,71,2026-05-27T21:44:20
9025142,14,13,2013-10-22,Swindon,Walsall,71,2026-05-27T21:44:20
9025143,14,13,2013-10-22,Wolves,Oldham,71,2026-05-27T21:44:20
9025144,15,14,2013-10-26,Bradford,Wolves,71,2026-05-27T21:44:20
9025146,15,14,2013-10-26,Carlisle,Bristol City,71,2026-05-27T21:44:20
9025147,15,14,2013-10-26,Colchester,Peterboro,71,2026-05-27T21:44:20
9025145,15,14,2013-10-26,Brentford,Shrewsbury,71,2026-05-27T21:44:20
9025151,15,14,2013-10-26,Port Vale,Gillingham,71,2026-05-27T21:44:20
9025153,15,14,2013-10-26,Stevenage,Crawley Town,71,2026-05-27T21:44:20
9025155,15,14,2013-10-26,Walsall,Coventry,71,2026-05-27T21:44:20
9025148,15,14,2013-10-26,Leyton Orient,Rotherham,71,2026-05-27T21:44:20
9025149,15,14,2013-10-26,Notts County,Preston,71,2026-05-27T21:44:20
9025150,15,14,2013-10-26,Oldham,Swindon,71,2026-05-27T21:44:20
9025152,15,14,2013-10-26,Sheffield United,Crewe,71,2026-05-27T21:44:20
9025154,15,14,2013-10-26,Tranmere,Milton Keynes Dons,71,2026-05-27T21:44:20
9025157,17,15,2013-11-02,Bristol City,Oldham,71,2026-05-27T21:44:20
9025158,17,15,2013-11-02,Coventry,Notts County,71,2026-05-27T21:44:20
9025159,16,15,2013-11-02,Crawley Town,Brentford,71,2026-05-27T21:44:20
9025160,16,15,2013-11-02,Crewe,Bradford,71,2026-05-27T21:44:20
9025161,16,15,2013-11-02,Gillingham,Carlisle,71,2026-05-27T21:44:20
9025162,16,15,2013-11-02,Milton Keynes Dons,Walsall,71,2026-05-27T21:44:20
9025163,16,15,2013-11-02,Peterboro,Leyton Orient,71,2026-05-27T21:44:20
9025164,16,15,2013-11-02,Preston,Tranmere,71,2026-05-27T21:44:20
9025165,16,15,2013-11-02,Rotherham,Colchester,71,2026-05-27T21:44:20
9025166,16,15,2013-11-02,Shrewsbury,Sheffield United,71,2026-05-27T21:44:20
9025167,16,15,2013-11-02,Swindon,Port Vale,71,2026-05-27T21:44:20
9025168,16,15,2013-11-02,Wolves,Stevenage,71,2026-05-27T21:44:20
9025172,19,16,2013-11-16,Carlisle,Crawley Town,71,2026-05-27T21:44:20
9025173,17,16,2013-11-16,Colchester,Swindon,71,2026-05-27T21:44:20
9025171,17,16,2013-11-16,Brentford,Crewe,71,2026-05-27T21:44:20
9025176,17,16,2013-11-16,Port Vale,Shrewsbury,71,2026-05-27T21:44:20
9025178,17,16,2013-11-16,Stevenage,Rotherham,71,2026-05-27T21:44:20
9025174,17,16,2013-11-16,Leyton Orient,Preston,71,2026-05-27T21:44:20
9025175,18,16,2013-11-16,Notts County,Wolves,71,2026-05-27T21:44:20
9025177,17,16,2013-11-16,Sheffield United,Gillingham,71,2026-05-27T21:44:20
