MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9019204,1,1,2011-08-06,Carlisle,Notts County,55,2026-05-27T22:00:02
9019205,1,1,2011-08-06,Charlton,Bournemouth,55,2026-05-27T22:00:02
9019203,1,1,2011-08-06,Brentford,Yeovil,55,2026-05-27T22:00:02
9019211,1,1,2011-08-06,Stevenage,Exeter,55,2026-05-27T22:00:02
9019213,1,1,2011-08-06,Walsall,Leyton Orient,55,2026-05-27T22:00:02
9019206,1,1,2011-08-06,Huddersfield,Bury,55,2026-05-27T22:00:02
9019207,1,1,2011-08-06,Milton Keynes Dons,Hartlepool,55,2026-05-27T22:00:02
9019208,1,1,2011-08-06,Oldham,Sheffield United,55,2026-05-27T22:00:02
9019209,1,1,2011-08-06,Preston,Colchester,55,2026-05-27T22:00:02
9019210,1,1,2011-08-06,Sheffield Weds,Rochdale,55,2026-05-27T22:00:02
9019212,1,1,2011-08-06,Tranmere,Chesterfield,55,2026-05-27T22:00:02
9019214,1,1,2011-08-06,Wycombe,Scunthorpe,55,2026-05-27T22:00:02
9019215,2,2,2011-08-13,Bournemouth,Sheffield Weds,55,2026-05-27T22:00:02
9019223,2,2,2011-08-13,Rochdale,Huddersfield,55,2026-05-27T22:00:02
9019218,2,2,2011-08-13,Colchester,Wycombe,55,2026-05-27T22:00:02
9019219,2,2,2011-08-13,Exeter,Milton Keynes Dons,55,2026-05-27T22:00:02
9019216,2,2,2011-08-13,Bury,Carlisle,55,2026-05-27T22:00:02
9019217,2,2,2011-08-13,Chesterfield,Stevenage,55,2026-05-27T22:00:02
9019220,2,2,2011-08-13,Hartlepool,Walsall,55,2026-05-27T22:00:02
9019221,2,2,2011-08-13,Leyton Orient,Tranmere,55,2026-05-27T22:00:02
9019222,2,2,2011-08-13,Notts County,Charlton,55,2026-05-27T22:00:02
9019224,2,2,2011-08-13,Scunthorpe,Preston,55,2026-05-27T22:00:02
9019225,2,2,2011-08-13,Sheffield United,Brentford,55,2026-05-27T22:00:02
9019226,2,2,2011-08-13,Yeovil,Oldham,55,2026-05-27T22:00:02
9019227,3,3,2011-08-16,Bournemouth,Stevenage,55,2026-05-27T22:00:02
9019235,3,3,2011-08-16,Rochdale,Carlisle,55,2026-05-27T22:00:02
9019230,3,3,2011-08-16,Colchester,Charlton,55,2026-05-27T22:00:02
9019231,3,3,2011-08-16,Exeter,Brentford,55,2026-05-27T22:00:02
9019228,3,3,2011-08-16,Bury,Sheffield Weds,55,2026-05-27T22:00:02
9019229,3,3,2011-08-16,Chesterfield,Preston,55,2026-05-27T22:00:02
9019232,3,3,2011-08-16,Hartlepool,Huddersfield,55,2026-05-27T22:00:02
9019233,3,3,2011-08-16,Leyton Orient,Wycombe,55,2026-05-27T22:00:02
9019234,3,3,2011-08-16,Notts County,Tranmere,55,2026-05-27T22:00:02
9019236,3,3,2011-08-16,Scunthorpe,Oldham,55,2026-05-27T22:00:02
9019237,3,3,2011-08-16,Sheffield United,Walsall,55,2026-05-27T22:00:02
9019238,3,3,2011-08-16,Yeovil,Milton Keynes Dons,55,2026-05-27T22:00:02
9019240,4,4,2011-08-20,Carlisle,Bournemouth,55,2026-05-27T22:00:02
9019241,4,4,2011-08-20,Charlton,Scunthorpe,55,2026-05-27T22:00:02
9019239,4,4,2011-08-20,Brentford,Leyton Orient,55,2026-05-27T22:00:02
9019247,4,4,2011-08-20,Stevenage,Hartlepool,55,2026-05-27T22:00:02
9019249,4,4,2011-08-20,Walsall,Yeovil,55,2026-05-27T22:00:02
9019242,4,4,2011-08-20,Huddersfield,Colchester,55,2026-05-27T22:00:02
9019243,4,4,2011-08-20,Milton Keynes Dons,Chesterfield,55,2026-05-27T22:00:02
9019244,4,4,2011-08-20,Oldham,Rochdale,55,2026-05-27T22:00:02
9019245,4,4,2011-08-20,Preston,Exeter,55,2026-05-27T22:00:02
9019246,4,4,2011-08-20,Sheffield Weds,Notts County,55,2026-05-27T22:00:02
9019248,4,4,2011-08-20,Tranmere,Sheffield United,55,2026-05-27T22:00:02
9019250,4,4,2011-08-20,Wycombe,Bury,55,2026-05-27T22:00:02
9019251,5,5,2011-08-27,Bournemouth,Walsall,55,2026-05-27T22:00:02
9019260,5,5,2011-08-27,Rochdale,Hartlepool,55,2026-05-27T22:00:02
9019254,5,5,2011-08-27,Colchester,Oldham,55,2026-05-27T22:00:02
9019255,5,5,2011-08-27,Exeter,Chesterfield,55,2026-05-27T22:00:02
9019252,5,5,2011-08-27,Brentford,Tranmere,55,2026-05-27T22:00:02
9019253,5,5,2011-08-27,Bury,Charlton,55,2026-05-27T22:00:02
9019256,5,5,2011-08-27,Huddersfield,Wycombe,55,2026-05-27T22:00:02
9019257,5,5,2011-08-27,Leyton Orient,Carlisle,55,2026-05-27T22:00:02
9019258,5,5,2011-08-27,Milton Keynes Dons,Stevenage,55,2026-05-27T22:00:02
9019259,5,5,2011-08-27,Preston,Notts County,55,2026-05-27T22:00:02
9019261,5,5,2011-08-27,Sheffield Weds,Scunthorpe,55,2026-05-27T22:00:02
9019262,5,5,2011-08-27,Yeovil,Sheffield United,55,2026-05-27T22:00:02
