ticker,ex_date,buy_date,sell_date,N,div_gross_pct,strat_return_pct,bench_return_pct,excess_pct
ADS.DE,2015-05-08,2015-05-07,2015-05-08,1,2.0489004490619367,2.232446113557615,2.6451748156806154,-0.4127287021230004
ADS.DE,2015-05-08,2015-05-07,2015-05-12,3,2.0489004490619367,2.3690373925790933,0.5648720257159858,1.8041653668631072
ADS.DE,2015-05-08,2015-05-07,2015-05-14,5,2.0489004490619367,3.6120420005416967,1.3310921187310714,2.2809498818106255
ADS.DE,2015-05-08,2015-05-07,2015-05-21,10,2.0489004490619367,4.923337037391746,4.002641382579219,0.9206956548125269
ADS.DE,2015-05-08,2015-05-07,2015-06-05,20,2.0489004490619367,-2.671250625665592,-1.8480004855432326,-0.8232501401223592
ADS.DE,2016-05-13,2016-05-12,2016-05-13,1,1.4109347252829318,-2.047619020066855,0.9204945017784768,-2.9681135218453316
ADS.DE,2016-05-13,2016-05-12,2016-05-18,3,1.4109347252829318,-1.474425442348454,0.8224433549652528,-2.2968687973137065
ADS.DE,2016-05-13,2016-05-12,2016-05-20,5,1.4109347252829318,0.7742477393545897,0.5465296855243652,0.2277180538302245
ADS.DE,2016-05-13,2016-05-12,2016-05-27,10,1.4109347252829318,3.022927648918681,4.301199418426585,-1.2782717695079038
ADS.DE,2016-05-13,2016-05-12,2016-06-10,20,1.4109347252829318,5.932976483098099,-0.27884470756012764,6.211821190658227
ADS.DE,2017-05-12,2017-05-11,2017-05-12,1,1.1173184357541899,-0.7416218166244761,0.4669208385752288,-1.208542655199705
ADS.DE,2017-05-12,2017-05-11,2017-05-16,3,1.1173184357541899,-0.15502793296089376,0.7353494223511222,-0.8903773553120159
ADS.DE,2017-05-12,2017-05-11,2017-05-18,5,1.1173184357541899,-1.7751362550192038,-0.9519269367803398,-0.823209318238864
ADS.DE,2017-05-12,2017-05-11,2017-05-25,10,1.1173184357541899,-3.61871337890625,-0.7028512710196007,-2.915862107886649
ADS.DE,2017-05-12,2017-05-11,2017-06-08,20,1.1173184357541899,-4.903631284916201,0.019829250256892892,-4.923460535173094
ADS.DE,2018-05-10,2018-05-09,2018-05-10,1,1.365904868206873,1.1369844657756634,0.6166281352676571,0.5203563305080063
ADS.DE,2018-05-10,2018-05-09,2018-05-14,3,1.365904868206873,0.34896242642554454,0.2677140627898956,0.08124836363564894
ADS.DE,2018-05-10,2018-05-09,2018-05-16,5,1.365904868206873,2.8706265394061523,0.4115758528585202,2.459050686547632
ADS.DE,2018-05-10,2018-05-09,2018-05-23,10,1.365904868206873,2.818096546487641,0.26099140820599964,2.5571051382816417
ADS.DE,2018-05-10,2018-05-09,2018-06-06,20,1.365904868206873,7.861432788623573,-0.8729717822798522,8.734404570903425
ADS.DE,2019-05-10,2019-05-09,2019-05-10,1,1.3408044499354776,1.8476811221576424,0.7174772907329356,1.1302038314247067
ADS.DE,2019-05-10,2019-05-09,2019-05-14,3,1.3408044499354776,1.227307692542584,0.1478228969960267,1.0794847955465574
ADS.DE,2019-05-10,2019-05-09,2019-05-16,5,1.3408044499354776,1.6275478268516819,2.8098584048306807,-1.182310577978999
ADS.DE,2019-05-10,2019-05-09,2019-05-23,10,1.3408044499354776,4.969549284024779,-0.1796384623025922,5.149187746327371
ADS.DE,2019-05-10,2019-05-09,2019-06-06,20,1.3408044499354776,5.2497222637849745,-0.17354612000984562,5.42326838379482
ADS.DE,2021-05-13,2021-05-12,2021-05-13,1,1.046937751805974,0.1775495837446897,0.3264636541923091,-0.1489140704476194
ADS.DE,2021-05-13,2021-05-12,2021-05-17,3,1.046937751805974,4.34784523843756,1.6263816305778878,2.7214636078596715
ADS.DE,2021-05-13,2021-05-12,2021-05-19,5,1.046937751805974,3.562641924583079,-0.24197771987243635,3.8046196444555154
ADS.DE,2021-05-13,2021-05-12,2021-05-27,10,1.046937751805974,4.504890161209073,1.693115656519266,2.8117745046898075
ADS.DE,2021-05-13,2021-05-12,2021-06-10,20,1.046937751805974,2.4284593601266073,2.7788375851861162,-0.350378225059509
ADS.DE,2022-05-13,2022-05-12,2022-05-13,1,1.828457490093158,1.3462018270810878,2.09823580850088,-0.752033981419792
ADS.DE,2022-05-13,2022-05-12,2022-05-17,3,1.828457490093158,2.908705922258463,3.248271371518497,-0.33956544926003407
ADS.DE,2022-05-13,2022-05-12,2022-05-19,5,1.828457490093158,-1.1471492957732188,1.0383107555970261,-2.185460051370245
ADS.DE,2022-05-13,2022-05-12,2022-05-26,10,1.828457490093158,-0.7149691108432518,3.578335409116144,-4.293304519959396
ADS.DE,2022-05-13,2022-05-12,2022-06-09,20,1.828457490093158,1.8559525976507993,3.3418646194423056,-1.4859120217915065
ADS.DE,2023-05-12,2023-05-11,2023-05-12,1,0.4188105794879843,-1.0677444407531453,0.49833030608547124,-1.5660747468386167
ADS.DE,2023-05-12,2023-05-11,2023-05-16,3,0.4188105794879843,-2.6951234228255747,0.397978457901931,-3.093101880727506
ADS.DE,2023-05-12,2023-05-11,2023-05-18,5,0.4188105794879843,-1.3070611201506852,2.0742157174972133,-3.381276837647898
ADS.DE,2023-05-12,2023-05-11,2023-05-25,10,0.4188105794879843,-7.577251239696733,-0.2596184705618544,-7.31763276913488
ADS.DE,2023-05-12,2023-05-11,2023-06-08,20,0.4188105794879843,-4.549850511521828,0.9791644105179986,-5.529014922039827
ADS.DE,2024-05-17,2024-05-16,2024-05-17,1,0.3039513637534262,-0.384122511311745,-0.1835261897438586,-0.2005963215678864
ADS.DE,2024-05-17,2024-05-16,2024-05-21,3,0.3039513637534262,-0.7749144716062959,-0.06430921119488912,-0.7106052604114068
ADS.DE,2024-05-17,2024-05-16,2024-05-23,5,0.3039513637534262,-2.989419914912541,-0.25343249111891875,-2.735987423793622
ADS.DE,2024-05-17,2024-05-16,2024-05-30,10,0.3039513637534262,0.7448423471608351,-1.291552010569641,2.0363943577304764
ADS.DE,2024-05-17,2024-05-16,2024-06-13,20,0.3039513637534262,-0.9920225885730289,-2.524871352914672,1.5328487643416429
ADS.DE,2025-05-16,2025-05-15,2025-05-16,1,0.91324200913242,0.7180393166738014,0.30317811974175707,0.4148611969320443
ADS.DE,2025-05-16,2025-05-15,2025-05-20,3,0.91324200913242,1.4486287434895833,1.4370586826299925,0.011570060859590961
ADS.DE,2025-05-16,2025-05-15,2025-05-22,5,0.91324200913242,0.35274111952411535,1.281167002496344,-0.9284258829722286
ADS.DE,2025-05-16,2025-05-15,2025-05-29,10,0.91324200913242,1.1746603212400115,1.0028896793328004,0.17177064190721097
ADS.DE,2025-05-16,2025-05-15,2025-06-12,20,0.91324200913242,-5.4006863250035675,0.3201413237662401,-5.7208276487698075
AIR.DE,2011-06-01,2011-05-31,2011-06-01,1,0.9615384968074835,-2.5044743182749762,-1.045558095252632,-1.4589162230223445
AIR.DE,2011-06-01,2011-05-31,2011-06-03,3,0.9615384968074835,-5.039439112769408,-2.5317796305226112,-2.507659482246797
AIR.DE,2011-06-01,2011-05-31,2011-06-07,5,0.9615384968074835,-5.979125128827317,-2.611023267182269,-3.3681018616450475
AIR.DE,2011-06-01,2011-05-31,2011-06-14,10,0.9615384968074835,-5.6731823954715805,-1.218860454144967,-4.454321941326614
AIR.DE,2011-06-01,2011-05-31,2011-06-28,20,0.9615384968074835,-0.5814033268062772,-1.689950719254664,1.1085473924483868
AIR.DE,2012-06-04,2012-06-01,2012-06-04,1,1.7231476314147884,-0.7033769529325656,-1.1910182508360507,0.48764129790348515
AIR.DE,2012-06-04,2012-06-01,2012-06-06,3,1.7231476314147884,2.666330757116259,0.7222826514160204,1.9440481057002383
AIR.DE,2012-06-04,2012-06-01,2012-06-08,5,1.7231476314147884,4.504353144415617,1.3310070200986297,3.173346124316988
AIR.DE,2012-06-04,2012-06-01,2012-06-15,10,1.7231476314147884,1.4409824989166862,2.9605211656143164,-1.5195386666976303
AIR.DE,2012-06-04,2012-06-01,2012-06-29,20,1.7231476314147884,8.371863149140351,6.049127293581128,2.3227358555592224
AIR.DE,2013-05-31,2013-05-30,2013-05-31,1,1.354401829194731,1.3357822484652735,-0.6114181849042148,1.9472004333694886
AIR.DE,2013-05-31,2013-05-30,2013-06-04,3,1.354401829194731,-1.2150102742801823,-1.2409255964300516,0.025915322149869247
AIR.DE,2013-05-31,2013-05-30,2013-06-06,5,1.354401829194731,-4.420423803401349,-3.587892308649173,-0.8325314947521762
AIR.DE,2013-05-31,2013-05-30,2013-06-13,10,1.354401829194731,-1.903498559671898,-3.6286046940148022,1.7251061343429044
AIR.DE,2013-05-31,2013-05-30,2013-06-27,20,1.354401829194731,-5.391079136541968,-4.87429091917336,-0.5167882173686085
AIR.DE,2014-05-29,2014-05-28,2014-05-29,1,1.4118976187513057,0.17354747247935012,-0.002711808451999517,0.17625928093134965
AIR.DE,2014-05-29,2014-05-28,2014-06-02,3,1.4118976187513057,1.5101421613894173,0.11017213105895136,1.3999700303304659
AIR.DE,2014-05-29,2014-05-28,2014-06-04,5,1.4118976187513057,-0.03353199394273161,-0.12576502965794858,0.09223303571521699
AIR.DE,2014-05-29,2014-05-28,2014-06-11,10,1.4118976187513057,-0.7300661417675678,0.1070476561033867,-0.8371137978709544
AIR.DE,2014-05-29,2014-05-28,2014-06-25,20,1.4118976187513057,-6.688275816405913,-0.7185702874222197,-5.9697055289836936
AIR.DE,2015-06-01,2015-05-29,2015-06-01,1,1.933301121153483,1.0850667292390925,0.19475943705855497,0.8903072921805376
AIR.DE,2015-06-01,2015-05-29,2015-06-03,3,1.933301121153483,0.4889672710404187,0.050813877638745245,0.4381533934016735
AIR.DE,2015-06-01,2015-05-29,2015-06-05,5,1.933301121153483,-2.16932422886512,-1.8983120107271272,-0.2710122181379931
AIR.DE,2015-06-01,2015-05-29,2015-06-12,10,1.933301121153483,-1.1704537037594709,-1.904095843238289,0.7336421394788181
AIR.DE,2015-06-01,2015-05-29,2015-06-26,20,1.933301121153483,0.4084081410200232,0.6887209790214577,-0.2803128380014345
AIR.DE,2016-05-02,2016-04-29,2016-05-02,1,2.380952447491669,1.1302653198875268,0.8397256589433463,0.29053966094418054
AIR.DE,2016-05-02,2016-04-29,2016-05-04,3,2.380952447491669,-0.8294411356563675,-2.0990174520095275,1.26957631635316
AIR.DE,2016-05-02,2016-04-29,2016-05-06,5,2.380952447491669,0.7639705326505261,-1.6836342359194951,2.447604768570021
AIR.DE,2016-05-02,2016-04-29,2016-05-13,10,2.380952447491669,2.7419889329061804,-0.8573522809792502,3.5993412138854306
AIR.DE,2016-05-02,2016-04-29,2016-05-30,20,2.380952447491669,4.884849768693799,2.9311846753447623,1.9536650933490367
AIR.DE,2017-04-18,2017-04-13,2017-04-18,1,1.88837605307045,-1.2534087514675296,-0.8965196986745395,-0.3568890527929901
AIR.DE,2017-04-18,2017-04-13,2017-04-20,3,1.88837605307045,2.453405635250899,-0.674537017920555,3.127942653171454
AIR.DE,2017-04-18,2017-04-13,2017-04-24,5,1.88837605307045,4.761422945620846,2.8572175138326865,1.9042054317881596
AIR.DE,2017-04-18,2017-04-13,2017-05-02,10,1.88837605307045,5.8524829576567,3.294247176686762,2.558235780969938
AIR.DE,2017-04-18,2017-04-13,2017-05-16,20,1.88837605307045,5.069160009933475,5.743911746944422,-0.6747517370109473
AIR.DE,2018-04-16,2018-04-13,2018-04-16,1,1.6397026070794407,0.08129491536901785,-0.409810267907949,0.4911051832769669
AIR.DE,2018-04-16,2018-04-13,2018-04-18,3,1.6397026070794407,4.585014411865694,1.1929345049194655,3.3920799069462277
AIR.DE,2018-04-16,2018-04-13,2018-04-20,5,1.6397026070794407,4.114965997571237,0.7884299355043687,3.3265360620668685
AIR.DE,2018-04-16,2018-04-13,2018-04-27,10,1.6397026070794407,7.022709290638971,1.1128859562085227,5.909823334430449
AIR.DE,2018-04-16,2018-04-13,2018-05-14,20,1.6397026070794407,7.263192000778619,4.302301433056606,2.960890567722014
AIR.DE,2019-04-15,2019-04-12,2019-04-15,1,1.3905275148132155,-0.2571985193342713,0.1695892098326097,-0.426787729166881
AIR.DE,2019-04-15,2019-04-12,2019-04-17,3,1.3905275148132155,1.3103057390070756,1.2761793526133942,0.034126386393681235
AIR.DE,2019-04-15,2019-04-12,2019-04-23,5,1.3905275148132155,4.563297894091713,1.9631788207092358,2.6001190733824777
AIR.DE,2019-04-15,2019-04-12,2019-04-30,10,1.3905275148132155,3.7879750047000567,2.867936726191755,0.9200382785083016
AIR.DE,2019-04-15,2019-04-12,2019-05-15,20,1.3905275148132155,2.7935368884364715,0.8303434069600667,1.9631934814764047
AIR.DE,2022-04-19,2022-04-14,2022-04-19,1,1.4150943396226416,-0.618516166255159,-0.07335328123381887,-0.5451628850213401
AIR.DE,2022-04-19,2022-04-14,2022-04-21,3,1.4150943396226416,0.9286530692622348,2.3903144710807154,-1.4616614018184806
AIR.DE,2022-04-19,2022-04-14,2022-04-25,5,1.4150943396226416,-1.637378620651533,-1.692193112113792,0.05481449146225899
AIR.DE,2022-04-19,2022-04-14,2022-05-02,10,1.4150943396226416,-0.8826659580446637,-1.586992965007334,0.7043270069626703
AIR.DE,2022-04-19,2022-04-14,2022-05-16,20,1.4150943396226416,0.8720515988907724,-1.4083016415994118,2.280353240490184
AIR.DE,2023-04-25,2023-04-24,2023-04-25,1,1.4095536750322353,-0.3874312503114189,0.0515614799548283,-0.43899273026624724
AIR.DE,2023-04-25,2023-04-24,2023-04-27,3,1.4095536750322353,-0.5910291461996352,-0.40027861420520006,-0.1907505319944351
AIR.DE,2023-04-25,2023-04-24,2023-05-02,5,1.4095536750322353,-0.8729403591634645,-0.8636547892433741,-0.00928556992009031
AIR.DE,2023-04-25,2023-04-24,2023-05-09,10,1.4095536750322353,-3.7546947782080586,0.5769702521163076,-4.331665030324366
AIR.DE,2023-04-25,2023-04-24,2023-05-23,20,1.4095536750322353,-0.08985498414555598,1.8211741255678395,-1.9110291097133956
AIR.DE,2024-04-16,2024-04-15,2024-04-16,1,1.7108639480302401,-1.612181894905489,-1.4442540306962082,-0.16792786420928071
AIR.DE,2024-04-16,2024-04-15,2024-04-18,3,1.7108639480302401,-0.5856680013522758,-1.0494485736069643,0.46378057225468844
AIR.DE,2024-04-16,2024-04-15,2024-04-22,5,1.7108639480302401,-0.0724110545756693,-0.9196380908443683,0.847227036268699
AIR.DE,2024-04-16,2024-04-15,2024-04-29,10,1.7108639480302401,-3.469696545337883,0.5089164665588759,-3.978613011896759
AIR.DE,2024-04-16,2024-04-15,2024-05-14,20,1.7108639480302401,-1.7832768672996306,3.8267926626144186,-5.61006952991405
AIR.DE,2025-04-22,2025-04-17,2025-04-22,1,2.197802197802198,-0.8580621852106226,0.41342310313703096,-1.2714852883476535
AIR.DE,2025-04-22,2025-04-17,2025-04-24,3,2.197802197802198,2.218869834592491,4.049118573507469,-1.8302487389149784
AIR.DE,2025-04-22,2025-04-17,2025-04-28,5,2.197802197802198,7.361718928857601,5.026019120599775,2.335699808257826
AIR.DE,2025-04-22,2025-04-17,2025-05-06,10,2.197802197802198,16.358055030906595,9.637859892792013,6.720195138114583
AIR.DE,2025-04-22,2025-04-17,2025-05-20,20,2.197802197802198,20.182231749370423,13.346547055464475,6.835684693905947
ALV.DE,2010-05-06,2010-05-05,2010-05-06,1,4.863005715485381,-2.955010768568088,-0.8423403408991268,-2.112670427668961
ALV.DE,2010-05-06,2010-05-05,2010-05-10,3,4.863005715485381,2.0621827435053772,0.9979098421310464,1.0642729013743308
ALV.DE,2010-05-06,2010-05-05,2010-05-12,5,4.863005715485381,4.469962174273438,3.776821684933081,0.6931404893403575
ALV.DE,2010-05-06,2010-05-05,2010-05-19,10,4.863005715485381,0.8879473118396335,0.5071742747178418,0.3807730371217917
ALV.DE,2010-05-06,2010-05-05,2010-06-02,20,4.863005715485381,-0.17954355750053377,0.38181069328895917,-0.561354250789493
ALV.DE,2011-05-05,2011-05-04,2011-05-05,1,4.297994394617364,-0.894818555212698,0.04108779285978256,-0.9359063480724806
ALV.DE,2011-05-05,2011-05-04,2011-05-09,3,4.297994394617364,-1.8499284206832234,0.4962054545915658,-2.346133875274789
ALV.DE,2011-05-05,2011-05-04,2011-05-11,5,4.297994394617364,0.2513176554979229,1.6425383210713365,-1.3912206655734136
ALV.DE,2011-05-05,2011-05-04,2011-05-18,10,4.297994394617364,-4.466927411737666,-0.9547200603583319,-3.5122073513793346
ALV.DE,2011-05-05,2011-05-04,2011-06-01,20,4.297994394617364,-6.367594003689217,-2.122341767135315,-4.2452522365539025
ALV.DE,2012-05-10,2012-05-09,2012-05-10,1,5.376986340931915,-0.5100734624340981,0.659272544788705,-1.1693460072228032
ALV.DE,2012-05-10,2012-05-09,2012-05-14,3,5.376986340931915,-3.8557483825939314,-0.3604436473126777,-3.4953047352812536
ALV.DE,2012-05-10,2012-05-09,2012-05-16,5,5.376986340931915,-4.883350945939145,-1.4061147982854043,-3.477236147653741
ALV.DE,2012-05-10,2012-05-09,2012-05-23,10,5.376986340931915,-5.803418158268407,-2.9274282911313896,-2.875989867137018
ALV.DE,2012-05-10,2012-05-09,2012-06-06,20,5.376986340931915,-10.021363762665214,-5.888827264922687,-4.132536497742527
ALV.DE,2013-05-08,2013-05-07,2013-05-08,1,3.7282519583904064,0.09372664011443486,0.8302616003487646,-0.7365349602343297
ALV.DE,2013-05-08,2013-05-07,2013-05-10,3,3.7282519583904064,-0.44479990695551724,1.1832396023342884,-1.6280395092898057
ALV.DE,2013-05-08,2013-05-07,2013-05-14,5,3.7282519583904064,0.3008517489139019,1.922938169170553,-1.622086420256651
ALV.DE,2013-05-08,2013-05-07,2013-05-21,10,3.7282519583904064,2.2892540575801235,3.549599448803837,-1.2603453912237137
ALV.DE,2013-05-08,2013-05-07,2013-06-04,20,3.7282519583904064,1.4193260722396859,1.3955420309454034,0.02378404129428236
ALV.DE,2014-05-08,2014-05-07,2014-05-08,1,4.226475227678713,-0.038181480904398164,0.9042944524770788,-0.9424759333814771
ALV.DE,2014-05-08,2014-05-07,2014-05-12,3,4.226475227678713,0.3605425971784993,1.9026830366250178,-1.5421404394465184
ALV.DE,2014-05-08,2014-05-07,2014-05-14,5,4.226475227678713,0.9187599569225167,2.4480884808946555,-1.5293285239721388
ALV.DE,2014-05-08,2014-05-07,2014-05-21,10,4.226475227678713,0.3605425971784993,1.8544769739639053,-1.493934376785406
ALV.DE,2014-05-08,2014-05-07,2014-06-04,20,4.226475227678713,1.596589672854122,4.257508171184036,-2.6609184983299143
ALV.DE,2015-05-07,2015-05-06,2015-05-07,1,4.442282837592551,-0.9771015444724936,0.5094147121192123,-1.486516256591706
ALV.DE,2015-05-07,2015-05-06,2015-05-11,3,4.442282837592551,0.1253707257454269,2.847532478661747,-2.72216175291632
ALV.DE,2015-05-07,2015-05-06,2015-05-13,5,4.442282837592551,-2.5983726530829134,0.011537911546808041,-2.609910564629722
ALV.DE,2015-05-07,2015-05-06,2015-05-20,10,4.442282837592551,1.6169322293041781,4.390420556445683,-2.773488327141505
ALV.DE,2015-05-07,2015-05-06,2015-06-04,20,4.442282837592551,-3.5711353182491656,-0.08414673745546805,-3.486988580793698
ALV.DE,2016-05-05,2016-05-04,2016-05-05,1,4.873164119681464,-2.9875707692538054,0.24022945654109326,-3.227800225794899
ALV.DE,2016-05-05,2016-05-04,2016-05-09,3,4.873164119681464,-2.353393914187954,1.5490065309185257,-3.9024004451064798
ALV.DE,2016-05-05,2016-05-04,2016-05-11,5,4.873164119681464,-3.721877059185256,1.496403861318139,-5.218280920503394
ALV.DE,2016-05-05,2016-05-04,2016-05-19,10,4.873164119681464,-5.45752862830925,-0.3292585308930888,-5.128270097416161
ALV.DE,2016-05-05,2016-05-04,2016-06-02,20,4.873164119681464,0.38359274802127225,3.863861826876606,-3.4802690788553337
ALV.DE,2017-05-04,2017-05-03,2017-05-04,1,4.309611418748054,1.7553160719387635,0.9573911479027802,0.7979249240359831
ALV.DE,2017-05-04,2017-05-03,2017-05-08,3,4.309611418748054,1.216607722547722,1.3307159336066205,-0.1141082110588984
ALV.DE,2017-05-04,2017-05-03,2017-05-10,5,4.309611418748054,1.528489226784794,1.8328787728081861,-0.3043895460233922
ALV.DE,2017-05-04,2017-05-03,2017-05-17,10,4.309611418748054,-0.31443670886404507,0.8283192402421232,-1.1427559491061683
ALV.DE,2017-05-04,2017-05-03,2017-05-31,20,4.309611418748054,0.08249945445612887,0.6962072284633567,-0.6137077740072279
ALV.DE,2018-05-10,2018-05-09,2018-05-10,1,4.029414863770304,-0.30724288336248545,0.6166281352676571,-0.9238710186301426
ALV.DE,2018-05-10,2018-05-09,2018-05-14,3,4.029414863770304,-1.1131212448171874,0.2677140627898956,-1.3808353076070832
ALV.DE,2018-05-10,2018-05-09,2018-05-16,5,4.029414863770304,-1.5865787209900273,0.4115758528585202,-1.9981545738485478
ALV.DE,2018-05-10,2018-05-09,2018-05-23,10,4.029414863770304,-1.898855913572568,0.26099140820599964,-2.1598473217785674
ALV.DE,2018-05-10,2018-05-09,2018-06-06,20,4.029414863770304,-7.016214635080598,-0.8729717822798522,-6.1432428528007454
ALV.DE,2019-05-09,2019-05-08,2019-05-09,1,4.30622009569378,-1.7003553472637556,-1.6913871500951552,-0.008968197168600367
ALV.DE,2019-05-09,2019-05-08,2019-05-13,3,4.30622009569378,-2.647729024932715,-2.489992181040659,-0.1577368438920559
ALV.DE,2019-05-09,2019-05-08,2019-05-15,5,4.30622009569378,-0.34629478637111216,-0.6597687922818726,0.3134740059107604
ALV.DE,2019-05-09,2019-05-08,2019-05-22,10,4.30622009569378,0.2517913380308017,-0.09186796157356716,0.3436592996043689
ALV.DE,2019-05-09,2019-05-08,2019-06-05,20,4.30622009569378,-0.03528562116851046,-1.6348215654467424,1.5995359442782318
ALV.DE,2020-05-07,2020-05-06,2020-05-07,1,5.947218503838943,1.6404422383174837,1.4432061729812558,0.19723606533622803
ALV.DE,2020-05-07,2020-05-06,2020-05-11,3,5.947218503838943,1.219185464996525,2.0628503614253493,-0.8436648964288241
ALV.DE,2020-05-07,2020-05-06,2020-05-13,5,5.947218503838943,-4.319163279159369,-0.5990839121684886,-3.7200793669908805
ALV.DE,2020-05-07,2020-05-06,2020-05-20,10,5.947218503838943,1.4917583726957857,5.82215830602475,-4.330399933328964
ALV.DE,2020-05-07,2020-05-06,2020-06-04,20,5.947218503838943,19.432538351863595,17.20087629315437,2.2316620587092273
ALV.DE,2021-05-06,2021-05-05,2021-05-06,1,4.334085778781038,-0.781942687023843,0.1711181657739336,-0.9530608527977765
ALV.DE,2021-05-06,2021-05-05,2021-05-10,3,4.334085778781038,0.3467254845337192,1.5136326456099207,-1.1669071610762016
ALV.DE,2021-05-06,2021-05-05,2021-05-12,5,4.334085778781038,-0.42076749435665894,-0.13552728669466946,-0.2852402076619895
ALV.DE,2021-05-06,2021-05-05,2021-05-19,10,4.334085778781038,-0.3079006772009027,-0.37717706072895707,0.06927638352805439
ALV.DE,2021-05-06,2021-05-05,2021-06-03,20,4.334085778781038,1.836568848758465,3.0446004761285876,-1.2080316273701226
ALV.DE,2022-05-05,2022-05-04,2022-05-05,1,5.057363542805673,-2.7340240980969703,-0.48888168140627924,-2.245142416690691
ALV.DE,2022-05-05,2022-05-04,2022-05-09,3,5.057363542805673,-6.52704246802103,-4.224164203851219,-2.302878264169811
ALV.DE,2022-05-05,2022-05-04,2022-05-11,5,5.057363542805673,-0.2100253565272635,-1.0176973211464744,0.807671964619211
ALV.DE,2022-05-05,2022-05-04,2022-05-18,10,5.057363542805673,-2.2235995693670394,0.2644043248623666,-2.488003894229406
ALV.DE,2022-05-05,2022-05-04,2022-06-01,20,5.057363542805673,-5.4781123802831715,2.6458676426592254,-8.123980022942398
ALV.DE,2023-05-05,2023-05-04,2023-05-05,1,5.159538428357827,1.5357547168443162,1.4413107560131784,0.09444396083113771
ALV.DE,2023-05-05,2023-05-04,2023-05-09,3,5.159538428357827,1.5131237811355793,1.4061068795152292,0.10701690162035013
ALV.DE,2023-05-05,2023-05-04,2023-05-11,5,5.159538428357827,-0.43301238196019454,0.6398143181712951,-1.0728267001314895
ALV.DE,2023-05-05,2023-05-04,2023-05-18,10,5.159538428357827,-1.1345299529791715,2.727301164818815,-3.861831117797986
ALV.DE,2023-05-05,2023-05-04,2023-06-01,20,5.159538428357827,-3.7821905930859,0.7589811779668917,-4.541171771052791
