league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2021-22,1,2021-08-07,Carlisle United,Colchester United,0,0,0,0,4720283
el2,2021-22,1,2021-08-07,Exeter City,Bradford City,0,0,0,0,4720284
el2,2021-22,1,2021-08-07,FC Stevenage,AFC Barrow,1,0,0,0,4720293
el2,2021-22,1,2021-08-07,Forest Green Rovers,Sutton United,2,1,1,0,4720285
el2,2021-22,1,2021-08-07,Harrogate Town,AFC Rochdale,3,2,2,1,4720286
el2,2021-22,1,2021-08-07,Hartlepool United,Crawley Town,1,0,0,0,4720287
el2,2021-22,1,2021-08-07,Mansfield Town,Bristol Rovers,2,1,1,0,4720288
el2,2021-22,1,2021-08-07,Northampton Town,FC Port Vale,1,0,1,0,4720289
el2,2021-22,1,2021-08-07,Oldham Athletic,Newport County,0,1,0,0,4720290
el2,2021-22,1,2021-08-07,Salford City,Leyton Orient,1,1,1,1,4720291
el2,2021-22,1,2021-08-07,Scunthorpe United,Swindon Town,1,3,0,0,4720292
el2,2021-22,1,2021-08-07,Tranmere Rovers,FC Walsall,1,0,0,0,4720294
el2,2021-22,2,2021-08-14,AFC Barrow,Hartlepool United,3,2,1,1,4720295
el2,2021-22,2,2021-08-14,AFC Rochdale,Scunthorpe United,0,0,0,0,4720303
el2,2021-22,2,2021-08-14,Bradford City,Oldham Athletic,2,1,1,0,4720296
el2,2021-22,2,2021-08-14,Bristol Rovers,FC Stevenage,0,2,0,0,4720297
el2,2021-22,2,2021-08-14,Colchester United,Northampton Town,0,1,0,1,4720298
el2,2021-22,2,2021-08-14,FC Port Vale,Tranmere Rovers,0,0,0,0,4720302
el2,2021-22,2,2021-08-14,FC Walsall,Forest Green Rovers,1,3,0,3,4720306
el2,2021-22,2,2021-08-14,Leyton Orient,Exeter City,3,0,2,0,4720300
el2,2021-22,2,2021-08-14,Swindon Town,Carlisle United,1,2,1,2,4720305
el2,2021-22,2,2021-09-21,Crawley Town,Harrogate Town,2,2,2,1,4720299
el2,2021-22,2,2022-02-08,Sutton United,Salford City,0,0,0,0,4720304
el2,2021-22,2,2022-02-19,Newport County,Mansfield Town,1,1,0,0,4720301
el2,2021-22,3,2021-08-17,AFC Barrow,Exeter City,0,0,0,0,4720307
el2,2021-22,3,2021-08-17,AFC Rochdale,Forest Green Rovers,1,2,0,1,4720315
el2,2021-22,3,2021-08-17,Bradford City,FC Stevenage,4,1,3,1,4720308
el2,2021-22,3,2021-08-17,Bristol Rovers,Oldham Athletic,1,0,1,0,4720309
