league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el2,2019-20,3,2019-08-17,Colchester United,Cambridge United,1,2,1,0,4582690
el2,2019-20,3,2019-08-17,Crewe Alexandra,FC Walsall,1,0,0,0,4582691
el2,2019-20,3,2019-08-17,Exeter City,Swindon Town,1,1,0,0,4582692
el2,2019-20,3,2019-08-17,FC Morecambe,Cheltenham Town,0,0,0,0,4582695
el2,2019-20,3,2019-08-17,Forest Green Rovers,Grimsby Town,1,0,0,0,4582693
el2,2019-20,3,2019-08-17,Leyton Orient,FC Stevenage,0,0,0,0,4582694
el2,2019-20,3,2019-08-17,Newport County,Plymouth Argyle,1,0,0,0,4582696
el2,2019-20,3,2019-08-17,Northampton Town,Macclesfield Town,1,2,0,1,4582697
el2,2019-20,3,2019-08-17,Salford City,FC Port Vale,1,1,0,0,4582698
el2,2019-20,3,2019-08-17,Scunthorpe United,Crawley Town,2,2,1,1,4582699
el2,2019-20,4,2019-08-20,Cambridge United,Scunthorpe United,3,2,0,1,4582700
el2,2019-20,4,2019-08-20,Cheltenham Town,Carlisle United,2,0,2,0,4582701
el2,2019-20,4,2019-08-20,Crawley Town,Crewe Alexandra,1,2,1,1,4582702
el2,2019-20,4,2019-08-20,FC Port Vale,Forest Green Rovers,2,1,2,1,4582708
el2,2019-20,4,2019-08-20,FC Stevenage,Bradford City,0,1,0,1,4582709
el2,2019-20,4,2019-08-20,FC Walsall,Newport County,0,0,0,0,4582711
el2,2019-20,4,2019-08-20,Grimsby Town,Colchester United,2,2,0,2,4582703
el2,2019-20,4,2019-08-20,Macclesfield Town,FC Morecambe,0,1,0,0,4582704
el2,2019-20,4,2019-08-20,Mansfield Town,Leyton Orient,2,3,2,0,4582705
el2,2019-20,4,2019-08-20,Oldham Athletic,Exeter City,0,0,0,0,4582706
el2,2019-20,4,2019-08-20,Plymouth Argyle,Salford City,2,2,1,1,4582707
el2,2019-20,4,2019-08-20,Swindon Town,Northampton Town,0,1,0,0,4582710
el2,2019-20,5,2019-08-24,Bradford City,Forest Green Rovers,0,1,0,0,4582712
el2,2019-20,5,2019-08-24,Cambridge United,Oldham Athletic,1,2,1,1,4582713
el2,2019-20,5,2019-08-24,Carlisle United,Salford City,2,2,2,2,4582714
el2,2019-20,5,2019-08-24,Cheltenham Town,Swindon Town,2,2,2,2,4582715
el2,2019-20,5,2019-08-24,Colchester United,Northampton Town,1,0,0,0,4582716
el2,2019-20,5,2019-08-24,FC Morecambe,Exeter City,2,3,1,2,4582721
el2,2019-20,5,2019-08-24,Grimsby Town,FC Port Vale,5,2,1,1,4582717
el2,2019-20,5,2019-08-24,Leyton Orient,Crawley Town,2,3,1,1,4582718
el2,2019-20,5,2019-08-24,Macclesfield Town,Scunthorpe United,1,0,0,0,4582719
el2,2019-20,5,2019-08-24,Mansfield Town,FC Stevenage,0,0,0,0,4582720
el2,2019-20,5,2019-08-24,Newport County,Crewe Alexandra,1,0,0,0,4582722
el2,2019-20,5,2019-08-24,Plymouth Argyle,FC Walsall,3,0,1,0,4582723
el2,2019-20,6,2019-08-31,Crawley Town,Cheltenham Town,1,0,0,0,4582724
el2,2019-20,6,2019-08-31,Crewe Alexandra,Bradford City,2,1,1,1,4582725
el2,2019-20,6,2019-08-31,Exeter City,Mansfield Town,1,0,1,0,4582726
el2,2019-20,6,2019-08-31,FC Port Vale,Cambridge United,1,0,0,0,4582730
el2,2019-20,6,2019-08-31,FC Stevenage,Macclesfield Town,2,2,0,1,4582733
el2,2019-20,6,2019-08-31,FC Walsall,Grimsby Town,1,3,1,1,4582735
el2,2019-20,6,2019-08-31,Forest Green Rovers,Newport County,0,2,0,1,4582727
el2,2019-20,6,2019-08-31,Northampton Town,Plymouth Argyle,3,1,3,1,4582728
el2,2019-20,6,2019-08-31,Oldham Athletic,Colchester United,0,1,0,1,4582729
el2,2019-20,6,2019-08-31,Salford City,Leyton Orient,1,1,1,0,4582731
el2,2019-20,6,2019-08-31,Scunthorpe United,Carlisle United,0,1,0,0,4582732
el2,2019-20,6,2019-08-31,Swindon Town,FC Morecambe,3,1,3,1,4582734
el2,2019-20,7,2019-09-07,Bradford City,Northampton Town,2,1,0,1,4582736
el2,2019-20,7,2019-09-07,Cambridge United,Forest Green Rovers,0,1,0,0,4582737
el2,2019-20,7,2019-09-07,Carlisle United,Exeter City,1,3,0,1,4582738
el2,2019-20,7,2019-09-07,Cheltenham Town,FC Stevenage,4,2,1,0,4582739
el2,2019-20,7,2019-09-07,Colchester United,FC Walsall,0,0,0,0,4582740
el2,2019-20,7,2019-09-07,FC Morecambe,Salford City,2,2,0,1,4582745
el2,2019-20,7,2019-09-07,Grimsby Town,Crewe Alexandra,0,2,0,0,4582741
el2,2019-20,7,2019-09-07,Leyton Orient,Swindon Town,1,3,0,3,4582742
el2,2019-20,7,2019-09-07,Macclesfield Town,Crawley Town,1,1,1,0,4582743
el2,2019-20,7,2019-09-07,Mansfield Town,Scunthorpe United,2,0,1,0,4582744
el2,2019-20,7,2019-09-07,Newport County,FC Port Vale,1,0,0,0,4582746
el2,2019-20,7,2019-09-07,Plymouth Argyle,Oldham Athletic,2,2,1,1,4582747
el2,2019-20,8,2019-09-14,Crawley Town,Mansfield Town,1,0,0,0,4582748
el2,2019-20,8,2019-09-14,Crewe Alexandra,Cambridge United,2,3,0,1,4582749
el2,2019-20,8,2019-09-14,Exeter City,Leyton Orient,2,2,1,1,4582750
el2,2019-20,8,2019-09-14,FC Port Vale,Plymouth Argyle,1,0,0,0,4582754
el2,2019-20,8,2019-09-14,FC Stevenage,Carlisle United,2,3,1,1,4582757
el2,2019-20,8,2019-09-14,FC Walsall,Bradford City,0,1,0,0,4582759
el2,2019-20,8,2019-09-14,Forest Green Rovers,Colchester United,1,0,1,0,4582751
el2,2019-20,8,2019-09-14,Northampton Town,Newport County,2,0,1,0,4582752
el2,2019-20,8,2019-09-14,Oldham Athletic,Grimsby Town,2,2,1,0,4582753
el2,2019-20,8,2019-09-14,Salford City,Cheltenham Town,0,2,0,1,4582755
el2,2019-20,8,2019-09-14,Scunthorpe United,FC Morecambe,3,0,3,0,4582756
el2,2019-20,8,2019-09-14,Swindon Town,Macclesfield Town,3,0,2,0,4582758
el2,2019-20,9,2019-09-17,Carlisle United,Forest Green Rovers,0,0,0,0,4582760
el2,2019-20,9,2019-09-17,Cheltenham Town,Bradford City,3,2,0,0,4582761
el2,2019-20,9,2019-09-17,Crawley Town,Plymouth Argyle,2,2,1,0,4582762
el2,2019-20,9,2019-09-17,Exeter City,FC Port Vale,2,0,0,0,4582763
el2,2019-20,9,2019-09-17,FC Morecambe,FC Walsall,0,1,0,1,4582767
el2,2019-20,9,2019-09-17,FC Stevenage,Northampton Town,0,1,0,0,4582770
el2,2019-20,9,2019-09-17,Leyton Orient,Crewe Alexandra,1,2,1,1,4582764
el2,2019-20,9,2019-09-17,Macclesfield Town,Newport County,1,1,1,1,4582765
el2,2019-20,9,2019-09-17,Mansfield Town,Cambridge United,0,4,0,0,4582766
el2,2019-20,9,2019-09-17,Salford City,Grimsby Town,1,0,1,0,4582768
el2,2019-20,9,2019-09-17,Scunthorpe United,Oldham Athletic,2,2,0,0,4582769
el2,2019-20,9,2019-09-17,Swindon Town,Colchester United,0,3,0,1,4582771
el2,2019-20,10,2019-09-21,Bradford City,Carlisle United,3,1,2,1,4582772
el2,2019-20,10,2019-09-21,Cambridge United,Swindon Town,0,1,0,1,4582773
el2,2019-20,10,2019-09-21,Colchester United,Leyton Orient,2,1,2,1,4582774
el2,2019-20,10,2019-09-21,Crewe Alexandra,Salford City,4,1,0,1,4582775
el2,2019-20,10,2019-09-21,FC Port Vale,Mansfield Town,2,2,1,1,4582782
el2,2019-20,10,2019-09-21,FC Walsall,Scunthorpe United,1,0,0,0,4582783
el2,2019-20,10,2019-09-21,Forest Green Rovers,FC Stevenage,0,0,0,0,4582776
el2,2019-20,10,2019-09-21,Grimsby Town,Macclesfield Town,1,0,0,0,4582777
el2,2019-20,10,2019-09-21,Newport County,Exeter City,1,1,0,1,4582778
el2,2019-20,10,2019-09-21,Northampton Town,Crawley Town,2,2,1,0,4582779
el2,2019-20,10,2019-09-21,Oldham Athletic,FC Morecambe,3,1,1,0,4582780
el2,2019-20,10,2019-09-21,Plymouth Argyle,Cheltenham Town,0,2,0,1,4582781
el2,2019-20,11,2019-09-28,Carlisle United,Oldham Athletic,1,0,1,0,4582784
el2,2019-20,11,2019-09-28,Cheltenham Town,Crewe Alexandra,1,1,1,1,4582785
el2,2019-20,11,2019-09-28,Crawley Town,FC Walsall,2,3,1,3,4582786
el2,2019-20,11,2019-09-28,Exeter City,Grimsby Town,1,3,0,1,4582787
el2,2019-20,11,2019-09-28,FC Morecambe,Northampton Town,2,2,0,2,4582791
el2,2019-20,11,2019-09-28,FC Stevenage,Cambridge United,1,1,1,0,4582794
el2,2019-20,11,2019-09-28,Leyton Orient,FC Port Vale,3,3,1,2,4582788
el2,2019-20,11,2019-09-28,Macclesfield Town,Colchester United,1,1,1,1,4582789
el2,2019-20,11,2019-09-28,Mansfield Town,Plymouth Argyle,0,1,0,1,4582790
el2,2019-20,11,2019-09-28,Salford City,Forest Green Rovers,0,4,0,3,4582792
el2,2019-20,11,2019-09-28,Scunthorpe United,Bradford City,1,1,1,0,4582793
el2,2019-20,11,2019-09-28,Swindon Town,Newport County,0,2,0,1,4582795
el2,2019-20,12,2019-10-05,Bradford City,Swindon Town,2,1,0,0,4582796
el2,2019-20,12,2019-10-05,Cambridge United,Macclesfield Town,2,2,1,0,4582797
el2,2019-20,12,2019-10-05,Colchester United,FC Stevenage,3,1,0,1,4582798
el2,2019-20,12,2019-10-05,Crewe Alexandra,Exeter City,1,1,0,1,4582799
el2,2019-20,12,2019-10-05,FC Port Vale,FC Morecambe,3,1,0,1,4582806
el2,2019-20,12,2019-10-05,FC Walsall,Salford City,0,3,0,1,4582807
el2,2019-20,12,2019-10-05,Forest Green Rovers,Crawley Town,3,1,1,0,4582800
el2,2019-20,12,2019-10-05,Grimsby Town,Mansfield Town,0,1,0,0,4582801
el2,2019-20,12,2019-10-05,Newport County,Carlisle United,1,0,0,0,4582802
el2,2019-20,12,2019-10-05,Northampton Town,Leyton Orient,0,1,0,0,4582803
el2,2019-20,12,2019-10-05,Oldham Athletic,Cheltenham Town,1,1,1,0,4582804
el2,2019-20,12,2019-10-05,Plymouth Argyle,Scunthorpe United,2,2,1,1,4582805
el2,2019-20,13,2019-10-12,Carlisle United,Crewe Alexandra,2,4,0,2,4582808
el2,2019-20,13,2019-10-12,Crawley Town,Colchester United,2,1,0,1,4582810
el2,2019-20,13,2019-10-12,Exeter City,Forest Green Rovers,1,0,1,0,4582811
el2,2019-20,13,2019-10-12,FC Morecambe,Bradford City,1,2,0,0,4582815
el2,2019-20,13,2019-10-12,FC Stevenage,Grimsby Town,2,1,2,0,4582818
el2,2019-20,13,2019-10-12,Leyton Orient,FC Walsall,3,1,0,1,4582812
el2,2019-20,13,2019-10-12,Macclesfield Town,FC Port Vale,2,1,1,1,4582813
el2,2019-20,13,2019-10-12,Mansfield Town,Oldham Athletic,6,1,3,1,4582814
el2,2019-20,13,2019-10-12,Salford City,Cambridge United,1,0,0,0,4582816
el2,2019-20,13,2019-10-12,Scunthorpe United,Northampton Town,3,0,3,0,4582817
el2,2019-20,13,2019-10-12,Swindon Town,Plymouth Argyle,1,1,1,0,4582819
el2,2019-20,13,2020-03-24,Cheltenham Town,Newport County,,,,,4582809
el2,2019-20,14,2019-10-19,Bradford City,Crawley Town,2,1,1,0,4582820
el2,2019-20,14,2019-10-19,Cambridge United,Exeter City,4,0,1,0,4582821
el2,2019-20,14,2019-10-19,Colchester United,FC Morecambe,0,1,0,0,4582822
el2,2019-20,14,2019-10-19,Crewe Alexandra,Swindon Town,3,1,0,1,4582823
el2,2019-20,14,2019-10-19,FC Port Vale,FC Stevenage,1,1,1,1,4582830
el2,2019-20,14,2019-10-19,FC Walsall,Cheltenham Town,1,2,0,1,4582831
el2,2019-20,14,2019-10-19,Forest Green Rovers,Mansfield Town,2,2,1,0,4582824
el2,2019-20,14,2019-10-19,Grimsby Town,Leyton Orient,0,4,0,2,4582825
el2,2019-20,14,2019-10-19,Newport County,Scunthorpe United,2,1,1,0,4582826
el2,2019-20,14,2019-10-19,Northampton Town,Salford City,2,0,1,0,4582827
el2,2019-20,14,2019-10-19,Oldham Athletic,Macclesfield Town,0,1,0,0,4582828
el2,2019-20,14,2019-10-19,Plymouth Argyle,Carlisle United,2,0,1,0,4582829
el2,2019-20,15,2019-10-22,Bradford City,FC Port Vale,1,2,1,1,4582832
el2,2019-20,15,2019-10-22,Cambridge United,Grimsby Town,0,0,0,0,4582833
el2,2019-20,15,2019-10-22,Carlisle United,Northampton Town,0,2,0,0,4582834
el2,2019-20,15,2019-10-22,Cheltenham Town,Macclesfield Town,3,0,1,0,4582835
el2,2019-20,15,2019-10-22,Crewe Alexandra,Colchester United,0,0,0,0,4582836
el2,2019-20,15,2019-10-22,FC Morecambe,Forest Green Rovers,0,2,0,0,4582838
el2,2019-20,15,2019-10-22,Mansfield Town,Salford City,1,2,0,0,4582837
el2,2019-20,15,2019-10-22,Newport County,Crawley Town,1,1,0,1,4582839
el2,2019-20,15,2019-10-22,Oldham Athletic,FC Walsall,2,0,0,0,4582840
el2,2019-20,15,2019-10-22,Plymouth Argyle,Leyton Orient,4,0,4,0,4582841
el2,2019-20,15,2019-10-22,Scunthorpe United,Exeter City,3,1,2,1,4582842
el2,2019-20,15,2019-10-22,Swindon Town,FC Stevenage,1,0,0,0,4582843
el2,2019-20,16,2019-10-26,Colchester United,Newport County,3,1,2,1,4582844
el2,2019-20,16,2019-10-26,Crawley Town,Swindon Town,0,4,0,2,4582845
el2,2019-20,16,2019-10-26,Exeter City,Plymouth Argyle,4,0,1,0,4582846
el2,2019-20,16,2019-10-26,FC Port Vale,Oldham Athletic,0,0,0,0,4582852
el2,2019-20,16,2019-10-26,FC Stevenage,FC Morecambe,1,0,0,0,4582854
el2,2019-20,16,2019-10-26,FC Walsall,Mansfield Town,1,2,1,1,4582855
el2,2019-20,16,2019-10-26,Leyton Orient,Carlisle United,1,1,1,0,4582849
el2,2019-20,16,2019-10-26,Northampton Town,Cambridge United,2,0,2,0,4582851
el2,2019-20,16,2019-10-26,Salford City,Scunthorpe United,1,1,1,1,4582853
el2,2019-20,16,2019-11-26,Forest Green Rovers,Crewe Alexandra,0,0,0,0,4582847
el2,2019-20,16,2019-11-26,Grimsby Town,Cheltenham Town,0,0,0,0,4582848
el2,2019-20,16,2019-11-30,Macclesfield Town,Bradford City,1,1,1,0,4582850
el2,2019-20,17,2019-11-02,Bradford City,Exeter City,2,0,2,0,4582856
el2,2019-20,17,2019-11-02,Cambridge United,Crawley Town,2,1,0,0,4582857
el2,2019-20,17,2019-11-02,Carlisle United,Macclesfield Town,2,1,1,1,4582858
el2,2019-20,17,2019-11-02,Cheltenham Town,Forest Green Rovers,1,2,0,2,4582859
el2,2019-20,17,2019-11-02,Crewe Alexandra,FC Port Vale,0,1,0,0,4582860
el2,2019-20,17,2019-11-02,FC Morecambe,Leyton Orient,1,0,0,0,4582862
el2,2019-20,17,2019-11-02,Mansfield Town,Colchester United,2,3,1,1,4582861
el2,2019-20,17,2019-11-02,Newport County,Salford City,1,2,1,1,4582863
el2,2019-20,17,2019-11-02,Oldham Athletic,Northampton Town,2,2,0,1,4582864
el2,2019-20,17,2019-11-02,Scunthorpe United,FC Stevenage,0,0,0,0,4582866
el2,2019-20,17,2019-11-02,Swindon Town,FC Walsall,2,1,1,0,4582867
el2,2019-20,17,2020-03-03,Plymouth Argyle,Grimsby Town,3,0,3,0,4582865
el2,2019-20,18,2019-11-16,Crawley Town,FC Morecambe,1,1,1,0,4582869
el2,2019-20,18,2019-11-16,Exeter City,Cheltenham Town,0,0,0,0,4582870
el2,2019-20,18,2019-11-16,FC Port Vale,Carlisle United,2,1,0,1,4582876
el2,2019-20,18,2019-11-16,FC Walsall,Cambridge United,2,1,2,0,4582879
el2,2019-20,18,2019-11-16,Forest Green Rovers,Plymouth Argyle,0,1,0,1,4582871
el2,2019-20,18,2019-11-16,Leyton Orient,Scunthorpe United,0,2,0,1,4582873
el2,2019-20,18,2019-11-16,Macclesfield Town,Mansfield Town,0,0,0,0,4582874
el2,2019-20,18,2019-11-16,Northampton Town,Crewe Alexandra,4,1,3,1,4582875
el2,2019-20,18,2019-11-16,Salford City,Swindon Town,2,3,1,1,4582877
el2,2019-20,18,2020-01-14,FC Stevenage,Oldham Athletic,0,0,0,0,4582878
el2,2019-20,18,2020-01-21,Colchester United,Bradford City,0,0,0,0,4582868
el2,2019-20,18,2020-02-25,Grimsby Town,Newport County,4,2,2,1,4582872
el2,2019-20,19,2019-11-23,Carlisle United,Cambridge United,0,0,0,0,4582880
el2,2019-20,19,2019-11-23,Cheltenham Town,Colchester United,1,1,0,1,4582881
el2,2019-20,19,2019-11-23,Crawley Town,Exeter City,0,1,0,0,4582882
el2,2019-20,19,2019-11-23,Crewe Alexandra,FC Morecambe,5,0,3,0,4582883
el2,2019-20,19,2019-11-23,FC Walsall,FC Stevenage,0,0,0,0,4582891
el2,2019-20,19,2019-11-23,Leyton Orient,Forest Green Rovers,2,4,0,3,4582884
el2,2019-20,19,2019-11-23,Newport County,Oldham Athletic,0,1,0,1,4582885
el2,2019-20,19,2019-11-23,Northampton Town,Grimsby Town,2,0,2,0,4582886
el2,2019-20,19,2019-11-23,Plymouth Argyle,Bradford City,2,1,2,0,4582887
el2,2019-20,19,2019-11-23,Salford City,Macclesfield Town,0,0,0,0,4582888
el2,2019-20,19,2019-11-23,Scunthorpe United,FC Port Vale,2,1,1,1,4582889
el2,2019-20,19,2019-11-23,Swindon Town,Mansfield Town,1,0,1,0,4582890
el2,2019-20,20,2019-12-07,Bradford City,Newport County,1,0,0,0,4582892
el2,2019-20,20,2019-12-07,Cambridge United,Plymouth Argyle,1,0,1,0,4582893
el2,2019-20,20,2019-12-07,Colchester United,Salford City,1,0,0,0,4582894
el2,2019-20,20,2019-12-07,Exeter City,Northampton Town,3,2,1,1,4582895
el2,2019-20,20,2019-12-07,FC Morecambe,Carlisle United,1,1,0,0,4582900
el2,2019-20,20,2019-12-07,FC Port Vale,FC Walsall,0,1,0,0,4582902
el2,2019-20,20,2019-12-07,FC Stevenage,Crawley Town,0,0,0,0,4582903
el2,2019-20,20,2019-12-07,Forest Green Rovers,Scunthorpe United,0,2,0,0,4582896
el2,2019-20,20,2019-12-07,Grimsby Town,Swindon Town,0,3,0,2,4582897
el2,2019-20,20,2019-12-07,Mansfield Town,Cheltenham Town,0,3,0,1,4582899
el2,2019-20,20,2019-12-07,Oldham Athletic,Leyton Orient,1,1,1,1,4582901
el2,2019-20,20,2020-01-21,Macclesfield Town,Crewe Alexandra,1,1,1,0,4582898
el2,2019-20,21,2019-12-14,Carlisle United,Grimsby Town,0,0,0,0,4582904
el2,2019-20,21,2019-12-14,Cheltenham Town,Cambridge United,1,1,0,1,4582905
el2,2019-20,21,2019-12-14,Crawley Town,FC Port Vale,0,0,0,0,4582906
el2,2019-20,21,2019-12-14,Crewe Alexandra,Mansfield Town,1,1,1,1,4582907
el2,2019-20,21,2019-12-14,FC Walsall,Macclesfield Town,1,1,0,1,4582915
el2,2019-20,21,2019-12-14,Leyton Orient,Bradford City,0,0,0,0,4582908
el2,2019-20,21,2019-12-14,Newport County,FC Stevenage,1,1,0,1,4582909
el2,2019-20,21,2019-12-14,Northampton Town,Forest Green Rovers,1,0,1,0,4582910
el2,2019-20,21,2019-12-14,Plymouth Argyle,FC Morecambe,3,0,2,0,4582911
el2,2019-20,21,2019-12-14,Salford City,Exeter City,0,1,0,1,4582912
el2,2019-20,21,2019-12-14,Scunthorpe United,Colchester United,2,2,1,0,4582913
el2,2019-20,21,2019-12-14,Swindon Town,Oldham Athletic,2,0,1,0,4582914
el2,2019-20,22,2019-12-21,Bradford City,Salford City,1,1,0,0,4582916
el2,2019-20,22,2019-12-21,Cambridge United,Leyton Orient,2,3,0,3,4582917
el2,2019-20,22,2019-12-21,Colchester United,Carlisle United,3,0,2,0,4582918
el2,2019-20,22,2019-12-21,Exeter City,FC Walsall,3,3,2,3,4582919
el2,2019-20,22,2019-12-21,FC Morecambe,Newport County,2,1,0,1,4582924
el2,2019-20,22,2019-12-21,FC Port Vale,Cheltenham Town,1,1,1,1,4582926
el2,2019-20,22,2019-12-21,FC Stevenage,Crewe Alexandra,1,5,0,2,4582927
el2,2019-20,22,2019-12-21,Forest Green Rovers,Swindon Town,2,2,0,2,4582920
el2,2019-20,22,2019-12-21,Grimsby Town,Scunthorpe United,0,1,0,0,4582921
el2,2019-20,22,2019-12-21,Mansfield Town,Northampton Town,1,1,0,0,4582923
el2,2019-20,22,2019-12-21,Oldham Athletic,Crawley Town,2,1,0,1,4582925
el2,2019-20,22,2020-02-18,Macclesfield Town,Plymouth Argyle,1,1,1,0,4582922
el2,2019-20,23,2019-12-26,Carlisle United,Bradford City,0,0,0,0,4582928
el2,2019-20,23,2019-12-26,Cheltenham Town,Plymouth Argyle,0,1,0,1,4582929
el2,2019-20,23,2019-12-26,Crawley Town,Northampton Town,4,0,1,0,4582930
el2,2019-20,23,2019-12-26,Exeter City,Newport County,1,0,1,0,4582931
el2,2019-20,23,2019-12-26,FC Morecambe,Oldham Athletic,1,2,0,1,4582935
el2,2019-20,23,2019-12-26,FC Stevenage,Forest Green Rovers,0,0,0,0,4582938
el2,2019-20,23,2019-12-26,Leyton Orient,Colchester United,1,3,0,1,4582932
el2,2019-20,23,2019-12-26,Macclesfield Town,Grimsby Town,1,1,0,0,4582933
el2,2019-20,23,2019-12-26,Mansfield Town,FC Port Vale,2,2,0,0,4582934
el2,2019-20,23,2019-12-26,Salford City,Crewe Alexandra,3,1,2,0,4582936
el2,2019-20,23,2019-12-26,Scunthorpe United,FC Walsall,0,2,0,1,4582937
el2,2019-20,23,2019-12-26,Swindon Town,Cambridge United,4,0,3,0,4582939
el2,2019-20,24,2019-12-29,Bradford City,Mansfield Town,2,0,1,0,4582940
el2,2019-20,24,2019-12-29,Cambridge United,FC Morecambe,1,0,0,0,4582941
el2,2019-20,24,2019-12-29,Colchester United,Exeter City,2,2,1,1,4582942
el2,2019-20,24,2019-12-29,Crewe Alexandra,Scunthorpe United,3,1,2,0,4582943
el2,2019-20,24,2019-12-29,FC Port Vale,Swindon Town,2,0,1,0,4582950
el2,2019-20,24,2019-12-29,FC Walsall,Carlisle United,1,2,0,0,4582951
el2,2019-20,24,2019-12-29,Forest Green Rovers,Macclesfield Town,1,0,0,0,4582944
el2,2019-20,24,2019-12-29,Grimsby Town,Crawley Town,1,1,1,1,4582945
el2,2019-20,24,2019-12-29,Newport County,Leyton Orient,1,1,0,1,4582946
el2,2019-20,24,2019-12-29,Northampton Town,Cheltenham Town,1,1,1,1,4582947
el2,2019-20,24,2019-12-29,Oldham Athletic,Salford City,1,4,0,3,4582948
el2,2019-20,24,2019-12-29,Plymouth Argyle,FC Stevenage,2,1,1,0,4582949
el2,2019-20,25,2020-01-01,Bradford City,FC Morecambe,1,0,0,0,4582952
el2,2019-20,25,2020-01-01,Cambridge United,Mansfield Town,2,3,2,1,4582953
el2,2019-20,25,2020-01-01,Colchester United,Crawley Town,1,1,0,0,4582954
el2,2019-20,25,2020-01-01,Crewe Alexandra,Carlisle United,4,1,4,0,4582955
el2,2019-20,25,2020-01-01,FC Port Vale,Macclesfield Town,2,2,1,0,4582962
el2,2019-20,25,2020-01-01,FC Walsall,Leyton Orient,1,0,1,0,4582963
el2,2019-20,25,2020-01-01,Forest Green Rovers,Exeter City,0,1,0,1,4582956
el2,2019-20,25,2020-01-01,Grimsby Town,Salford City,1,0,0,0,4582957
el2,2019-20,25,2020-01-01,Newport County,Cheltenham Town,1,1,0,0,4582958
el2,2019-20,25,2020-01-01,Northampton Town,FC Stevenage,1,0,0,0,4582959
el2,2019-20,25,2020-01-01,Oldham Athletic,Scunthorpe United,0,2,0,1,4582960
el2,2019-20,25,2020-01-01,Plymouth Argyle,Swindon Town,1,2,1,1,4582961
el2,2019-20,26,2020-01-04,Cheltenham Town,Oldham Athletic,3,0,1,0,4582965
el2,2019-20,26,2020-01-04,Crawley Town,Forest Green Rovers,1,1,1,0,4582966
el2,2019-20,26,2020-01-04,FC Stevenage,Colchester United,0,0,0,0,4582974
el2,2019-20,26,2020-01-04,Macclesfield Town,Cambridge United,1,0,1,0,4582969
el2,2019-20,26,2020-01-04,Mansfield Town,Grimsby Town,0,1,0,0,4582970
el2,2019-20,26,2020-01-04,Salford City,FC Walsall,1,2,0,1,4582972
el2,2019-20,26,2020-01-04,Scunthorpe United,Plymouth Argyle,1,3,0,1,4582973
el2,2019-20,26,2020-01-04,Swindon Town,Bradford City,1,1,1,0,4582975
el2,2019-20,26,2020-01-14,FC Morecambe,FC Port Vale,2,1,2,0,4582971
el2,2019-20,26,2020-01-21,Leyton Orient,Northampton Town,1,1,0,1,4582968
el2,2019-20,26,2020-03-03,Exeter City,Crewe Alexandra,1,1,1,0,4582967
el2,2019-20,26,2020-03-10,Carlisle United,Newport County,2,0,2,0,4582964
el2,2019-20,27,2020-01-11,Carlisle United,Plymouth Argyle,0,3,0,1,4582976
el2,2019-20,27,2020-01-11,Cheltenham Town,FC Walsall,3,1,1,0,4582977
