league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el1,2011-12,1,2011-08-06,Carlisle United,Notts County,0,3,0,3,1143774
el1,2011-12,1,2011-08-06,Charlton Athletic,AFC Bournemouth,3,0,1,0,1143775
el1,2011-12,1,2011-08-06,FC Brentford,Yeovil Town,2,0,1,0,1143773
el1,2011-12,1,2011-08-06,FC Stevenage,Exeter City,0,0,0,0,1143781
el1,2011-12,1,2011-08-06,FC Walsall,Leyton Orient,1,0,1,0,1143783
el1,2011-12,1,2011-08-06,Huddersfield Town,FC Bury,1,1,0,0,1143776
el1,2011-12,1,2011-08-06,Milton Keynes Dons,Hartlepool United,2,2,0,1,1143777
el1,2011-12,1,2011-08-06,Oldham Athletic,Sheffield United,0,2,0,0,1143778
el1,2011-12,1,2011-08-06,Preston North End,Colchester United,2,4,0,1,1143779
el1,2011-12,1,2011-08-06,Sheffield Wednesday,AFC Rochdale,2,0,1,0,1143780
el1,2011-12,1,2011-08-06,Tranmere Rovers,FC Chesterfield,1,0,0,0,1143782
el1,2011-12,1,2011-08-06,Wycombe Wanderers,Scunthorpe United,1,1,1,1,1143784
el1,2011-12,2,2011-08-13,AFC Bournemouth,Sheffield Wednesday,2,0,1,0,1143785
el1,2011-12,2,2011-08-13,AFC Rochdale,Huddersfield Town,2,2,1,1,1143793
el1,2011-12,2,2011-08-13,Colchester United,Wycombe Wanderers,1,1,1,0,1143788
el1,2011-12,2,2011-08-13,Exeter City,Milton Keynes Dons,0,2,0,1,1143789
el1,2011-12,2,2011-08-13,FC Bury,Carlisle United,0,2,0,0,1143786
el1,2011-12,2,2011-08-13,FC Chesterfield,FC Stevenage,1,1,0,1,1143787
el1,2011-12,2,2011-08-13,Hartlepool United,FC Walsall,1,1,1,1,1143790
el1,2011-12,2,2011-08-13,Leyton Orient,Tranmere Rovers,0,1,0,0,1143791
el1,2011-12,2,2011-08-13,Notts County,Charlton Athletic,1,2,0,2,1143792
el1,2011-12,2,2011-08-13,Scunthorpe United,Preston North End,1,1,0,1,1143794
el1,2011-12,2,2011-08-13,Sheffield United,FC Brentford,2,0,0,0,1143795
el1,2011-12,2,2011-08-13,Yeovil Town,Oldham Athletic,3,1,0,0,1143796
el1,2011-12,3,2011-08-16,AFC Bournemouth,FC Stevenage,1,3,0,1,1143797
el1,2011-12,3,2011-08-16,AFC Rochdale,Carlisle United,0,0,0,0,1143805
el1,2011-12,3,2011-08-16,Colchester United,Charlton Athletic,0,2,0,2,1143800
el1,2011-12,3,2011-08-16,Exeter City,FC Brentford,1,2,0,2,1143801
el1,2011-12,3,2011-08-16,FC Bury,Sheffield Wednesday,2,1,2,0,1143798
el1,2011-12,3,2011-08-16,FC Chesterfield,Preston North End,0,2,0,1,1143799
el1,2011-12,3,2011-08-16,Hartlepool United,Huddersfield Town,0,0,0,0,1143802
el1,2011-12,3,2011-08-16,Leyton Orient,Wycombe Wanderers,1,3,1,2,1143803
el1,2011-12,3,2011-08-16,Notts County,Tranmere Rovers,3,2,0,1,1143804
el1,2011-12,3,2011-08-16,Scunthorpe United,Oldham Athletic,1,2,0,1,1143806
el1,2011-12,3,2011-08-16,Sheffield United,FC Walsall,3,2,0,0,1143807
el1,2011-12,3,2011-08-16,Yeovil Town,Milton Keynes Dons,0,1,0,1,1143808
el1,2011-12,4,2011-08-20,Carlisle United,AFC Bournemouth,2,1,0,0,1143810
el1,2011-12,4,2011-08-20,Charlton Athletic,Scunthorpe United,2,2,1,0,1143811
el1,2011-12,4,2011-08-20,FC Brentford,Leyton Orient,5,0,1,0,1143809
el1,2011-12,4,2011-08-20,FC Stevenage,Hartlepool United,2,2,0,2,1143817
el1,2011-12,4,2011-08-20,FC Walsall,Yeovil Town,1,1,1,1,1143819
el1,2011-12,4,2011-08-20,Huddersfield Town,Colchester United,3,2,1,2,1143812
el1,2011-12,4,2011-08-20,Milton Keynes Dons,FC Chesterfield,6,2,1,1,1143813
el1,2011-12,4,2011-08-20,Oldham Athletic,AFC Rochdale,2,0,2,0,1143814
el1,2011-12,4,2011-08-20,Preston North End,Exeter City,1,0,1,0,1143815
el1,2011-12,4,2011-08-20,Sheffield Wednesday,Notts County,2,1,0,1,1143816
el1,2011-12,4,2011-08-20,Tranmere Rovers,Sheffield United,1,1,0,1,1143818
el1,2011-12,4,2011-08-20,Wycombe Wanderers,FC Bury,0,2,0,1,1143820
el1,2011-12,5,2011-08-27,AFC Bournemouth,FC Walsall,0,2,0,1,1143821
el1,2011-12,5,2011-08-27,AFC Rochdale,Hartlepool United,1,3,1,1,1143830
el1,2011-12,5,2011-08-27,Colchester United,Oldham Athletic,4,1,2,1,1143824
el1,2011-12,5,2011-08-27,Exeter City,FC Chesterfield,2,1,1,1,1143825
el1,2011-12,5,2011-08-27,FC Brentford,Tranmere Rovers,0,2,0,1,1143822
el1,2011-12,5,2011-08-27,FC Bury,Charlton Athletic,1,2,1,0,1143823
el1,2011-12,5,2011-08-27,Huddersfield Town,Wycombe Wanderers,3,0,0,0,1143826
el1,2011-12,5,2011-08-27,Leyton Orient,Carlisle United,1,2,0,0,1143827
el1,2011-12,5,2011-08-27,Milton Keynes Dons,FC Stevenage,1,0,0,0,1143828
el1,2011-12,5,2011-08-27,Preston North End,Notts County,2,0,0,0,1143829
el1,2011-12,5,2011-08-27,Sheffield Wednesday,Scunthorpe United,3,2,2,0,1143831
el1,2011-12,5,2011-08-27,Yeovil Town,Sheffield United,0,1,0,1,1143832
el1,2011-12,6,2011-09-03,Carlisle United,Milton Keynes Dons,1,3,0,1,1143833
el1,2011-12,6,2011-09-03,FC Chesterfield,Leyton Orient,0,0,0,0,1143835
el1,2011-12,6,2011-09-03,FC Stevenage,AFC Rochdale,4,2,3,1,1143841
el1,2011-12,6,2011-09-03,FC Walsall,FC Brentford,0,1,0,1,1143843
el1,2011-12,6,2011-09-03,Hartlepool United,Exeter City,2,0,1,0,1143836
el1,2011-12,6,2011-09-03,Notts County,AFC Bournemouth,3,1,1,0,1143837
el1,2011-12,6,2011-09-03,Oldham Athletic,Huddersfield Town,1,1,1,1,1143838
el1,2011-12,6,2011-09-03,Scunthorpe United,Colchester United,1,1,1,0,1143839
el1,2011-12,6,2011-09-03,Sheffield United,FC Bury,4,0,1,0,1143840
el1,2011-12,6,2011-09-03,Tranmere Rovers,Yeovil Town,0,0,0,0,1143842
el1,2011-12,6,2011-09-05,Charlton Athletic,Sheffield Wednesday,1,1,1,0,1143834
el1,2011-12,6,2011-09-27,Wycombe Wanderers,Preston North End,3,4,3,2,1143844
el1,2011-12,7,2011-09-09,Preston North End,Yeovil Town,4,3,1,1,1143853
el1,2011-12,7,2011-09-10,AFC Bournemouth,FC Chesterfield,0,3,0,1,1143845
el1,2011-12,7,2011-09-10,Carlisle United,Hartlepool United,1,2,0,2,1143847
el1,2011-12,7,2011-09-10,Charlton Athletic,Exeter City,2,0,1,0,1143848
el1,2011-12,7,2011-09-10,Colchester United,Leyton Orient,1,1,1,0,1143849
el1,2011-12,7,2011-09-10,FC Bury,AFC Rochdale,2,4,1,3,1143846
el1,2011-12,7,2011-09-10,Huddersfield Town,Tranmere Rovers,2,0,1,0,1143850
el1,2011-12,7,2011-09-10,Notts County,FC Walsall,2,1,1,0,1143851
el1,2011-12,7,2011-09-10,Oldham Athletic,FC Stevenage,1,1,1,1,1143852
el1,2011-12,7,2011-09-10,Scunthorpe United,Sheffield United,1,1,1,0,1143854
el1,2011-12,7,2011-09-10,Sheffield Wednesday,Milton Keynes Dons,3,1,0,0,1143855
el1,2011-12,7,2011-09-10,Wycombe Wanderers,FC Brentford,0,1,0,1,1143856
el1,2011-12,8,2011-09-13,AFC Rochdale,Scunthorpe United,1,0,0,0,1143863
el1,2011-12,8,2011-09-13,Exeter City,Notts County,1,1,1,1,1143859
el1,2011-12,8,2011-09-13,FC Brentford,Colchester United,1,1,0,0,1143857
el1,2011-12,8,2011-09-13,FC Chesterfield,FC Bury,1,0,0,0,1143858
el1,2011-12,8,2011-09-13,FC Stevenage,Sheffield Wednesday,5,1,4,0,1143865
el1,2011-12,8,2011-09-13,FC Walsall,Oldham Athletic,0,1,0,1,1143867
el1,2011-12,8,2011-09-13,Leyton Orient,AFC Bournemouth,1,3,1,1,1143861
el1,2011-12,8,2011-09-13,Sheffield United,Huddersfield Town,0,3,0,3,1143864
el1,2011-12,8,2011-09-13,Tranmere Rovers,Carlisle United,1,2,0,2,1143866
el1,2011-12,8,2011-09-13,Yeovil Town,Wycombe Wanderers,1,0,1,0,1143868
el1,2011-12,8,2011-09-27,Milton Keynes Dons,Charlton Athletic,1,1,1,0,1143862
el1,2011-12,8,2011-11-29,Hartlepool United,Preston North End,0,1,0,1,1143860
el1,2011-12,9,2011-09-17,AFC Rochdale,Charlton Athletic,2,3,0,2,1143875
el1,2011-12,9,2011-09-17,Exeter City,AFC Bournemouth,0,2,0,1,1143871
el1,2011-12,9,2011-09-17,FC Brentford,Preston North End,1,3,1,2,1143869
el1,2011-12,9,2011-09-17,FC Chesterfield,Carlisle United,4,1,2,1,1143870
el1,2011-12,9,2011-09-17,FC Stevenage,Notts County,0,2,0,1,1143877
el1,2011-12,9,2011-09-17,FC Walsall,Scunthorpe United,2,2,1,0,1143879
el1,2011-12,9,2011-09-17,Hartlepool United,FC Bury,3,0,1,0,1143872
el1,2011-12,9,2011-09-17,Leyton Orient,Oldham Athletic,1,3,1,0,1143873
el1,2011-12,9,2011-09-17,Milton Keynes Dons,Huddersfield Town,1,1,0,1,1143874
el1,2011-12,9,2011-09-17,Sheffield United,Colchester United,3,0,2,0,1143876
el1,2011-12,9,2011-09-17,Tranmere Rovers,Wycombe Wanderers,2,0,1,0,1143878
el1,2011-12,9,2011-09-17,Yeovil Town,Sheffield Wednesday,2,3,2,1,1143880
el1,2011-12,10,2011-09-24,AFC Bournemouth,Hartlepool United,1,2,1,1,1143881
el1,2011-12,10,2011-09-24,Carlisle United,FC Stevenage,1,0,1,0,1143883
el1,2011-12,10,2011-09-24,Charlton Athletic,FC Chesterfield,3,1,2,0,1143884
el1,2011-12,10,2011-09-24,Colchester United,FC Walsall,1,0,1,0,1143885
el1,2011-12,10,2011-09-24,FC Bury,Milton Keynes Dons,0,0,0,0,1143882
el1,2011-12,10,2011-09-24,Huddersfield Town,Leyton Orient,2,2,1,0,1143886
el1,2011-12,10,2011-09-24,Notts County,AFC Rochdale,2,0,1,0,1143887
el1,2011-12,10,2011-09-24,Oldham Athletic,FC Brentford,0,2,0,1,1143888
el1,2011-12,10,2011-09-24,Preston North End,Tranmere Rovers,2,1,1,0,1143889
el1,2011-12,10,2011-09-24,Scunthorpe United,Yeovil Town,2,1,1,1,1143890
el1,2011-12,10,2011-09-24,Sheffield Wednesday,Exeter City,3,0,2,0,1143891
el1,2011-12,10,2011-09-24,Wycombe Wanderers,Sheffield United,1,0,1,0,1143892
el1,2011-12,11,2011-10-01,AFC Rochdale,Wycombe Wanderers,2,1,1,1,1143899
el1,2011-12,11,2011-10-01,Exeter City,Oldham Athletic,2,0,1,0,1143895
el1,2011-12,11,2011-10-01,FC Brentford,Huddersfield Town,0,4,0,1,1143893
el1,2011-12,11,2011-10-01,FC Chesterfield,Colchester United,0,1,0,1,1143894
el1,2011-12,11,2011-10-01,FC Stevenage,Scunthorpe United,1,2,0,1,1143901
el1,2011-12,11,2011-10-01,FC Walsall,Carlisle United,1,1,1,0,1143903
el1,2011-12,11,2011-10-01,Hartlepool United,Sheffield Wednesday,0,1,0,1,1143896
el1,2011-12,11,2011-10-01,Leyton Orient,Preston North End,2,1,2,1,1143897
el1,2011-12,11,2011-10-01,Milton Keynes Dons,Notts County,3,0,1,0,1143898
el1,2011-12,11,2011-10-01,Sheffield United,Charlton Athletic,0,2,0,0,1143900
el1,2011-12,11,2011-10-01,Tranmere Rovers,AFC Bournemouth,0,0,0,0,1143902
el1,2011-12,11,2011-10-01,Yeovil Town,FC Bury,1,3,1,1,1143904
el1,2011-12,12,2011-10-08,AFC Bournemouth,AFC Rochdale,1,1,0,1,1143905
el1,2011-12,12,2011-10-08,Carlisle United,FC Brentford,2,2,1,1,1143907
el1,2011-12,12,2011-10-08,Charlton Athletic,Tranmere Rovers,1,1,0,1,1143908
el1,2011-12,12,2011-10-08,Colchester United,Yeovil Town,2,2,1,1,1143909
el1,2011-12,12,2011-10-08,FC Bury,Exeter City,2,0,1,0,1143906
el1,2011-12,12,2011-10-08,Huddersfield Town,FC Stevenage,2,1,1,0,1143910
el1,2011-12,12,2011-10-08,Scunthorpe United,Leyton Orient,2,3,1,0,1143914
el1,2011-12,12,2011-10-08,Sheffield Wednesday,FC Chesterfield,3,1,1,0,1143915
el1,2011-12,12,2011-10-08,Wycombe Wanderers,FC Walsall,1,1,0,0,1143916
el1,2011-12,12,2011-10-09,Notts County,Hartlepool United,3,0,1,0,1143911
el1,2011-12,12,2011-10-10,Oldham Athletic,Milton Keynes Dons,2,1,1,0,1143912
el1,2011-12,12,2011-10-19,Preston North End,Sheffield United,2,4,1,2,1143913
el1,2011-12,13,2011-10-15,AFC Rochdale,Colchester United,2,2,1,2,1143923
el1,2011-12,13,2011-10-15,Exeter City,Huddersfield Town,0,4,0,2,1143919
el1,2011-12,13,2011-10-15,FC Brentford,Scunthorpe United,0,0,0,0,1143917
el1,2011-12,13,2011-10-15,FC Chesterfield,Notts County,1,3,0,2,1143918
el1,2011-12,13,2011-10-15,FC Stevenage,Charlton Athletic,1,0,1,0,1143925
el1,2011-12,13,2011-10-15,FC Walsall,Preston North End,1,0,1,0,1143927
el1,2011-12,13,2011-10-15,Hartlepool United,Wycombe Wanderers,1,3,0,2,1143920
el1,2011-12,13,2011-10-15,Leyton Orient,FC Bury,1,0,1,0,1143921
el1,2011-12,13,2011-10-15,Milton Keynes Dons,AFC Bournemouth,2,2,1,0,1143922
el1,2011-12,13,2011-10-15,Tranmere Rovers,Oldham Athletic,1,0,1,0,1143926
el1,2011-12,13,2011-10-15,Yeovil Town,Carlisle United,0,3,0,0,1143928
el1,2011-12,13,2011-10-16,Sheffield United,Sheffield Wednesday,2,2,2,0,1143924
el1,2011-12,14,2011-10-22,AFC Bournemouth,FC Bury,1,2,1,1,1143929
el1,2011-12,14,2011-10-22,Charlton Athletic,Carlisle United,4,0,3,0,1143930
el1,2011-12,14,2011-10-22,Exeter City,AFC Rochdale,3,1,1,1,1143932
el1,2011-12,14,2011-10-22,FC Chesterfield,Hartlepool United,2,3,1,2,1143931
el1,2011-12,14,2011-10-22,FC Stevenage,Yeovil Town,0,0,0,0,1143939
el1,2011-12,14,2011-10-22,Huddersfield Town,Preston North End,3,1,2,0,1143933
el1,2011-12,14,2011-10-22,Leyton Orient,Sheffield United,1,1,0,0,1143934
el1,2011-12,14,2011-10-22,Milton Keynes Dons,Scunthorpe United,0,0,0,0,1143935
el1,2011-12,14,2011-10-22,Notts County,FC Brentford,1,1,1,0,1143936
el1,2011-12,14,2011-10-22,Oldham Athletic,Wycombe Wanderers,2,0,0,0,1143937
el1,2011-12,14,2011-10-22,Sheffield Wednesday,Colchester United,2,0,0,0,1143938
el1,2011-12,14,2011-10-22,Tranmere Rovers,FC Walsall,2,1,0,0,1143940
el1,2011-12,15,2011-10-25,AFC Rochdale,FC Chesterfield,1,1,0,1,1143947
el1,2011-12,15,2011-10-25,Carlisle United,Sheffield Wednesday,3,2,0,1,1143943
el1,2011-12,15,2011-10-25,Colchester United,AFC Bournemouth,1,1,0,1,1143944
el1,2011-12,15,2011-10-25,FC Brentford,FC Stevenage,0,1,0,0,1143941
el1,2011-12,15,2011-10-25,FC Bury,Notts County,2,2,1,1,1143942
el1,2011-12,15,2011-10-25,FC Walsall,Exeter City,1,2,1,1,1143950
el1,2011-12,15,2011-10-25,Hartlepool United,Tranmere Rovers,0,2,0,0,1143945
el1,2011-12,15,2011-10-25,Preston North End,Oldham Athletic,3,3,2,2,1143946
el1,2011-12,15,2011-10-25,Scunthorpe United,Huddersfield Town,2,2,1,1,1143948
el1,2011-12,15,2011-10-25,Sheffield United,Milton Keynes Dons,2,1,1,0,1143949
el1,2011-12,15,2011-10-25,Wycombe Wanderers,Charlton Athletic,1,2,0,2,1143951
el1,2011-12,15,2011-10-25,Yeovil Town,Leyton Orient,2,2,2,1,1143952
el1,2011-12,16,2011-10-29,AFC Rochdale,Leyton Orient,0,2,0,1,1143959
el1,2011-12,16,2011-10-29,Carlisle United,Oldham Athletic,3,3,1,3,1143955
el1,2011-12,16,2011-10-29,Colchester United,Notts County,4,2,0,0,1143956
el1,2011-12,16,2011-10-29,FC Brentford,FC Chesterfield,2,1,1,1,1143953
el1,2011-12,16,2011-10-29,FC Bury,FC Stevenage,1,2,0,1,1143954
el1,2011-12,16,2011-10-29,FC Walsall,Milton Keynes Dons,0,2,0,2,1143962
el1,2011-12,16,2011-10-29,Hartlepool United,Charlton Athletic,0,4,0,2,1143957
el1,2011-12,16,2011-10-29,Preston North End,AFC Bournemouth,1,3,1,0,1143958
el1,2011-12,16,2011-10-29,Scunthorpe United,Tranmere Rovers,4,2,2,2,1143960
el1,2011-12,16,2011-10-29,Sheffield United,Exeter City,4,4,1,2,1143961
el1,2011-12,16,2011-10-29,Wycombe Wanderers,Sheffield Wednesday,1,2,1,2,1143963
el1,2011-12,16,2011-10-29,Yeovil Town,Huddersfield Town,0,1,0,0,1143964
el1,2011-12,17,2011-11-05,AFC Bournemouth,Scunthorpe United,2,0,1,0,1143965
el1,2011-12,17,2011-11-05,Charlton Athletic,Preston North End,5,2,4,0,1143966
el1,2011-12,17,2011-11-05,Exeter City,Carlisle United,0,0,0,0,1143968
el1,2011-12,17,2011-11-05,FC Chesterfield,Yeovil Town,2,2,1,1,1143967
el1,2011-12,17,2011-11-05,FC Stevenage,Sheffield United,2,1,1,0,1143975
el1,2011-12,17,2011-11-05,Huddersfield Town,FC Walsall,1,1,0,0,1143969
el1,2011-12,17,2011-11-05,Leyton Orient,Hartlepool United,1,1,1,0,1143970
el1,2011-12,17,2011-11-05,Milton Keynes Dons,AFC Rochdale,3,1,3,1,1143971
el1,2011-12,17,2011-11-05,Notts County,Wycombe Wanderers,1,1,1,0,1143972
el1,2011-12,17,2011-11-05,Oldham Athletic,FC Bury,0,2,0,2,1143973
el1,2011-12,17,2011-11-05,Sheffield Wednesday,FC Brentford,0,0,0,0,1143974
el1,2011-12,17,2011-11-05,Tranmere Rovers,Colchester United,0,0,0,0,1143976
el1,2011-12,18,2011-11-19,Colchester United,Milton Keynes Dons,1,5,1,2,1143978
el1,2011-12,18,2011-11-19,FC Brentford,Charlton Athletic,0,1,0,0,1143977
el1,2011-12,18,2011-11-19,FC Walsall,FC Bury,2,4,1,1,1143986
el1,2011-12,18,2011-11-19,Huddersfield Town,Notts County,2,1,0,0,1143979
el1,2011-12,18,2011-11-19,Leyton Orient,FC Stevenage,0,0,0,0,1143980
el1,2011-12,18,2011-11-19,Oldham Athletic,FC Chesterfield,5,2,4,1,1143981
el1,2011-12,18,2011-11-19,Preston North End,AFC Rochdale,0,1,0,0,1143982
el1,2011-12,18,2011-11-19,Scunthorpe United,Hartlepool United,0,2,0,1,1143983
el1,2011-12,18,2011-11-19,Sheffield United,Carlisle United,1,0,1,0,1143984
el1,2011-12,18,2011-11-19,Tranmere Rovers,Sheffield Wednesday,1,2,1,1,1143985
el1,2011-12,18,2011-11-19,Wycombe Wanderers,AFC Bournemouth,0,1,0,1,1143987
el1,2011-12,18,2011-11-19,Yeovil Town,Exeter City,2,2,1,2,1143988
el1,2011-12,19,2011-11-26,AFC Bournemouth,Oldham Athletic,0,0,0,0,1143989
el1,2011-12,19,2011-11-26,AFC Rochdale,FC Brentford,1,2,0,1,1143998
el1,2011-12,19,2011-11-26,Carlisle United,Colchester United,1,0,1,0,1143991
el1,2011-12,19,2011-11-26,Exeter City,Tranmere Rovers,3,0,1,0,1143994
el1,2011-12,19,2011-11-26,FC Bury,Preston North End,1,0,1,0,1143990
el1,2011-12,19,2011-11-26,FC Chesterfield,Sheffield United,0,1,0,0,1143993
el1,2011-12,19,2011-11-26,FC Stevenage,FC Walsall,0,0,0,0,1144000
el1,2011-12,19,2011-11-26,Hartlepool United,Yeovil Town,0,1,0,1,1143995
el1,2011-12,19,2011-11-26,Milton Keynes Dons,Wycombe Wanderers,4,3,1,0,1143996
el1,2011-12,19,2011-11-26,Notts County,Scunthorpe United,3,2,1,1,1143997
el1,2011-12,19,2011-11-26,Sheffield Wednesday,Leyton Orient,1,0,1,0,1143999
el1,2011-12,19,2011-11-28,Charlton Athletic,Huddersfield Town,2,0,2,0,1143992
el1,2011-12,20,2011-12-10,Colchester United,FC Bury,4,1,3,0,1144002
el1,2011-12,20,2011-12-10,FC Brentford,Hartlepool United,2,1,0,0,1144001
el1,2011-12,20,2011-12-10,FC Walsall,Charlton Athletic,1,1,1,1,1144010
el1,2011-12,20,2011-12-10,Huddersfield Town,AFC Bournemouth,0,1,0,1,1144003
