league,season,matchday,date,home,away,fth,fta,hth,hta,match_id
el1,2017-18,12,2017-10-07,Northampton Town,Bristol Rovers,0,6,0,1,3820550
el1,2017-18,12,2017-10-07,Oxford United,AFC Wimbledon,3,0,1,0,3820552
el1,2017-18,12,2017-10-07,Plymouth Argyle,Fleetwood Town,1,2,0,0,3820553
el1,2017-18,12,2017-10-07,Scunthorpe United,Wigan Athletic,1,2,0,0,3820555
el1,2017-18,12,2017-10-08,FC Gillingham,FC Portsmouth,0,1,0,0,3820548
el1,2017-18,12,2017-10-24,Oldham Athletic,FC Bury,2,1,1,0,3820551
el1,2017-18,12,2017-11-28,Charlton Athletic,Peterborough United,2,2,0,1,3820546
el1,2017-18,12,2017-11-28,FC Blackpool,Blackburn Rovers,2,4,1,2,3820545
el1,2017-18,13,2017-10-14,Bristol Rovers,Oxford United,0,1,0,0,3820557
el1,2017-18,13,2017-10-14,Charlton Athletic,Doncaster Rovers,1,0,1,0,3820559
el1,2017-18,13,2017-10-14,FC Bury,Bradford City,3,1,2,1,3820558
el1,2017-18,13,2017-10-14,FC Portsmouth,Milton Keynes Dons,2,0,2,0,3820565
el1,2017-18,13,2017-10-14,FC Walsall,FC Blackpool,1,1,1,0,3820567
el1,2017-18,13,2017-10-14,Fleetwood Town,AFC Rochdale,2,2,1,0,3820560
el1,2017-18,13,2017-10-14,Northampton Town,AFC Wimbledon,0,1,0,0,3820561
el1,2017-18,13,2017-10-14,Oldham Athletic,Blackburn Rovers,1,0,0,0,3820562
el1,2017-18,13,2017-10-14,Peterborough United,FC Gillingham,0,1,0,1,3820563
el1,2017-18,13,2017-10-14,Plymouth Argyle,Shrewsbury Town,1,1,0,0,3820564
el1,2017-18,13,2017-10-14,Rotherham United,Scunthorpe United,2,0,1,0,3820566
el1,2017-18,13,2017-10-14,Wigan Athletic,Southend United,3,0,1,0,3820568
el1,2017-18,14,2017-10-17,AFC Rochdale,Northampton Town,2,2,1,0,3820577
el1,2017-18,14,2017-10-17,AFC Wimbledon,Rotherham United,3,1,1,0,3820569
el1,2017-18,14,2017-10-17,Blackburn Rovers,Plymouth Argyle,1,1,1,1,3820570
el1,2017-18,14,2017-10-17,Bradford City,Oldham Athletic,1,1,1,1,3820572
el1,2017-18,14,2017-10-17,Doncaster Rovers,FC Portsmouth,2,1,2,0,3820573
el1,2017-18,14,2017-10-17,FC Blackpool,FC Bury,2,1,1,0,3820571
el1,2017-18,14,2017-10-17,FC Gillingham,Wigan Athletic,1,1,0,0,3820574
el1,2017-18,14,2017-10-17,Milton Keynes Dons,FC Walsall,1,1,1,0,3820575
el1,2017-18,14,2017-10-17,Oxford United,Charlton Athletic,1,1,1,1,3820576
el1,2017-18,14,2017-10-17,Scunthorpe United,Fleetwood Town,1,1,1,0,3820578
el1,2017-18,14,2017-10-17,Shrewsbury Town,Bristol Rovers,4,0,4,0,3820579
el1,2017-18,14,2017-10-17,Southend United,Peterborough United,1,1,1,0,3820580
el1,2017-18,15,2017-10-21,AFC Rochdale,Bristol Rovers,1,0,1,0,3820589
el1,2017-18,15,2017-10-21,AFC Wimbledon,Plymouth Argyle,0,1,0,0,3820581
el1,2017-18,15,2017-10-21,Blackburn Rovers,FC Portsmouth,3,0,1,0,3820582
el1,2017-18,15,2017-10-21,Bradford City,Charlton Athletic,0,1,0,0,3820584
el1,2017-18,15,2017-10-21,Doncaster Rovers,FC Walsall,0,3,0,0,3820585
el1,2017-18,15,2017-10-21,FC Blackpool,Wigan Athletic,1,3,1,1,3820583
el1,2017-18,15,2017-10-21,FC Gillingham,Northampton Town,1,2,0,1,3820586
el1,2017-18,15,2017-10-21,Milton Keynes Dons,Oldham Athletic,4,4,1,3,3820587
el1,2017-18,15,2017-10-21,Oxford United,Rotherham United,3,3,3,2,3820588
el1,2017-18,15,2017-10-21,Scunthorpe United,Peterborough United,2,1,0,0,3820590
el1,2017-18,15,2017-10-21,Shrewsbury Town,Fleetwood Town,1,0,0,0,3820591
el1,2017-18,15,2017-10-21,Southend United,FC Bury,1,0,0,0,3820592
el1,2017-18,16,2017-10-28,Bristol Rovers,Milton Keynes Dons,2,0,0,0,3820593
el1,2017-18,16,2017-10-28,Charlton Athletic,AFC Wimbledon,1,0,0,0,3820595
el1,2017-18,16,2017-10-28,FC Bury,Doncaster Rovers,0,1,0,0,3820594
el1,2017-18,16,2017-10-28,FC Portsmouth,Bradford City,0,1,0,0,3820601
el1,2017-18,16,2017-10-28,FC Walsall,Southend United,0,1,0,1,3820603
el1,2017-18,16,2017-10-28,Fleetwood Town,Oxford United,2,0,0,0,3820596
el1,2017-18,16,2017-10-28,Northampton Town,FC Blackpool,1,0,1,0,3820597
el1,2017-18,16,2017-10-28,Oldham Athletic,Scunthorpe United,2,3,1,2,3820598
el1,2017-18,16,2017-10-28,Peterborough United,Shrewsbury Town,1,0,1,0,3820599
el1,2017-18,16,2017-10-28,Plymouth Argyle,AFC Rochdale,1,1,1,1,3820600
el1,2017-18,16,2017-10-28,Rotherham United,FC Gillingham,1,3,0,1,3820602
el1,2017-18,16,2017-10-28,Wigan Athletic,Blackburn Rovers,0,0,0,0,3820604
el1,2017-18,17,2017-11-11,Bradford City,Plymouth Argyle,0,1,0,1,3820608
el1,2017-18,17,2017-11-11,Doncaster Rovers,Rotherham United,1,1,0,0,3820609
el1,2017-18,17,2017-11-11,FC Blackpool,FC Portsmouth,2,3,0,0,3820607
el1,2017-18,17,2017-11-11,FC Gillingham,FC Bury,1,1,0,1,3820610
el1,2017-18,17,2017-11-11,Milton Keynes Dons,Fleetwood Town,1,0,1,0,3820611
el1,2017-18,17,2017-11-11,Oxford United,Northampton Town,1,2,1,2,3820612
el1,2017-18,17,2017-11-11,Scunthorpe United,Bristol Rovers,1,0,0,0,3820614
el1,2017-18,17,2017-11-12,AFC Wimbledon,Peterborough United,2,2,2,2,3820605
el1,2017-18,17,2017-12-02,Southend United,Oldham Athletic,2,0,1,0,3820616
el1,2017-18,17,2018-01-30,Blackburn Rovers,FC Walsall,3,1,2,1,3820606
el1,2017-18,17,2018-04-10,AFC Rochdale,Wigan Athletic,1,4,0,1,3820613
el1,2017-18,17,2018-04-17,Shrewsbury Town,Charlton Athletic,0,2,0,0,3820615
el1,2017-18,18,2017-11-18,Bristol Rovers,AFC Wimbledon,1,3,0,2,3820617
el1,2017-18,18,2017-11-18,Charlton Athletic,Milton Keynes Dons,2,2,1,0,3820619
el1,2017-18,18,2017-11-18,FC Bury,Blackburn Rovers,0,3,0,2,3820618
el1,2017-18,18,2017-11-18,FC Portsmouth,Southend United,1,0,0,0,3820625
el1,2017-18,18,2017-11-18,FC Walsall,FC Gillingham,0,1,0,1,3820627
el1,2017-18,18,2017-11-18,Fleetwood Town,Doncaster Rovers,0,0,0,0,3820620
el1,2017-18,18,2017-11-18,Northampton Town,Scunthorpe United,0,3,0,0,3820621
el1,2017-18,18,2017-11-18,Oldham Athletic,AFC Rochdale,3,1,1,1,3820622
el1,2017-18,18,2017-11-18,Peterborough United,FC Blackpool,0,1,0,1,3820623
el1,2017-18,18,2017-11-18,Plymouth Argyle,Oxford United,0,4,0,1,3820624
el1,2017-18,18,2017-11-18,Rotherham United,Shrewsbury Town,1,2,0,1,3820626
el1,2017-18,18,2017-11-18,Wigan Athletic,Bradford City,1,2,1,1,3820628
el1,2017-18,19,2017-11-21,Bradford City,Scunthorpe United,1,2,1,1,3820630
el1,2017-18,19,2017-11-21,Charlton Athletic,AFC Rochdale,2,1,1,1,3820633
el1,2017-18,19,2017-11-21,FC Blackpool,FC Gillingham,1,1,1,0,3820629
el1,2017-18,19,2017-11-21,FC Bury,Shrewsbury Town,1,0,0,0,3820632
el1,2017-18,19,2017-11-21,FC Walsall,Fleetwood Town,4,2,2,1,3820639
el1,2017-18,19,2017-11-21,Milton Keynes Dons,Southend United,1,1,0,1,3820634
el1,2017-18,19,2017-11-21,Oldham Athletic,AFC Wimbledon,0,0,0,0,3820635
el1,2017-18,19,2017-11-21,Oxford United,Blackburn Rovers,2,4,1,3,3820636
el1,2017-18,19,2017-11-21,Peterborough United,FC Portsmouth,2,1,0,0,3820637
el1,2017-18,19,2017-11-21,Plymouth Argyle,Northampton Town,2,0,1,0,3820638
el1,2017-18,19,2017-11-21,Wigan Athletic,Doncaster Rovers,3,0,2,0,3820640
el1,2017-18,19,2017-12-02,Bristol Rovers,Rotherham United,2,1,0,0,3820631
el1,2017-18,20,2017-11-25,AFC Rochdale,Peterborough United,2,0,2,0,3820648
el1,2017-18,20,2017-11-25,AFC Wimbledon,FC Walsall,1,2,1,2,3820641
el1,2017-18,20,2017-11-25,Blackburn Rovers,Bristol Rovers,2,1,0,0,3820642
el1,2017-18,20,2017-11-25,Doncaster Rovers,Milton Keynes Dons,2,1,0,1,3820643
el1,2017-18,20,2017-11-25,FC Gillingham,Oldham Athletic,0,0,0,0,3820645
el1,2017-18,20,2017-11-25,FC Portsmouth,Plymouth Argyle,1,0,1,0,3820647
el1,2017-18,20,2017-11-25,Fleetwood Town,FC Blackpool,0,0,0,0,3820644
el1,2017-18,20,2017-11-25,Northampton Town,FC Bury,0,0,0,0,3820646
el1,2017-18,20,2017-11-25,Rotherham United,Wigan Athletic,1,3,1,2,3820649
el1,2017-18,20,2017-11-25,Scunthorpe United,Charlton Athletic,2,0,0,0,3820650
el1,2017-18,20,2017-11-25,Shrewsbury Town,Bradford City,0,1,0,0,3820651
el1,2017-18,20,2017-11-25,Southend United,Oxford United,1,1,1,1,3820652
el1,2017-18,21,2017-12-09,Bradford City,AFC Rochdale,4,3,3,2,3820654
el1,2017-18,21,2017-12-09,Bristol Rovers,Southend United,3,0,1,0,3820655
el1,2017-18,21,2017-12-09,Charlton Athletic,FC Portsmouth,0,1,0,0,3820657
el1,2017-18,21,2017-12-09,FC Blackpool,Rotherham United,1,2,1,0,3820653
el1,2017-18,21,2017-12-09,FC Walsall,Scunthorpe United,1,0,1,0,3820663
el1,2017-18,21,2017-12-09,Milton Keynes Dons,Shrewsbury Town,1,1,0,0,3820658
el1,2017-18,21,2017-12-09,Oldham Athletic,Northampton Town,5,1,3,0,3820659
el1,2017-18,21,2017-12-09,Oxford United,Doncaster Rovers,1,0,0,0,3820660
el1,2017-18,21,2017-12-09,Peterborough United,Blackburn Rovers,2,3,1,0,3820661
el1,2017-18,21,2017-12-09,Plymouth Argyle,FC Gillingham,2,1,0,0,3820662
el1,2017-18,21,2017-12-09,Wigan Athletic,Fleetwood Town,2,0,2,0,3820664
el1,2017-18,21,2018-02-06,FC Bury,AFC Wimbledon,2,1,2,1,3820656
el1,2017-18,22,2017-12-16,AFC Rochdale,Oxford United,0,0,0,0,3820672
el1,2017-18,22,2017-12-16,AFC Wimbledon,Wigan Athletic,0,4,0,0,3820665
el1,2017-18,22,2017-12-16,Blackburn Rovers,Charlton Athletic,2,0,1,0,3820666
el1,2017-18,22,2017-12-16,Doncaster Rovers,Oldham Athletic,1,1,0,0,3820667
el1,2017-18,22,2017-12-16,FC Gillingham,Bristol Rovers,4,1,2,0,3820669
el1,2017-18,22,2017-12-16,FC Portsmouth,FC Bury,1,0,0,0,3820671
el1,2017-18,22,2017-12-16,Northampton Town,FC Walsall,2,1,2,1,3820670
el1,2017-18,22,2017-12-16,Rotherham United,Plymouth Argyle,1,1,0,0,3820673
el1,2017-18,22,2017-12-16,Scunthorpe United,Milton Keynes Dons,2,2,2,1,3820674
el1,2017-18,22,2017-12-16,Shrewsbury Town,FC Blackpool,1,0,0,0,3820675
el1,2017-18,22,2017-12-16,Southend United,Bradford City,1,2,0,1,3820676
el1,2017-18,22,2017-12-17,Fleetwood Town,Peterborough United,2,3,1,0,3820668
el1,2017-18,23,2017-12-22,Fleetwood Town,FC Gillingham,0,2,0,2,3820680
el1,2017-18,23,2017-12-23,AFC Rochdale,FC Walsall,1,1,0,0,3820685
el1,2017-18,23,2017-12-23,AFC Wimbledon,Bradford City,2,1,1,0,3820677
el1,2017-18,23,2017-12-23,Bristol Rovers,Doncaster Rovers,0,1,0,1,3820678
el1,2017-18,23,2017-12-23,Charlton Athletic,FC Blackpool,1,1,1,0,3820679
el1,2017-18,23,2017-12-23,Northampton Town,Blackburn Rovers,1,1,1,0,3820681
el1,2017-18,23,2017-12-23,Oxford United,Wigan Athletic,0,7,0,3,3820682
el1,2017-18,23,2017-12-23,Peterborough United,FC Bury,3,0,1,0,3820683
el1,2017-18,23,2017-12-23,Plymouth Argyle,Oldham Athletic,4,1,2,0,3820684
el1,2017-18,23,2017-12-23,Rotherham United,Milton Keynes Dons,2,1,2,1,3820686
el1,2017-18,23,2017-12-23,Scunthorpe United,Southend United,3,1,1,1,3820687
el1,2017-18,23,2017-12-23,Shrewsbury Town,FC Portsmouth,2,0,0,0,3820688
el1,2017-18,24,2017-12-26,Blackburn Rovers,AFC Rochdale,2,0,2,0,3820689
el1,2017-18,24,2017-12-26,Bradford City,Peterborough United,1,3,0,2,3820691
el1,2017-18,24,2017-12-26,Doncaster Rovers,Northampton Town,3,0,2,0,3820693
el1,2017-18,24,2017-12-26,FC Blackpool,Scunthorpe United,2,3,1,2,3820690
el1,2017-18,24,2017-12-26,FC Bury,Rotherham United,0,3,0,2,3820692
el1,2017-18,24,2017-12-26,FC Gillingham,Oxford United,1,1,0,0,3820694
el1,2017-18,24,2017-12-26,FC Portsmouth,AFC Wimbledon,2,1,1,0,3820697
el1,2017-18,24,2017-12-26,FC Walsall,Bristol Rovers,0,0,0,0,3820699
el1,2017-18,24,2017-12-26,Milton Keynes Dons,Plymouth Argyle,0,1,0,1,3820695
el1,2017-18,24,2017-12-26,Oldham Athletic,Fleetwood Town,1,2,0,0,3820696
el1,2017-18,24,2017-12-26,Southend United,Charlton Athletic,3,1,2,0,3820698
el1,2017-18,24,2017-12-26,Wigan Athletic,Shrewsbury Town,0,0,0,0,3820700
el1,2017-18,25,2017-12-29,Doncaster Rovers,AFC Rochdale,2,0,2,0,3820705
el1,2017-18,25,2017-12-29,Wigan Athletic,Charlton Athletic,0,0,0,0,3820712
el1,2017-18,25,2017-12-30,Blackburn Rovers,Scunthorpe United,2,2,1,1,3820701
el1,2017-18,25,2017-12-30,Bradford City,Oxford United,3,2,1,0,3820703
el1,2017-18,25,2017-12-30,FC Blackpool,Plymouth Argyle,2,2,0,2,3820702
el1,2017-18,25,2017-12-30,FC Bury,Fleetwood Town,0,2,0,1,3820704
el1,2017-18,25,2017-12-30,FC Gillingham,AFC Wimbledon,2,2,0,0,3820706
el1,2017-18,25,2017-12-30,FC Portsmouth,Northampton Town,3,1,2,1,3820709
el1,2017-18,25,2017-12-30,FC Walsall,Rotherham United,1,2,1,1,3820711
el1,2017-18,25,2017-12-30,Milton Keynes Dons,Peterborough United,1,0,1,0,3820707
el1,2017-18,25,2017-12-30,Oldham Athletic,Bristol Rovers,1,1,0,0,3820708
el1,2017-18,25,2017-12-30,Southend United,Shrewsbury Town,1,2,0,2,3820710
el1,2017-18,26,2018-01-01,AFC Rochdale,FC Blackpool,1,2,0,0,3820721
el1,2017-18,26,2018-01-01,AFC Wimbledon,Southend United,2,0,1,0,3820713
el1,2017-18,26,2018-01-01,Bristol Rovers,FC Portsmouth,2,1,0,0,3820714
el1,2017-18,26,2018-01-01,Charlton Athletic,FC Gillingham,1,2,0,2,3820715
el1,2017-18,26,2018-01-01,Fleetwood Town,Bradford City,1,2,1,0,3820716
