MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9008808,1,1,2021-08-07,Sunderland,Wigan,31,2026-05-27T18:00:18
9008799,1,1,2021-08-07,Bolton,Milton Keynes Dons,31,2026-05-27T18:00:18
9008800,1,1,2021-08-07,Cambridge,Oxford,31,2026-05-27T18:00:18
9008810,1,1,2021-08-07,Charlton,Sheffield Weds,31,2026-05-27T18:00:18
9008801,1,1,2021-08-07,Crewe,Cheltenham,31,2026-05-27T18:00:18
9008802,1,1,2021-08-07,Doncaster,AFC Wimbledon,31,2026-05-27T18:00:18
9008804,1,1,2021-08-07,Gillingham,Lincoln,31,2026-05-27T18:00:18
9008803,1,1,2021-08-07,Fleetwood Town,Portsmouth,31,2026-05-27T18:00:18
9008805,1,1,2021-08-07,Ipswich,Morecambe,31,2026-05-27T18:00:18
9008806,1,1,2021-08-07,Rotherham,Plymouth,31,2026-05-27T18:00:18
9008807,1,1,2021-08-07,Shrewsbury,Burton,31,2026-05-27T18:00:18
9008809,1,1,2021-08-07,Wycombe,Accrington,31,2026-05-27T18:00:18
9008812,2,2,2021-08-14,AFC Wimbledon,Bolton,31,2026-05-27T18:00:18
9008811,2,2,2021-08-14,Accrington,Cambridge,31,2026-05-27T18:00:18
9008813,2,2,2021-08-14,Burton,Ipswich,31,2026-05-27T18:00:18
9008814,2,2,2021-08-14,Cheltenham,Wycombe,31,2026-05-27T18:00:18
9008817,2,2,2021-08-14,Morecambe,Shrewsbury,31,2026-05-27T18:00:18
9008820,2,2,2021-08-14,Portsmouth,Crewe,31,2026-05-27T18:00:18
9008815,2,2,2021-08-14,Lincoln,Fleetwood Town,31,2026-05-27T18:00:18
9008816,2,2,2021-08-14,Milton Keynes Dons,Sunderland,31,2026-05-27T18:00:18
9008818,2,2,2021-08-14,Oxford,Charlton,31,2026-05-27T18:00:18
9008819,2,2,2021-08-14,Plymouth,Gillingham,31,2026-05-27T18:00:18
9008821,2,2,2021-08-14,Sheffield Weds,Doncaster,31,2026-05-27T18:00:18
9008822,2,2,2021-08-14,Wigan,Rotherham,31,2026-05-27T18:00:18
9008824,3,3,2021-08-17,AFC Wimbledon,Gillingham,31,2026-05-27T18:00:18
9008823,3,3,2021-08-17,Accrington,Doncaster,31,2026-05-27T18:00:18
9008825,3,3,2021-08-17,Burton,Sunderland,31,2026-05-27T18:00:18
9008826,3,3,2021-08-17,Cheltenham,Ipswich,31,2026-05-27T18:00:18
9008829,3,3,2021-08-17,Morecambe,Rotherham,31,2026-05-27T18:00:18
9008832,3,3,2021-08-17,Portsmouth,Shrewsbury,31,2026-05-27T18:00:18
9008827,3,3,2021-08-17,Lincoln,Bolton,31,2026-05-27T18:00:18
9008828,3,3,2021-08-17,Milton Keynes Dons,Charlton,31,2026-05-27T18:00:18
9008830,3,3,2021-08-17,Oxford,Crewe,31,2026-05-27T18:00:18
9008831,3,3,2021-08-17,Plymouth,Cambridge,31,2026-05-27T18:00:18
9008833,3,3,2021-08-17,Sheffield Weds,Fleetwood Town,31,2026-05-27T18:00:18
9008834,3,3,2021-08-17,Wigan,Wycombe,31,2026-05-27T18:00:18
9008845,4,4,2021-08-21,Sunderland,AFC Wimbledon,31,2026-05-27T18:00:18
9008836,4,4,2021-08-21,Bolton,Oxford,31,2026-05-27T18:00:18
9008837,4,4,2021-08-21,Cambridge,Burton,31,2026-05-27T18:00:18
9008838,4,4,2021-08-21,Charlton,Wigan,31,2026-05-27T18:00:18
9008839,4,4,2021-08-21,Crewe,Accrington,31,2026-05-27T18:00:18
9008840,4,4,2021-08-21,Doncaster,Portsmouth,31,2026-05-27T18:00:18
9008842,4,4,2021-08-21,Gillingham,Morecambe,31,2026-05-27T18:00:18
9008841,4,4,2021-08-21,Fleetwood Town,Cheltenham,31,2026-05-27T18:00:18
9008843,4,4,2021-08-21,Ipswich,Milton Keynes Dons,31,2026-05-27T18:00:18
9008835,4,4,2021-08-21,Rotherham,Sheffield Weds,31,2026-05-27T18:00:18
9008844,4,4,2021-08-21,Shrewsbury,Plymouth,31,2026-05-27T18:00:18
9008846,4,4,2021-08-21,Wycombe,Lincoln,31,2026-05-27T18:00:18
9008847,5,5,2021-08-27,Burton,Cheltenham,31,2026-05-27T18:00:18
9008857,5,5,2021-08-28,Sunderland,Wycombe,31,2026-05-27T18:00:18
9008849,5,5,2021-08-28,Cambridge,Bolton,31,2026-05-27T18:00:18
9008850,5,5,2021-08-28,Charlton,Crewe,31,2026-05-27T18:00:18
9008853,5,5,2021-08-28,Morecambe,Sheffield Weds,31,2026-05-27T18:00:18
9008851,5,5,2021-08-28,Ipswich,AFC Wimbledon,31,2026-05-27T18:00:18
9008852,5,5,2021-08-28,Milton Keynes Dons,Accrington,31,2026-05-27T18:00:18
9008854,5,5,2021-08-28,Oxford,Lincoln,31,2026-05-27T18:00:18
9008855,5,5,2021-08-28,Plymouth,Fleetwood Town,31,2026-05-27T18:00:18
9008848,5,5,2021-08-28,Rotherham,Doncaster,31,2026-05-27T18:00:18
9008856,5,5,2021-08-28,Shrewsbury,Gillingham,31,2026-05-27T18:00:18
9008858,5,5,2021-08-28,Wigan,Portsmouth,31,2026-05-27T18:00:18
9008860,6,6,2021-09-04,AFC Wimbledon,Oxford,31,2026-05-27T18:00:18
9008859,6,6,2021-09-04,Accrington,Shrewsbury,31,2026-05-27T18:00:18
9008861,6,6,2021-09-04,Cheltenham,Milton Keynes Dons,31,2026-05-27T18:00:18
9008862,6,6,2021-09-06,Bolton,Burton,31,2026-05-27T18:00:18
9008875,7,6,2021-09-14,Lincoln,Rotherham,31,2026-05-27T18:00:18
9008888,9,6,2021-09-21,Crewe,Morecambe,31,2026-05-27T18:00:18
9008889,9,6,2021-09-21,Gillingham,Charlton,31,2026-05-27T18:00:18
9008890,9,6,2021-09-21,Portsmouth,Plymouth,31,2026-05-27T18:00:18
9008967,17,6,2021-10-26,Doncaster,Cambridge,31,2026-05-27T18:00:18
9008983,19,6,2021-11-02,Fleetwood Town,Wigan,31,2026-05-27T18:00:18
9008986,18,6,2021-11-02,Sheffield Weds,Sunderland,31,2026-05-27T18:00:18
9008987,18,6,2021-11-02,Wycombe,Ipswich,31,2026-05-27T18:00:18
9008873,7,7,2021-09-11,Sunderland,Accrington,31,2026-05-27T18:00:18
9008863,7,7,2021-09-11,Burton,Gillingham,31,2026-05-27T18:00:18
9008864,6,7,2021-09-11,Cambridge,Lincoln,31,2026-05-27T18:00:18
9008865,7,7,2021-09-11,Charlton,Cheltenham,31,2026-05-27T18:00:18
