MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9010409,1,1,2022-07-30,Accrington,Charlton,34,2026-05-27T18:08:51
9010410,1,1,2022-07-30,Bristol Rvs,Forest Green,34,2026-05-27T18:08:51
9010411,1,1,2022-07-30,Cambridge,Milton Keynes Dons,34,2026-05-27T18:08:51
9010412,1,1,2022-07-30,Cheltenham,Peterboro,34,2026-05-27T18:08:51
9010413,1,1,2022-07-30,Derby,Oxford,34,2026-05-27T18:08:51
9010416,1,1,2022-07-30,Morecambe,Shrewsbury,34,2026-05-27T18:08:51
9010418,1,1,2022-07-30,Port Vale,Fleetwood Town,34,2026-05-27T18:08:51
9010414,1,1,2022-07-30,Ipswich,Bolton,34,2026-05-27T18:08:51
9010415,1,1,2022-07-30,Lincoln,Exeter,34,2026-05-27T18:08:51
9010417,1,1,2022-07-30,Plymouth,Barnsley,34,2026-05-27T18:08:51
9010419,1,1,2022-07-30,Sheffield Weds,Portsmouth,34,2026-05-27T18:08:51
9010420,1,1,2022-07-30,Wycombe,Burton,34,2026-05-27T18:08:51
9010422,2,2,2022-08-06,Bolton,Wycombe,34,2026-05-27T18:08:51
9010423,2,2,2022-08-06,Burton,Bristol Rvs,34,2026-05-27T18:08:51
9010424,2,2,2022-08-06,Charlton,Derby,34,2026-05-27T18:08:51
9010425,2,2,2022-08-06,Exeter,Port Vale,34,2026-05-27T18:08:51
9010421,2,2,2022-08-06,Barnsley,Cheltenham,34,2026-05-27T18:08:51
9010431,2,2,2022-08-06,Portsmouth,Lincoln,34,2026-05-27T18:08:51
9010426,2,2,2022-08-06,Fleetwood Town,Plymouth,34,2026-05-27T18:08:51
9010427,2,2,2022-08-06,Forest Green,Ipswich,34,2026-05-27T18:08:51
9010428,2,2,2022-08-06,Milton Keynes Dons,Sheffield Weds,34,2026-05-27T18:08:51
9010429,2,2,2022-08-06,Oxford,Cambridge,34,2026-05-27T18:08:51
9010430,2,2,2022-08-06,Peterboro,Morecambe,34,2026-05-27T18:08:51
9010432,2,2,2022-08-06,Shrewsbury,Accrington,34,2026-05-27T18:08:51
9010434,3,3,2022-08-13,Accrington,Burton,34,2026-05-27T18:08:51
9010433,3,3,2022-08-13,Bristol Rvs,Oxford,34,2026-05-27T18:08:51
9010435,3,3,2022-08-13,Cambridge,Exeter,34,2026-05-27T18:08:51
9010436,3,3,2022-08-13,Cheltenham,Portsmouth,34,2026-05-27T18:08:51
9010437,3,3,2022-08-13,Derby,Barnsley,34,2026-05-27T18:08:51
9010440,3,3,2022-08-13,Morecambe,Fleetwood Town,34,2026-05-27T18:08:51
9010442,3,3,2022-08-13,Port Vale,Bolton,34,2026-05-27T18:08:51
