MatchID,OldMatchday,NewMatchday,Date,Home,Away,SeasonID,BackupTimestamp
9027893,1,1,2014-08-09,Rochdale,Peterboro,79,2026-05-27T21:36:23
9027886,1,1,2014-08-09,Bradford,Coventry,79,2026-05-27T21:36:23
9027887,1,1,2014-08-09,Colchester,Oldham,79,2026-05-27T21:36:23
9027885,1,1,2014-08-09,Barnsley,Crawley Town,79,2026-05-27T21:36:23
9027891,1,1,2014-08-09,Port Vale,Walsall,79,2026-05-27T21:36:23
9027888,1,1,2014-08-09,Fleetwood Town,Crewe,79,2026-05-27T21:36:23
9027889,1,1,2014-08-09,Leyton Orient,Chesterfield,79,2026-05-27T21:36:23
9027890,1,1,2014-08-09,Milton Keynes Dons,Gillingham,79,2026-05-27T21:36:23
9027892,1,1,2014-08-09,Preston,Notts County,79,2026-05-27T21:36:23
9027894,1,1,2014-08-09,Sheffield United,Bristol City,79,2026-05-27T21:36:23
9027895,1,1,2014-08-09,Swindon,Scunthorpe,79,2026-05-27T21:36:23
9027896,1,1,2014-08-09,Yeovil,Doncaster,79,2026-05-27T21:36:23
9027897,2,2,2014-08-16,Bristol City,Colchester,79,2026-05-27T21:36:23
9027899,2,2,2014-08-16,Coventry,Sheffield United,79,2026-05-27T21:36:23
9027900,2,2,2014-08-16,Crawley Town,Swindon,79,2026-05-27T21:36:23
9027901,2,2,2014-08-16,Crewe,Barnsley,79,2026-05-27T21:36:23
9027902,2,2,2014-08-16,Doncaster,Port Vale,79,2026-05-27T21:36:23
9027898,2,2,2014-08-16,Chesterfield,Rochdale,79,2026-05-27T21:36:23
9027903,2,2,2014-08-16,Gillingham,Yeovil,79,2026-05-27T21:36:23
9027908,2,2,2014-08-16,Walsall,Bradford,79,2026-05-27T21:36:23
9027904,2,2,2014-08-16,Notts County,Fleetwood Town,79,2026-05-27T21:36:23
9027905,2,2,2014-08-16,Oldham,Leyton Orient,79,2026-05-27T21:36:23
9027906,2,2,2014-08-16,Peterboro,Milton Keynes Dons,79,2026-05-27T21:36:23
9027907,2,2,2014-08-16,Scunthorpe,Preston,79,2026-05-27T21:36:23
